"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Evaluation of the Prisoner Re-Entry Initiative","https://scispace.com/paper/evaluation-of-the-prisoner-re-entry-initiative-4fbmvbdiyg","2009","Posted Content","Research Papers in Economics","Douglas B. Holl
Lisa Kolovich
Jeanne Bellotti
Nora Paxton","","","In November 2005, 30 faith-based and community organizations received grants to implement a prisoner re-entry initiative demonstration, which aimed to strengthen communities affected by large numbers of formerly incarcerated individuals through employment-centered projects that incorporate education, job training, housing referrals, mentoring, and other transitional services. This report provides findings from an evaluation that analyzed demographic, programmatic, output, and recidivism information from grantee operations and participants, as well as costs to participating communities. Grantees continued to make progress toward placing participants in employment, with two-thirds placed in unsubsidized employment and about half of these placed within three weeks of enrollment. In addition, recidivism rates across all grantees appear low. Women, older participants, non-Black participants, those with at least a high school diploma or GED at the time of their enrollment, those released from federal institutions, and those who served longer terms in prison or jail had more success than their counterparts on a range of employment and recidivism outcomes.","Women, older participants, non-Black participants, those with at least a high school diploma or GED at the time of their enrollment, those released from federal institutions, and those who served longer terms in prison or jail had more success than their counterparts on a range of employment and recidivism outcomes."
"“There is More to It than Recidivism” – Outcome Scores among Released Prisoners who participated in Prison-Based “Employment World” Programmes","https://scispace.com/paper/there-is-more-to-it-than-recidivism-outcome-scores-among-3up068rtxk","2024","Journal Article","Annales internationales de criminologie","Efrat Shoham
Noam Haviv","10.1017/cri.2024.9","","
 In the quest for effective prisoner rehabilitation, while there is existing literature that predominantly emphasizes recidivism rates, it is important to recognize that this singular focus may sometimes overshadow the broader dimensions crucial for successful societal reintegration. This study, therefore, investigates the multifaceted outcomes of an employment training programme offered by the Israel Prison Service. Employing propensity score matching, we compared outcomes between programme participants and non-participants. Our analysis encompassed recidivism rates, employment stability, income levels, tax-paying behaviour and welfare service engagement. While recidivism rates remained largely unaffected, our findings unveiled promising results in other domains. Programme participants exhibited enhanced employment stability, realized higher incomes, demonstrated increased engagement in tax-paying and accessed welfare services more frequently. This study underscores the need for a comprehensive approach to assessing rehabilitation effectiveness, extending beyond the singular metric of recidivism. While acknowledging certain limitations, our research highlights that employment training programmes may not have a direct impact on recidivism but can significantly contribute to labour market reintegration and promote more productive and socially responsible behaviours. It advocates further exploring diverse outcome measures to develop holistic rehabilitation strategies.","The study investigates the multifaceted outcomes of an employment training programme offered by the Israel Prison Service, encompassing recidivism rates, employment stability, income levels, tax-paying behaviour and welfare service engagement. While recidivism remained unchanged, the programme yielded positive results in other domains, highlighting the need for a comprehensive approach to assessing rehabilitation effectiveness."
"Labor Market Returns to a Prison GED","https://scispace.com/paper/labor-market-returns-to-a-prison-ged-32f4sncis0","2020","Posted Content","Research Papers in Economics","Rajeev Darolia
Peter R. Mueser
Jacob Cronin","","","Educational and skill-building programs are commonplace in prisons and have been the focus of recent prominent policy initiatives. These educational programs are expected to increase prisoners' post-release employability, with the hope that these lead to both private and public benefits. One of the most popular programs prepares prisoners to pass the GED exam, which is an academic certification for those without a high-school diploma. We analyze the labor market returns to a GED earned in prison using new administrative data on all released prisoners in the state of Missouri over nearly 25 years, and a matched comparison group difference-in-differences design with individual fixed effects. We find that the GED can lead to higher short-term quarterly earnings and employment, with the largest benefits experienced soon after release. These effects are strongest for those who did not have strong work histories prior to entering prison and for those who had access to post-release support. We also find that the effect of the GED is of a similar magnitude for White and Black formerly incarcerated individuals.","This article analyzed the labor market returns to a GED earned in prison using new administrative data on all released prisoners in the state of Missouri over nearly 25 years, and a matched comparison group difference-in-differences design with individual fixed effects."
"Report: Vocational Education in California Prisons: A Comprehensive Evaluation of Twelve Courses","https://scispace.com/paper/report-vocational-education-in-california-prisons-a-48yl7zfdv1","2016","Book Chapter","","Andrew j. Dick
William Rich
Tony Waters
Tony Waters","10.1057/978-1-137-56469-6_5","","The first decade of the twenty-first century was challenging for corrections in California as prisons were caught in a paradox of using overcrowded facilities designed to punish criminal misdeeds, while at the same time they were charged to rehabilitate inmates in a fashion that reduces future law-breaking. Vocational education courses offered in prison were an attempt to achieve these two goals by offering inmates a chance to rehabilitate as they serve out their prison sentence.","The first decade of the twenty-first century was challenging for corrections in California as prisons were caught in a paradox of using overcrowded facilities designed to punish criminal misdeeds, while at the same time they were charged to rehabilitate inmates in a fashion that reduces future law-breaking."
"When Prison Becomes the Devil’s Workshop: The Association Between Idleness and Post-Release Employment, Recidivism, and Mortality","https://scispace.com/paper/when-prison-becomes-the-devils-workshop-the-association-2y3m365rhs","2023","Journal Article","","Grant Duwe
Valerie Clark
Susan McNeeley","10.1177/00111287231210836","","The existing literature has yet to examine the system-wide effects of idleness and participation in prison-based work and programing on multiple post-release outcomes. Using a sample of more than 77,000 releases from Minnesota prisons between 2010 and 2021, we examined the relationship between participation in prison labor and programing on post-release employment, recidivism, and mortality. The findings suggest that how people spend their time in prison significantly affects their chances of finding a job, their likelihood of recidivism, and how long they live following release from prison. As involvement in work and/or programing increased, the people released from prison were more likely to find employment while also having a reduced risk for recidivism and mortality.","Prison idleness and participation in work and programing significantly impact post-release employment, recidivism, and mortality."
"Post-secondary correctional education and recidivism: a meta-analysis of research conducted 1990-1999","https://scispace.com/paper/post-secondary-correctional-education-and-recidivism-a-meta-t8f3weuwx1","2003","Journal Article","Journal of correctional education","Cathryn A. Chappell","","https://www.jstor.org/stable/23292162","The relationship of post-secondary correctional education (PSCE) and recidivism has been widely studied with various, idiosyncratic results. A meta-analysis of ten years of existing studies was conducted to synthesize a portion of the past research. This study demonstrates, using relevant studies reported from 1990 1999, that there is a positive correlation (+.31) between PSCE and recidivism reduction. These results are statistically significant. Four subsets, or moderator analyses, were also positively related to recidi vism reduction and statistically significant. These included (1) PSCE program completers versus completers and participants; (2) reincarceration only as the recidivism construct; (3) length of recidivism measure; and (4) studies using control groups to negate possi ble selection bias. It is hoped that this information will increase interest, justification, and funding of future PSCE programs.","The relationship of post-secondary education (PSCE) and recidivism has been widely studied with various, idiosyncratic results as discussed by the authors, and a meta-analysis of ten years of existing studies was conducted to synthesize a portion of the past research."
"An Experimental Evaluation of a Comprehensive Employment-Oriented Prisoner Re-entry Program","https://scispace.com/paper/an-experimental-evaluation-of-a-comprehensive-employment-4uiq05t2t5","2015","Journal Article","Journal of Quantitative Criminology","Philip J. Cook
Songman Kang
Anthony A. Braga
Jens Ludwig
Mallory O'Brien","10.1007/S10940-014-9242-5","","While the economic model of crime suggests that improving post-prison labor market prospects should reduce recidivism, evaluations of previous employment-oriented re-entry programs have mixed results, possibly due to the multi-faceted challenges facing prisoners at the time of their release. We present an evaluation of an experiment that combines enhanced employment opportunities with wrap around services before and after release. This paper presents what we believe is the first randomized controlled trial (RCT) of a re-entry program that combines post-release subsidized work with “reach-in” social services provided prior to release. The sample was 236 high-risk offenders in Milwaukee with a history of violence or gang involvement. We observe increased employment rates and earnings during the period when ex-offenders are eligible for subsidized jobs, and these gains persist throughout the year. The intervention has significant effects (p < 0.01) in reducing the likelihood of rearrest. The likelihood that the treatment group is re-imprisoned during the first year after release is lower than for controls (22 vs. 26 %) but the difference is not statistically significantly different from zero. The results of our RCT suggest that “reach-in” services to help improve human capital of inmates prior to release, together with wrap around services following release, boosts employment and earnings, although whether there is sufficient impact on recidivism for the intervention to pass a benefit-cost test is more uncertain. Average earnings for both treatment and control groups were very low; legal work simply does not seem that important in the economic lives of released prisoners.","This article presented a randomized controlled trial (RCT) of a re-entry program that combines post-release subsidized work with ""reach-in"" social services provided prior to release."
"Prison-Based Education and Re-Entry into the Mainstream Labor Market","https://scispace.com/paper/prison-based-education-and-re-entry-into-the-mainstream-3ys8cuej8c","2006","Posted Content","Social Science Research Network","John H. Tyler
John H. Tyler
Jeffrey R. Kling
Jeffrey R. Kling","","","We estimate the post-release economic effects of participation in prison-based General Educational Development (GED) programs using a panel of earnings records and a rich set of individual information from administrative data in the state of Florida. Fixed effects estimates of the impact of participating in the GED education program show post-release quarterly earnings gains of about 15 percent for program participants relative to observationally similar non-participants. We also show, however, that these earnings gains accrue only to racial/ethnic minority offenders and any GED-related earnings gains for this group seem to fade in the third year after release from prison. Estimates comparing offenders who obtained a GED to those who participated in GED-related prison education programs but left prison without a GED show no systematic evidence of an independent impact of the credential itself on post-release quarterly earnings.","In this article, the authors estimate the post-release economic effects of participation in GED programs using a panel of earnings records and a rich set of individual information from administrative data in the state of Florida."
"Prison-Based Education and Re-Entry into the Mainstream Labor Market","https://scispace.com/paper/prison-based-education-and-re-entry-into-the-mainstream-25934cp2l5","2004","Report","National Bureau of Economic Research","John H. Tyler
Jeffrey R. Kling","10.3386/W12114","https://scispace.com/pdf/prison-based-education-and-re-entry-into-the-mainstream-25934cp2l5.pdf","We estimate the post-release economic effects of participation in prison-based General Educational Development (GED) programs using a panel of earnings records and a rich set of individual information from administrative data in the state of Florida. Fixed effects estimates of the impact of participating in the GED education program show post-release quarterly earnings gains of about 15 percent for program participants relative to observationally similar nonparticipants. We also show, however, that these earnings gains accrue only to racial/ethnic minority offenders and any GED-related earnings gains for this group seem to fade in the third year after release from prison. Estimates comparing offenders who obtained a GED to those who participated in GED-related prison education programs but left prison without a GED show no systematic evidence of an independent impact of the credential itself on post-release quarterly earnings.","In this paper, the authors estimate the post-release economic effects of participation in GED programs using a panel of earnings records and a rich set of individual information from administrative data in the state of Florida."
"Prison-Based Education and Re-Entry into the Mainstream Labor Market","https://scispace.com/paper/prison-based-education-and-re-entry-into-the-mainstream-lfowjzs84s","2004","Posted Content","Research Papers in Economics","John H. Tyler
Jeffrey R. Kling","","","We estimate the post-release economic effects of participation in prison-based General Educational Development (GED) programs using a panel of earnings records and a rich set of individual information from administrative data in the state of Florida. Fixed effects estimates of the impact of participating in the GED education program show post-release quarterly earnings gains of about 15 percent for program participants relative to observationally similar nonparticipants. We also show, however, that these earnings gains accrue only to racial/ethnic minority offenders and any GED-related earnings gains for this group seem to fade in the third year after release from prison. Estimates comparing offenders who obtained a GED to those who participated in GED-related prison education programs but left prison without a GED show no systematic evidence of an independent impact of the credential itself on post-release quarterly earnings.","In this article, the authors estimate the post-release economic effects of participation in GED programs using a panel of earnings records and a rich set of individual information from administrative data in the state of Florida."
"Benefits Of Inmate Employment Programs: Evidence From The Prison Industry Enhancement Certification Program","https://scispace.com/paper/benefits-of-inmate-employment-programs-evidence-from-the-a23kiigwz7","2013","Journal Article","Journal of Business & Economics Research","Jeffrey D. Hopper","10.19030/JBER.V11I5.7836","https://scispace.com/pdf/benefits-of-inmate-employment-programs-evidence-from-the-a23kiigwz7.pdf","The United States is experiencing a persistent increase in its prison population and, consequently, a steady increase in public spending on incarceration. A possible systemic change to mitigate these trends is a return to historically cost effective inmate labor programs. Government savings and business revenues from these programs have been documented. Additional benefits have been hypothesized from an associated reduction in recidivism. This paper examines if this recidivism effect occurs following inmate participation in the Prison Industry Enhancement Certification Program (PIECP). Inmate characteristics and PIECP participation variables are identified as potential predictors of recidivism. Logit regression procedures, including a two-stage instrumental variable procedure to address endogeneity, are used to capture the predictive value of the independent variables and quantify the reduction in the odds of inmate recidivism attributable to PIECP participation. The results indicate that employment in a PIECP program contributes to a statistically significant reduction in the odds of inmate recidivism.","In this paper, the authors examined if recidivism effect occurs following inmate participation in the Prison Industry Enhancement Certification Program (PIECP) and found that employment in a PIECP program contributes to a statistically significant reduction in the odds of inmate recidivation."
"Prison Rehabilitation Programs: Efficiency and Targeting","https://scispace.com/paper/prison-rehabilitation-programs-efficiency-and-targeting-21le0fmsom","2021","Journal Article","Social Science Research Network","William Arbour
Guy Lacroix
Guy Lacroix
Guy Lacroix
Steeve Marchand","10.2139/SSRN.3761992","https://scispace.com/pdf/prison-rehabilitation-programs-efficiency-and-targeting-21le0fmsom.pdf","Increasing evidence suggests that incarceration, under certain circumstances, can improve inmates' social reintegration upon release. Yet, the mechanisms through which incarceration can lead to successful rehabilitation remain largely unknown. This paper finds that participation in social rehabilitation programs while incarcerated can significantly reduce recidivism. This result is entirely driven by inmates whose risk and needs were evaluated by a widely used assessment tool identifying their criminogenic needs. For this group, we estimate that participation in these programs reduces recidivism by about 9 percentage points within three years following release. Our results suggest targeting criminogenic needs is crucial for successful rehabilitation. We also find considerable heterogeneous program treatment 	effects: inmates with a high overall risk score, or who exhibit procriminal attitudes, benefit little if at all from program participation. We investigate the stability of the treatment effect coefficients and conclude they unlikely suffer from an omitted variable bias.","For example, this paper found that participation in social rehabilitation programs while incarcerated can significantly reduce recidivism in a group of inmates whose risk and needs were evaluated by a widely used assessment tool identifying their criminogenic needs."
"Which components of transitional jobs programs work best? Analysis of programs for former prisoners in the transitional jobs reentry demonstration: (525882013-001)","https://scispace.com/paper/which-components-of-transitional-jobs-programs-work-best-3y0qnhjnx5","2012","Dataset","","Jennifer Yahner
Janine M. Zweig","10.1037/E525882013-001","","INSIDE THIS RESEARCH BRIEF Different components of transitional jobs (TJ) programs may improve employment and recidivism among former prisoners. Using data from the Transitional Jobs Reentry Demonstration evaluation, we found that former prisoners who spent 30 days or more in a TJ over a six-month period were 14 percent more likely to obtain an unsubsidized job in the subsequent six months (45% vs. 31%). No other TJ program components (e.g., job development assistance, case management, retention bonuses) were found to individually affect employment or recidivism outcomes. Although these analyses were non-experimental, we incorporated regression-based adjustments for selection bias common to analyses of this sort. Future research evaluating different components of TJ programs via random assignment design would benefit practitioners interested in obtaining the most “bang” for their reentry programming “bucks.”","This article found that former prisoners who spent 30 days or more in a transitional job program were 14 percent more likely to obtain an unsubsidized job in the subsequent six months (45% vs. 31%)."
"Experimental Assessment of the Effect of Vocational Training on Youthful Property Offenders","https://scispace.com/paper/experimental-assessment-of-the-effect-of-vocational-training-2yy7cvzjoe","1989","Posted Content","Research Papers in Economics","Pamela K. Lattimore
Ann Dryden Witte
Joanna R. Baker","","","In this paper we report results that suggest that carefully integrated and implemented vocational training and re-entry programs for youthful property offenders can reduce the rate at which such individuals are arrested after release. This result is important since most evaluations of programs for such offenders show no significant effects. The question has been ""Why have programs rarely been shown to have significant effects on the behavior of offenders?"". Our results suggest that the major reasons may be that programs evaluated to date have been weak and implementation poor. Even with substantial backing from correctional management only 16 percent of the experimental group participated in all aspects of the vocational Delivery System (VDS). Members of the experimental group were most likely to participate in early aspects of the VDS (e.g., a three-week evaluation of vocational interests and aptitudes) than in later elements (e.g., work with the Employment Security Commission to find a job). Even with relatively weak implementation, the experimental group subjects were significantly less likely to be arrested that control group subjects.","In this paper, the authors report results that suggest that carefully integrated and implemented vocational training and re-entry programs for youthful property offenders can reduce the rate at which such individuals are arrested after release."
"Education in penal institutions: a path to rehabilitation and reintegration","https://scispace.com/paper/education-in-penal-institutions-a-path-to-rehabilitation-and-9evyf0om0fkz","2024","Journal Article","Revista Naţională de Drept","Svetlana Gheorghieva","10.52388/1811-0770.2023.2(250).14","","This article draws attention to the important role of education in the successful reintegration of convicted persons into society after serving their sentence. It emphasizes that education is a key tool for preventing reoffending and increasing the chances of convicts to fully reintegrate into society. The article emphasizes the importance of an individual approach to education and rehabilitation of inmates, taking into account their unique needs and characteristics. Particular attention is paid to psychological support and social rehabilitation, considered as integral components of successful adaptation of convicts. In addition, the importance of cooperation between the penitentiary system, educational institutions and civil society is emphasized. This cooperation ensures that inmates have access to education and support upon release, which contributes to a safer and more stable society ","Education in penal institutions is crucial for rehabilitation and reintegration, requiring individualized approaches, psychological support, and social rehabilitation, with cooperation between the penitentiary system, education, and civil society to prevent reoffending and promote successful reintegration."
"Evaluating Recidivism and Job Quality Outcomes for Participants in the Hoosier Initiative for Reentry Employment (HIRE) Program","https://scispace.com/paper/evaluating-recidivism-and-job-quality-outcomes-for-246lry28c4","2017","Journal Article","","Miriam Northcutt Bohmert
Brittany J. Hood
Jessica Meckes","10.1080/23774657.2016.1277378","","The Hoosier Initiative for Reentry Employment (HIRE) program provides employment assistance to Indiana residents with felony offenses. We examine whether HIRE participants (n = 328), who obtained jobs after release from prison in 2014, had lower recidivism rates than the comparison group of all offenders released from Indiana prisons in 2014 (n = 17,901). Our results show that HIRE participants, despite having more serious criminal histories, have lower hazards of reincarceration (both new offenses and technical violations) than the comparison group. Contrary to hypotheses, HIRE offenders who had better paying and more prestigious jobs did not have significantly lower hazards of reincarceration. Finally, several factors predict quality of job placement (wage, prestige of field) including: age, veteran status, gender, race/ethnicity, and previous sex offense.","The Hoosier Initiative for Reentry Employment (HIRE) program provides employment assistance to Indiana residents with felony offenses as mentioned in this paper, who obtain jobs after release from prison in 2014, had lower recidivism rates than the comparison group of all offenders released from Indiana prisons in 2014."
"The influence of correctional education, skill proficiency, and lifelong learning on social outcomes of incarcerated individuals: Results from PIAAC","https://scispace.com/paper/the-influence-of-correctional-education-skill-proficiency-qz8020jgpl","2020","Journal Article","Social Science Journal","Roofia Galeshi
Riane M. Bolin","10.1016/J.SOSCIJ.2019.09.007","","A rich body of scientific research suggests a positive relationship between education and social and political engagement. Active social engagement is important for incarcerated individuals if they are to successfully reintegrate into communities and desist from further involvement in crime. While a plethora of research has focused on the importance of correctional education, the extent of association between other forms of human capital such as cognitive skills and adult lifelong learning is unclear. The current study utilized data from the U.S. PIAAC Prison Study (2014) to explore the relationship between educational attainment, adult cognitive skill proficiency, lifelong learning, and social outcomes among incarcerated individuals. At least one of the three types of human capital variables included was found to be positively and significantly related to the three social outcomes of political efficacy, interpersonal trust, and health perception, even after controlling for the other two human capital variables and a number of demographics, demonstrating that each has its own, distinct contribution to social outcomes. Policy implications regarding these findings are discussed.","This article explored the relationship between educational attainment, adult cognitive skill proficiency, lifelong learning, and social outcomes among incarcerated individuals and found that at least one of the three types of human capital variables included was positively and significantly related to the three social outcomes of political efficacy, interpersonal trust, and health perception."
"Reinforcing the Impacts of Work Release on Prisoner Recidivism: the Importance of Integrative Interventions","https://scispace.com/paper/reinforcing-the-impacts-of-work-release-on-prisoner-84o5utkvmgm4","","","","David Weisburd
Badi Hasisi
Efrat Shoham
Gali Aviv
Noam Haviv","10.1007/s11292-017-9285-3","","We present findings from an evaluation of a large work release program in the Israeli Prison Service. The Israeli program uses an integrative therapeutic approach which combines work release with a series of other program elements. Our main question is whether this integration of multiple program elements leads to strong benefits in terms of reincarceration and re-arrests. The study uses a rich administrative database to develop a propensity score matching approach for creating matched treatment (n = 547) and control (n = 547) subjects. The prisoners in the groups are found to be similar on known characteristics after matching. MHbounds methods are used to assess the sensitivity of the results to bias. Average standardized effect sizes in our study vary between .17 and .31. In general, rehabilitation outcomes observed are much larger than those reported for US evaluations of work release programs. Work release in Israel is not simply work release, but involves a positive social environment, a high dosage of counseling and therapy, and more general privileges for inmates including furloughs and cultural activities. We argue that our findings suggest the importance of a broader more integrative approach to work release programs to achieve enhanced success in reducing recidivism.","This study evaluates Israel's work release program, which combines work release with therapy and privileges, and finds significant reductions in recidivism rates, with average effect sizes ranging from 0.17 to 0.31, outperforming US work release programs."
"Preparing inmates for community re-entry: An employment preparation intervention","https://scispace.com/paper/preparing-inmates-for-community-re-entry-an-employment-56qiyj57rm","2009","Dissertation","","Erica Leigh Medlock","","","xi, 87 p. A print copy of this thesis is available through the UO Libraries. Search the library catalog for the location and call number.","This thesis is based on a monograph entitled “The Making of a UO thesis: Selected Papers in the History of the University of Oregon Law School, 2nd Ed.” (2003)."
"Case-Managed Reentry and Employment: Lessons from the Opportunity to Succeed Program:","https://scispace.com/paper/case-managed-reentry-and-employment-lessons-from-the-54lr9r0fm2","2003","Journal Article","Justice Research and Policy","Shelli B. Rossman","10.3818/JRP.5.2.2003.75","","The Opportunity to Succeed (OPTS) program was designed to reduce substance abuse relapse and criminal recidivism by providing comprehensive, case-managed reentry services to felony offenders who had drug offense histories. This article describes how a process and impact evaluation of the multisite OPTS program illuminates the importance of employment and related services for returning prisoners. The process component documented high levels of employment service utilization and referrals. The impact component—which utilized an experimental design—found that compared to probation and parole clients under routine supervision, OPTS clients had significantly higher levels of full-time employment during the first year after prison release. In turn, high levels of employment were associated with reductions in self-reported commission of person and property crimes, as well as reductions in drug dealing during a one-year follow-up period. The article highlights the evaluation findings and discusses challenges that...","The Opportunity to Succeed (OPTS) as mentioned in this paper program was designed to reduce substance abuse relapse and criminal recidivism by providing comprehensive, case-managed reentry services to felony offenders who had drug offense histories."
"OPTIONS for Preparing Inmates for Community Reentry: An Employment Preparation Intervention","https://scispace.com/paper/options-for-preparing-inmates-for-community-reentry-an-vu4o19z5zw","2013","Journal Article","The Counseling Psychologist","Erica L. Fitzgerald
Krista M. Chronister
Linda Forrest
Lindsey Brown","10.1177/0011000012462367","https://scispace.com/pdf/options-for-preparing-inmates-for-community-reentry-an-vu4o19z5zw.pdf","The purpose of this study was to adapt and experimentally test the effec- tiveness of a research-based, employment-focused group counseling inter- vention (OPTIONS). OPTIONS was designed to increase male inmates' exploration and identification of employment interests and options, iden- tification and development of employment-search skills, and knowledge of vocational options, goal planning, and identification and use of contextual supports. A randomized block design and measurements at pretest, posttest, and 1-month follow-up were used to examine the effects of OPTIONS. Par- ticipants included 77 (n = 38 treatment, n = 39 control) adult male inmates. Results indicated that OPTIONS participants had higher career search self- efficacy, problem solving, and hopefulness scores at posttest and follow-up than did treatment-as-usual control group participants.","In this paper, a research-based, employment-focused group counseling inter-vention (OPTIONS) was designed to increase male inmates' exploration and identification of employment interests and options, iden- tification and development of employment-search skills, and knowledge of vocational options, goal planning, and identification and use of contextual supports."
"Report: Literature Review","https://scispace.com/paper/report-literature-review-md2eehu9rs","2016","Book Chapter","","Andrew j. Dick
William Rich
Tony Waters
Tony Waters","10.1057/978-1-137-56469-6_6","","Gaes (2009) conducted a meta-analysis of the relationship between prison-based education programs and post-release outcomes. His analysis assesses if, how, and why adult-basic education, GED programs, and vocational training programs affect post-release recidivism and employment rates. Gaes’ analysis showed that inmates who participated in any type of education program while incarcerated tended to have lower recidivism rates (see also Hill, 2008). This connection is postulated in the design of the California Department of Corrections and Rehabilitation’s (CDCR) education programs in the Expert Panel’s (2007) report, “A Roadmap for Effective Offender Programming California.”","This article conducted a meta-analysis of the relationship between prison-based education programs and post-release outcomes and found that inmates who participated in any type of education program while incarcerated tended to have lower recidivism rates."
"Pembentukan pelatihan lapangan kerja untuk narapidana yang telah bebas: upaya untuk mengurangi angka residivis","https://scispace.com/paper/pembentukan-pelatihan-lapangan-kerja-untuk-narapidana-yang-58uyp6vnp32i","2024","Journal Article","Jurnal Jendela Inovasi Daerah","Jefryan Mahardika Saputra","10.56354/jendelainovasi.v7i2.172","","In an effort to reduce the recidivism rate among prisoners who have been released, the establishment of job training is a potential innovation. This training is designed to provide skills and knowledge that can increase employment opportunities and reduce the likelihood of re-engagement in criminal activity. This research aims to evaluate the effectiveness of establishing job training for released prisoners in reducing recidivism rates. Involves literature analysis to understand the concepts and results of previous research related to the establishment of job training for prisoners. The findings of this research indicate that job training programs can be adapted to provide relevant and useful training by thoroughly understanding the needs of prisoners, such as skills needs, psychosocial support, cross-sector collaboration, life motivation, work readiness, and community integration. The success of this program depends on cooperation between Corrections, local government, and the private sector. With the involvement of the private sector, training can be tailored to the demands of the workforce. In addition, the skills acquired during training can increase the chance of getting a job and build social stability. The establishment of job training for released prisoners could be a positive step in addressing the problem of recidivism. Implementation of these programs can help create a positive impact in preparing inmates for successful reintegration into society and the job market. ","This study evaluates the effectiveness of job training for released prisoners in reducing recidivism rates, finding that tailored training programs can increase employment opportunities and social stability through cooperation between Corrections, local government, and the private sector."
"Assessing the statewide impact of the Specter Vocational Program on reentry outcomes: A propensity score matching analysis","https://scispace.com/paper/assessing-the-statewide-impact-of-the-specter-vocational-3wltulknqb","2017","Journal Article","Journal of Offender Rehabilitation","Leslie Hill
Samuel J. A. Scaggs
William D. Bales","10.1080/10509674.2016.1257535","","The Specter program was a vocational work program offered by the Florida Department of Corrections from 1997–2012. Using propensity score matching, inmates who earned a Specter vocational certificate had statistically significantly lower rates of recidivism within three years of release from prison compared to inmates who had not earned a certificate. However, those who earned a Specter certificate did not have statistically significant improvements in postrelease employment within three months of release. As a result, we will discuss the possibilities for conflicting findings regarding employment and recidivism as well as potential avenues for future research.","The Specter program was a vocational work program offered by the Florida Department of Corrections from 1997 to 2012 as mentioned in this paper, and it was shown that those who earned a Specter certificate did not have statistically significant improvements in post-release employment within three months of release."
"Crime and rehabilitation: Correctional education as an agent of change—A research note","https://scispace.com/paper/crime-and-rehabilitation-correctional-education-as-an-agent-9kvomyqihx","1997","Journal Article","Justice Quarterly","Mary Ellen Batiuk
Paul Moke
Pamela Wilcox Rountree","10.1080/07418829700093261","","Offenders' access to instructional grants for postsecondary education has come under attack in Congress and in state legislatures throughout the country. Policy makers demand empirical evidence that public support for correctional education will reduce recidivism. Using 10-year follow-up data and logistic regression techniques, we estimate the likelihood of recidivism among parolees from a close-security prison in Ohio who have varying levels of education. We conclude that participation in a postsecondary education program contributes to postrelease employment, which in turn explains a significant amount of variation in recidivism.","In this article, the authors used 10-year follow-up data and logistic regression techniques to estimate the likelihood of recidivism among parolees from a close-security prison in Ohio who have varying levels of education."
"A Rapid Evidence Assessment of the effectiveness of prison education in reducing recidivism and increasing employment","https://scispace.com/paper/a-rapid-evidence-assessment-of-the-effectiveness-of-prison-1g71levpy0","2017","Journal Article","Probation Journal","Mark Ellison
Kirstine Szifris
Rachel Horan
Chris Fox","10.1177/0264550517699290","https://scispace.com/pdf/a-rapid-evidence-assessment-of-the-effectiveness-of-prison-1g71levpy0.pdf","This is a Rapid Evidence Assessment (REA) of educational programmes delivered within prison. Included in this review are evaluations of vocational, academic, basic skills, accredited and unaccredit...","In this article, a Rapid Evidence Assessment (REA) of educational programs delivered within prison is presented, which includes evaluations of vocational, academic, basic skills, accredited and unaccredit programs."
"Examining employment outcomes of offender and nonoffender vocational program graduates","https://scispace.com/paper/examining-employment-outcomes-of-offender-and-nonoffender-1pkktbs62j","2017","Journal Article","International Journal of Offender Therapy and Comparative Criminology","Dana L. Formon
Adam T. Schmidt
Craig E. Henderson","10.1177/0306624X17735041","","Researchers have found providing employment opportunities for ex-offenders through job training programs to be effective at reducing recidivism. Examining various community-based programs for ex-offenders can be beneficial as they may be able to provide more stable and consistent programming without relying on the justice system. This study examined employment outcomes of graduates with and without criminal histories (n = 617) from a community-based vocational training program. Results showed that ex-offender graduates obtained employment at equal rates to nonoffender graduates and received equal pay to their nonoffender counterparts. This could indicate that for the vocationally educated ex-offender, employment outcomes may be able to equal those of other job-searching individuals with similar backgrounds but without a criminal history. Community-based programs for ex-offenders may be able to provide effective programming to improve vocational attainment within this group, thereby potentially easing the ...","Community-based programs for ex-offenders may be able to provide effective programming to improve vocational attainment within this group, thereby potentially easing the burden on criminal justice institutions as the sole provider of offender rehabilitation."
"Job Placement for Offenders in Relation to Recidivism","https://scispace.com/paper/job-placement-for-offenders-in-relation-to-recidivism-4yklm1twpf","1998","Journal Article","Journal of Offender Rehabilitation","Peter Finn","10.1300/J076V28N01_06","","There is evidence that full-time and relatively well-paid employment can help reduce recidivism among ex-offenders and thereby reduce the escalating costs of incarcerating spiralling numbers of offenders. As a result, several departments of corrections are making increased use of programs designed to prepare ex-offenders to find work immediately after release. Safer Foundation in Chicago, the Center for Employment Opportunities in New York City, and Project RIO in the State of Texas have developed unusually comprehensive approaches to preparing ex-offenders for the workplace. Evaluations of these programs' effectiveness in improving clients' educational scores, helping them find permanent jobs, and reducing recidivism are limited in scope. However, taken together, the assessments are sufficiently promising to warrant replicating selected features of each program in other jurisdictions.","In this paper, the authors present evidence that full-time and relatively well-paid employment can help reduce recidivism among ex-offenders and thereby reduce the escalating costs of incarcerating spiralling numbers of offenders."
