"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Making College Worth It: A Review of the Returns to Higher Education","https://scispace.com/paper/making-college-worth-it-a-review-of-the-returns-to-higher-1q0oq52ayp","2013","Journal Article","The Future of Children","Philip Oreopoulos
Uros Petronijevic","10.1353/FOC.2013.0001","https://scispace.com/pdf/making-college-worth-it-a-review-of-the-returns-to-higher-1q0oq52ayp.pdf","Despite a general rise in the return to college, likely due to technological change, the cost-benefit calculus facing prospective students can make the decision to invest in and attend college dauntingly complex. Philip Oreopoulos and Uros Petronijevic review research on the varying costs and benefits of higher education and explore in full the complexity of the decision to invest in and attend college. Optimal college attainment decisions are different for all prospective students, who diverge in terms of what they are likely to get out of higher education and what specific options might be best for them. Earnings of college graduates depend in important measure on the program of study and eventual occupation they choose. Students uninterested in or unable to complete a four-year college degree appear to benefit from completing a two-year degree. Prospective students may also face both financial constraints, which prohibit them from taking advantage of more education, and information problems and behavioral idiosyncrasies, such as reluctance to take on debt, which keep them from making optimal decisions about attending college. In their discussion of how student debt figures in the college investment, the authors note that some students borrow too little and, as a result, underinvest in their education. Carefully calculating the return on the college investment can help determine the ""appropriate"" amount of debt. Students are more likely to benefit from postsecondary education the more informed they are about the expenses associated with college and the potential options for financial aid, which can be extremely complex. To make the best college investment, Oreopoulos and Petronijevic stress, prospective students must give careful consideration to selecting the institution itself, the major to follow, and the eventual occupation to pursue. For any particular program at a particular school, anticipated future labor market earnings, the likelihood of completion, the costs, and the value of any student debt must all be factored into the assessment.","To make the best college investment, Oreopoulos and Petronijevic stress, prospective students must give careful consideration to selecting the institution itself, the major to follow, and the eventual occupation to pursue."
"Integrated approaches to human resource development","https://scispace.com/paper/integrated-approaches-to-human-resource-development-41jtcpj3en","1994","","","T. Paul Schultz","","https://scispace.com/pdf/integrated-approaches-to-human-resource-development-41jtcpj3en.pdf","Development priorities among human resource programs should be determined primarily on the basis of expected productive returns on these investment activities, arrived at in much the same manner as among nonhuman resource development programs. What distinguishes human resource development programs are the special problems of calculating the value added by the programs over the life of an individual and assessing the opportunity and direct costs of the private and public resources allocated to produce these enduring stocks of human capital. This paper seeks to integrate conceptual knowledge of the economic contribution of human resource investment programs. First, it is argued that human resource programs will contribute more to development if they are allocated to those activities that have the highest internal rates of return. Although high private rates of return may be necessary to attract the investment of private resources of participating individuals and families, public subsidies to human resource programs should also be based on a clear superiority of social returns over private returns or a palpable market failure that prevents private individuals and families from investing the socially optimal amounts in particular activities. The paper outlines how the private and social returns are calculated, and how the personal distribution of benefits from programs may be quantified to inform decision makers.","In this paper, it is argued that human resource programs will contribute more to development if they are allocated to those activities that have the highest internal rates of return, and that public subsidies to human resources programs should also be based on a clear superiority of social returns over private returns or a palpable market failure that prevents private individuals and families from investing socially optimal amounts in particular activities."
"The Benefits of Alternatives to Conventional College: Labor-Market Returns to Proprietary Schooling","https://scispace.com/paper/the-benefits-of-alternatives-to-conventional-college-labor-moj9j0fozhdn","","","","Christopher Jepsen
Peter Mueser
Kenneth Troske
Kyung-Seong Jeon","10.2139/ssrn.3912382","","This paper provides novel evidence on the labor-market returns to for-profit postsecondary school and community college attendance using a two-step model to avoid recent concerns with single-stage fixed effects methods. Specifically, we link administrative records on for-profit school and community college attendance with quarterly earnings data for over 400,000 students in one state. Five years after enrollment, quarterly earnings conditional on employment exceed earnings in the absence of schooling by 20-29 percent for students attending for-profit schools and 16-27 percent for students attending community colleges. Despite differences in costs, in aggregate the benefits of attendance generally exceed the costs in both for-profit schools and community colleges. Finally, we present evidence showing that students in for-profit schools and community colleges pursue different degrees and focus on different areas of study.","This study examines labor-market returns to for-profit and community college attendance, finding that students in both types of institutions experience significant earnings gains (20-29% for for-profit, 16-27% for community college) five years post-enrollment, with benefits exceeding costs in aggregate."
"Comparable Estimates of Returns to Schooling Around the World","https://scispace.com/paper/comparable-estimates-of-returns-to-schooling-around-the-3nhp5p084h","2014","Posted Content","Social Science Research Network","Claudio E. Montenegro
Claudio E. Montenegro
Harry Anthony Patrinos","","https://papers.ssrn.com/sol3/Delivery.cfm/7020.pdf?abstractid=2491933&mirid=3","Rates of return to investments in schooling have been estimated since the late 1950s. In the 60-plus year history of such estimates, there have been several attempts to synthesize the empirical results to ascertain patterns. This paper presents comparable estimates, as well as a database, that use the same specification, estimation procedure, and similar data for 139 economies and 819 harmonized household surveys. This effort to compile comparable estimates holds constant the definition of the dependent variable, the set of control variables, the sample definition, and the estimation method for all surveys in the sample. The results of this study show that (1) the returns to schooling are more concentrated around their respective means than previously thought; (2) the basic Mincerian model used is more stable than may have been expected; (3) the returns to schooling are higher for women than for men; (4) returns to schooling and labor market experience are strongly and positively associated; (5) there is a decreasing pattern over time; and (6) the returns to tertiary education are highest.","In this article, the authors present comparable estimates for 139 economies and 819 harmonized household surveys, showing that the returns to education are more concentrated around their respective means than previously thought, and that the basic Mincerian model used is more stable than may have been expected."
"Career Technical Education and Labor Market Outcomes: Evidence From California Community Colleges","https://scispace.com/paper/career-technical-education-and-labor-market-outcomes-4qsriq72lf","2019","Journal Article","Journal of Human Resources","Ann Huff Stevens
Michal Kurlaender
Michel Grosz","10.3368/JHR.54.4.1015.7449R2","https://scispace.com/pdf/career-technical-education-and-labor-market-outcomes-4qsriq72lf.pdf","Career technical education (CTE) programs at community colleges are increasingly seen as an attractive alternative to four-year colleges, yet little systematic evidence exists on the returns to specific certificates and degrees. We estimate returns to CTE programs using administrative data from the California Community College system linked to earnings records. We employ estimation approaches, including individual fixed effects and individual-specific trends, and find average returns to CTE certificate and degrees that range from 14 to 45 percent. The largest returns are for programs in the healthcare sector; estimated returns in non-health related programs range from 15 to 23 percent. [End Page 986] [ABSTRACT FROM AUTHOR]","In this paper, the authors estimate returns to career technical education (CTE) programs using administrative data from the California Community College system linked to earnings records, and find average returns to CTE certificate and degrees that range from 14 to 45 percent."
"The Value Added of Short-Cycle Higher Education Programs to Student Outcomes: Evidence from Colombia","https://scispace.com/paper/the-value-added-of-short-cycle-higher-education-programs-to-5a3wfzjbo1","2024","Preprint","","Lelys Dinarte
María Marta Ferreyra
Tatiana Melguizo
Angélica Sánchez","10.2139/ssrn.4699833","","We estimate the value added of short-cycle higher education programs (two or three years long) to student academic and labor market outcomes. We exploit administrative data from Colombia to control for a rich set of student, peer, and local choice set characteristics. We find that program value added accounts for 60-70 percent of the variation in graduation and labor market outcomes and varies greatly across programs, across and especially within fields of study. Value-added estimates are strongly correlated with the corresponding outcomes but not with other commonly used quality measures. Value-added to labor market outcomes is greater for programs that are longer, older, taught by more specialized institutions, and offered in larger cities. We caution against the use of program rankings, which appear highly sensitive to the underlying outcome or value-added metric. ","Short-cycle higher education programs in Colombia have a significant value added to student outcomes, accounting for 60-70% of the variation in graduation and labor market outcomes."
"Career Technical Education and Labor Market Outcomes: Evidence from California Community Colleges","https://scispace.com/paper/career-technical-education-and-labor-market-outcomes-45vezzkdrz","2015","Posted Content","Research Papers in Economics","Ann Huff Stevens
Michal Kurlaender
Michel Grosz","","","This paper estimates the earnings returns to vocational, or career technical, education programs in the nation’s largest community college system. While career technical education (CTE) programs have often been mentioned as an attractive alternative to four-year colleges for some students, very little systematic evidence exists on the returns to specific vocational certificates and degrees. Using administrative data covering the entire California Community College system and linked administrative earnings records, this study estimates returns to CTE education. We use rich pre-enrollment earnings data and estimation approaches including individual fixed effects and individual trends, and find average returns to CTE certificate and degrees that range from 12 to 23 percent. The largest returns are for programs in the healthcare sector; among non-health related CTE programs estimated returns range from five to ten percent.","This paper used pre-enrollment earnings data and estimation approaches including individual fixed effects and individual trends, and found average returns to CTE certificate and degrees that range from 12 to 23 percent."
"A Cost-Benefit Approach to Labor Market Reform","https://scispace.com/paper/a-cost-benefit-approach-to-labor-market-reform-3fpzvb2d1c","2004","Posted Content","Econometric Reviews","Carmen Pagés","","","Labor reforms in Latin America have been scarce compared with the pace of structural reforms aimed at liberalizing product and capital markets Some analysts contend that without continued liberalization labor market performance will fail to improve, hindering Latin American economies’ ability to compete in international markets ; This article assesses labor market regulations in Latin America, documents their recent history, and assesses their costs and benefits The author argues that existing regulatory systems, while generating costs in terms of labor market performance, constitute the base (albeit imperfect) of social protection policies in Latin America ; Compared with industrialized countries, Latin American countries have more protective labor regulations governing working conditions and job security but lower social security benefits Evidence from the existing literature points to sizable negative effects of mandatory benefits, particularly social security contributions, on employment Job security provisions tend to bias employment toward prime-age workers and away from younger and less skilled workers ; Since the demand for social protection in Latin America appears to be large, the author argues that reforms that seek only labor market deregulation do not address this demand It is tempting to conclude that the solution lies in designing and implementing less costly social protection mechanisms, but the alternatives are not exempt from costs and are not warranted to improve upon existing systems In these circumstances, the author recommends a mix of research, policy experimentation, and policy evaluation to find solutions that maximize benefits while minimizing costs","In this article, the authors argue that existing regulatory systems, while generating costs in terms of labor market performance, constitute the base (albeit imperfect) of social protection policies in Latin America and recommend a mix of research, policy experimentation, and policy evaluation to find solutions that maximize benefits while minimizing costs."
"The Financial Value of Postsecondary Education","https://scispace.com/paper/the-financial-value-of-postsecondary-education-hfazeb427nmt","","","","Bruce D. Niendorf
Kristine L. Beck","10.33423/jaf.v21i5.4826","","Earning a postsecondary degree involves paying for tuition, fees, books, supplies, and living costs. While in school students forgo full-time job earnings; and, after earning a degree, they may pay interest on student loans for many years. This study examines 115 Wisconsin degree/school combinations to identify the value remaining after paying the costs of a postsecondary degree - the Education Value that is above and beyond what they would have earned with a high school diploma. We find the best combination delivers an additional $1,694,086 in value across a lifetime, and the least value-added bachelor’s degree combination still delivers $378,466. All combinations are investments in human capital that significantly outperform the long-term average of the U.S. stock market and may be the best investment many people ever make.","This study examines the financial value of postsecondary education in Wisconsin, finding that the best degree/school combination yields $1,694,086 in lifetime value, significantly outperforming the US stock market, while the least value-added combination still delivers $378,466."
"Is College a Worthwhile Investment","https://scispace.com/paper/is-college-a-worthwhile-investment-1gdjippurp","2015","Journal Article","Annual Review of Economics","Lisa Barrow
Ofer Malamud
Ofer Malamud","10.1146/ANNUREV-ECONOMICS-080614-115510","","This article surveys the existing evidence on the return to a college education and offers new calculations based on recent data. We focus on an individual’s decision and outline the standard conceptual framework used by economists to analyze investments in education. We then compare alternative estimates of the value of a college education in the literature and reconcile them with our own preferred estimates. We also conduct a selective review of the literature seeking to estimate the causal effects of college on pecuniary and nonpecuniary outcomes. Finally, we provide additional calculations showing the heterogeneity in returns to college across certain institutional and demographic characteristics, review the related academic literature, and discuss the risk associated with a college investment. We conclude that college is certainly a worthwhile investment on average and likely worthwhile for many subgroups, although not necessarily for everyone.","This article surveys the existing evidence on the return to a college education and offers new calculations based on recent data, focusing on an individual's decision and outline the standard conceptual framework used by economists to analyze investments in education."
"The Returns on Higher Education: Estimates for the 48 Contiguous States","https://scispace.com/paper/the-returns-on-higher-education-estimates-for-the-48-1zi73p8jqi","2003","Journal Article","Economic Development Quarterly","Stephan J. Goetz
Anil Rupasingha","10.1177/0891242403256447","","Governors of a number of states are seeking to expand the proportion of workers with college degrees so that their economies do not fall behind in the new economy. How- ever, because of pronounced differences in the compositions and levels of development of state economies, returns on higher education are far from equal across the states. We estimate the average return on a college degree in each state in terms of its effect on per capita income, holding constant other factors that also influence levels of per capita income.","In this paper, the average return on a college degree in each state in terms of its effect on per capita income, holding constant other factors that also influence levels of per- capita income."
"The economic returns to investing in youth in developing countries: a review of the literature","https://scispace.com/paper/the-economic-returns-to-investing-in-youth-in-developing-4brv8pnfn7","2005","","","Jere R. Behrman
James C. Knowles","","https://scispace.com/pdf/the-economic-returns-to-investing-in-youth-in-developing-4brv8pnfn7.pdf","This is a companion report to Assessing the Economic Returns to Investing in Youth in Developing Countries, with focus on the literature reviewed and greater detail in some parts than in the 2003 study. Both papers explore the economic case for investments in youth in developing countries. The current cohort of youth is the largest cohort ever. The economic, social, and demographic context of their lives has undergone enormous change, thus requiring a rethinking and re-evaluation of the range of investments in youth. This reappraisal must incorporate a number of critical features including recognition of the wide range of youth investments, the considerable lag in effects, and the likelihood that youth investments in one area affect investments and behavior in other areas. The paper examines forty-one investments in the following broad categories: formal schooling; civilian and military training, work; reproductive health; school-based health; other health; and community and other. The paper develops a lifecycle approach using cost-benefit analysis to calculate the economic returns to investments in youth. However, the information necessary to apply the methodology is sufficient for only a few investments in a few countries. Moreover, even for these cases, the estimated economic returns vary widely depending on the assumptions used. Despite these limitations, the available evidence suggests that some types of investments in youth, e.g., investments in formal schooling, adult basic education and literacy, some types of school-based health investments (e.g., micronutrient supplements and, under certain circumstances, reproductive health programs), and measures designed to reduce the consumption of tobacco (e.g., increases in the tobacco tax), yield economic returns that are at least as high as are those for many investments in other sectors. The lack of reliable information on the effects of many investments in youth is the most important information gap and the area meriting the highest priority for future research.","In this article, the authors present a companion report to Assessing the Economic Returns to Investing in Youth in Developing Countries, with focus on the literature reviewed and greater detail in some parts than in the 2003 study."
"Making College Worth It: A Review of Research on the Returns to Higher Education. NBER Working Paper 19053.","https://scispace.com/paper/making-college-worth-it-a-review-of-research-on-the-returns-2jrrs9ej5v","2013","Posted Content","National Bureau of Economic Research","Philip Oreopoulos
Uros Petronijevic","","","Recent stories of soaring student debt levels and under-placed college graduates have caused some to question whether a college education is still a sound investment. In this paper, we review the literature on the returns to higher education in an attempt to determine who benefits from college. Despite the tremendous heterogeneity across potential college students, we conclude that the investment appears to payoff for both the average and marginal student. During the past three decades in particular, the earnings premium associated with a college education has risen substantially. Beyond the pecuniary benefits of higher education, we suggest that there also may exist non-pecuniary benefits. Given these findings, it is perhaps surprising that among recent cohorts college completion rates have stagnated. We discuss potential explanations for this trend and conclude by succinctly interpreting the evidence on how to make the most out of college.","The authors reviewed the literature on the returns to higher education in an attempt to determine who benefits from college, and concluded that the investment appears to payoff for both the average and marginal student."
"Relative returns to human and physical capital in the U.S. and efficient investment strategies / BEBR No.1662","https://scispace.com/paper/relative-returns-to-human-and-physical-capital-in-the-u-s-1bqljn08bz","1990","","","Walter W. McMahon","","","Abstract This paper presents new estimates of the social rates of return to a high school and to a 4-year college education for males and females in the U.S. for each year from 1967 to 1988 based on microeconomic data from U.S. Census Bureau surveys. These are compared with the real rates of return to investment in plant and equipment and in housing since 1947. Results reveal drastic declines in returns to a junior high school education for those who leave (from 21 to 7%), steady rates of return to a high school education averaging 12%, and real rates of return to the college level rising gently to 12–14% levels in the late 80s, with a dip in the mid 70s. Rates of return to housing, including capital gains, were only 5% in this period, compared with 15% for plant and equipment investment.",""
"Returns to Schooling around the World","https://scispace.com/paper/returns-to-schooling-around-the-world-prwvdl4rk8","2012","","","Claudio E. Montenegro
Harry Anthony Patrinos","","","Rates of return to investments in schooling have been estimated since the late 1950s. In the 60-plus year history of such estimates there have been several attempts to synthesize the empirical results in order to ascertain patterns. This paper presents unified estimates of the latest available surveys and patterns using the same specification and estimation procedure and data from 131 economies and 545 harmonized household surveys. This effort to compile comparable estimates addresses issues in the literature, such as: (i) the definition of the dependent variable; (ii) the variables used as controls; (iii) sample definitions; and (iv) the estimation method. The study holds constant the definition of the dependent variable, the set of control variables, the sample definition, and the estimation method for all the surveys in the sample. The results show: (i) private rates of return to schooling across a range of countries are more concentrated around the mean than previously thought; (ii) the basic model used is more stable than one may have expected; and (iii) private returns are higher/lower in the higher/lower schooling levels.","In this article, the authors present unified estimates of the latest available surveys and patterns using the same specification and estimation procedure and data from 131 economies and 545 harmonized household surveys."
"To the Educated, the Spoils: The Relation of Education to Labor Market Experiences of Young Adults.","https://scispace.com/paper/to-the-educated-the-spoils-the-relation-of-education-to-3wq961jly9","1998","","","Rodney E. Cluck
Lionel J. Beaulieu
Melissa A. Barfield","","","Educational Attainment has been historically a key factor influencing the labor force success of individuals. This paper seeks to examine the specific experiences of a cohort of young adults who had been part of a 12-year longitudinal study titled, High School and Beyond. Specifically, it seeks to determine the transition of participants from school-to-work over time and the role that educational attainment plays in facilitating the entre of individuals into high quality jobs present in the locality's primary labor market. The paper utilizes detailed information collected over the course of ten-years (1982-1992) on some 15,000 individuals who completed high school in 1982. Detailed information on postsecondary education activities, workforce experiences, income, and employment/unemployment experiences of study participants along with socio-demographic indicators such as race/ethnicity, gender, region and spatial location are detailed. The results offer guidance on policy options for facilitating workforce preparation activities.","In this article, the authors examined the specific experiences of a cohort of young adults who had been part of a 12-year longitudinal study, High School and Beyond, to determine the transition of participants from school-to-work over time and the role that educational attainment plays in facilitating the entre of individuals into high quality jobs present in the locality's primary labor market."
"Are College Costs Worth it? How Individual Ability, Major Choice, and Debt Affect Optimal Schooling Decisions","https://scispace.com/paper/are-college-costs-worth-it-how-individual-ability-major-2bqr1e1zqv","2015","Posted Content","Social Science Research Network","Douglas Webber","","https://scispace.com/pdf/are-college-costs-worth-it-how-individual-ability-major-2bqr1e1zqv.pdf","This paper examines the financial value over the course of a lifetime of pursuing a college degree under a variety of different settings (e.g. major, student loan debt, individual ability). Using a lifecycle simulation approach, I account for ability/selection bias and the substantial probability that entering college freshmen will not eventually graduate, two critically important factors when evaluating the value of pursuing a college degree. I find that financial proposition of attending college is an unambiguously good investment for the vast majority of individuals with low to average college costs, although majors with a lower expected return do not pay off until middle age. However, when the financial costs of attending college are high (defined here as roughly $30,000 per year), the gains from attending college are far more tenuous, particularly among those with below median ability and those pursuing an Arts/Humanities degree. I estimate the net present discounted value of attending college to vary between $95,000 and $275,000 depending on the major (STEM, Business, Social Sciences, Arts/Humanities) pursued.","In this paper, the authors examined the financial value over the course of a lifetime of pursuing a college degree under a variety of different settings (e.g. major, student loan debt, individual ability)."
"Are College Costs Worth It? How Individual Ability, Major Choice, and Debt Affect Optimal Schooling Decisions","https://scispace.com/paper/are-college-costs-worth-it-how-individual-ability-major-31n9puvbbj","2015","Posted Content","Research Papers in Economics","Douglas Webber","","","This paper examines the financial value over the course of a lifetime of pursuing a college degree under a variety of different settings (e.g. major, student loan debt, individual ability). Using a lifecycle simulation approach, I account for ability/selection bias and the substantial probability that entering college freshmen will not eventually graduate, two critically important factors when evaluating the value of pursuing a college degree. I find that financial proposition of attending college is an unambiguously good investment for the vast majority of individuals with low to average college costs, although majors with a lower expected return do not pay off until middle age. However, when the financial costs of attending college are high (defined here as roughly $30,000 per year), the gains from attending college are far more tenuous, particularly among those with below median ability and those pursuing an Arts/Humanities degree. I estimate the net present discounted value of attending college to vary between $95,000 and $275,000 depending on the major (STEM, Business, Social Sciences, Arts/Humanities) pursued.","In this article, the authors examined the financial value over the course of a lifetime of pursuing a college degree under a variety of different settings (e.g. major, student loan debt, individual ability)."
"Are College Costs Worth It? How Individual Ability, Major Choice, and Debt Affect Optimal Schooling Decisions","https://scispace.com/paper/are-college-costs-worth-it-how-individual-ability-major-1p06x3uo5vxg","","","","Douglas A. Webber","10.2139/ssrn.2554915","","This paper examines the financial value over the course of a lifetime of pursuing a college degree under a variety of different settings (e.g. major, student loan debt, individual ability). Using a lifecycle simulation approach, I account for ability/selection bias and the substantial probability that entering college freshmen will not eventually graduate, two critically important factors when evaluating the value of pursuing a college degree. I find that financial proposition of attending college is an unambiguously good investment for the vast majority of individuals with low to average college costs, although majors with a lower expected return do not pay off until middle age. However, when the financial costs of attending college are high (defined here as roughly $30,000 per year), the gains from attending college are far more tenuous, particularly among those with below median ability and those pursuing an Arts/Humanities degree. I estimate the net present discounted value of attending college to vary between $95,000 and $275,000 depending on the major (STEM, Business, Social Sciences, Arts/Humanities) pursued.","This study examines the lifetime financial value of a college degree, accounting for ability, debt, and major choice. Results show attending college is a good investment for most individuals with low costs, but high costs and certain majors reduce returns."
"Return to Investment in Human Capital and Policy of Labour Market: Empirical Analysis Of Developing Countries☆","https://scispace.com/paper/return-to-investment-in-human-capital-and-policy-of-labour-47bx7ldprk","2013","Journal Article","Procedia. Economics and finance","Mokhtar Maazouz","10.1016/S2212-5671(13)00062-2","","Our objective in this paper is to examine the relation which exists between education and the policy of labour market. In order to calculate the profitability of the investment in the human capital we adopt the theory of the human capital and the hypothesis of the labour market segmentation. This paper summarizes in theory, the evaluation in the rate of profitability compared to education considering the individuals. In segmented and competitor labour market, the rise of the level of education generates a rise of the rates of unemployment and the manufacturing units proceed to use the level of education like a quantitative index of employment. To evaluate the rate of cost on the investment in the human capital, we applied the econometric method using the available resources on several levels in the education system, which affects consequently on the supply of labour in the labour market.","In this article, the authors examined the relation between education and the policy of labour market and calculated the profitability of the investment in the human capital in order to evaluate the rate of cost on the investment of human capital."
"Beyond Traditional Cost-Benefit Analyses of Vocational Education and Training – Workers' and Firms' Perspectives","https://scispace.com/paper/beyond-traditional-cost-benefit-analyses-of-vocational-1hpqmd9n7x","2010","Journal Article","German Journal of Human Resource Management","Simone N. Tuor","10.1177/239700221002400402","","Human capital is the key competitive factor in the developed world. Similar to other types of investments, the decision to invest in human capital is the result of comparing costs and benefits. The traditional cost-benefit analyses, however, do not explain several widespread phenomena, such as a puzzling large number of workers departing from their initially chosen educational paths or even refraining from training at all as well as the existence of firms that provide training although for them this investment does not (directly) pay. Going beyond traditional cost-benefit analyses of vocational education and further training our findings demonstrate that the mentioned puzzles can be solved by the innovations we provide: first of all, we show that it is important to take into account that each educational or further training step is part of a complete educational and training strategy and should, thus, not be analyzed in isolation. Indeed, we find that combinations of different types of human capital varying in their degree of work and labor market relations are at least as competitive as straight educational paths. Second, although wage increases for workers and productivity increases for firms are certainly important benefits, it is a serious shortcoming for the analysis of training decisions if other types of benefits are neglected. In particular, long-term benefits in terms of better prospects on the labor market for workers and indirect benefits in terms of increased overall recruitment success for firms turn out to be decisive. Third, concentrating on monetary costs only is a serious shortcoming as well. In addition to monetary cost components there are also substantial non-monetary costs, especially in terms of time, attached to training participation, and these costs are at least as decisive. Notably, time restrictions seem to be an even more serious hurdle for training participation than liquidity constraints. Fourth, although cost and benefit measures are most important for training decisions, there are other factors that have been widely neglected so far, i.e., risk preferences, information asymmetries and time preferences. We show that these should also be considered as crucial factors in educational and training decisions. 
Humankapital gilt heute in der industrialisierten Welt als der zentrale Wettbewerbsfaktor. Die Entscheidung, in Humankapital zu investieren, ist - wie die Entscheidung, andere Arten von Investitionen zu tatigen - das Ergebnis eines Kosten-Nutzen-Vergleichs. Allerdings konnen traditionelle Kosten-Nutzen-Analysen zahlreiche weit verbreitete Phanomene nicht erklaren. So beobachten wir eine bedeutende Anzahl an Arbeitnehmern, die von ihrem ursprunglich eingeschlagenen Ausbildungspfad abweichen, Personen, die ganz generell Bildungsmassnahmen fernbleiben, und Firmen, die Bildungsmassnahmen anbieten, obwohl sich diese fur sie nicht (direkt) auszuzahlen scheinen. In der vorliegenden Arbeit schlagen wir deshalb innovative Erweiterungen des traditionellen Kosten-Nutzen-Modells vor, die mit den genannten Beobachtungen vereinbar sind: Erstens muss berucksichtigt werden, dass jeder Aus- und Weiterbildungsschritt Teil einer kompletten Bildungsstrategie ist und deshalb nicht isoliert betrachtet werden darf. Tatsachlich finden wir, dass Bildungspfade, welche verschiedene, sich hinsichtlich Berufs- und Arbeitsmarktbezug unterscheidende Bildungstypen umfassen, mindestens genauso wettbewerbsfahig sind wie geradlinige Bildungspfade. Zweitens zeigen wir, dass eine Gehaltserhohung fur Arbeitnehmer und ein Produktivitatszuwachs fur Firmen zwar wichtige Nutzenkomponenten darstellen, dass aber eine Analyse, die andere Ertragsarten vernachlassigt, deutlich zu kurz greift. Insbesondere scheinen fur Arbeitnehmer langfristige Ertrage aufgrund verbesserter Arbeitsmarktchancen und fur Unternehmen ein indirekter Nutzen in Form eines erhohten Rekrutierungserfolgs zentral. Drittens weisen wir darauf hin, dass auch eine ausschliessliche Berucksichtigung monetarer Kosten unzulanglich ist. So ist eine Investition in Bildung ebenfalls mit nicht- monetaren Kosten verbunden, wobei speziell die fur den Besuch der Bildungsmassnahme aufgebrachte Zeit gemeint ist. Bemerkenswert ist denn auch der Befund, dass Zeitrestriktionen eine bedeutend hohere Hurde fur (Weiter-)Bildungsmassnahmen darstellen als Liquiditatsbeschrankungen. Viertens belegen wir, dass neben den genannten Kosten- und Nutzenaspekten weitere Faktoren wie Risikopraferenzen, Informationsasymmetrien und Zeitpraferenzen entscheidende Determinanten fur Aus- und Weiterbildungsentscheidungen sind.","In this article, the authors show that combining different types of human capital varying in their degree of work and labor market relations are at least as competitive as straight educational paths and that risk preferences, information asymmetries and time preferences are also crucial factors in educational and training decisions."
"Special Issue: Higher education and workforce development – Comparative approaches for diverse industries: Introduction: The theoretical context of higher education and workforce development:","https://scispace.com/paper/special-issue-higher-education-and-workforce-development-3fh510mfnu","2019","Journal Article","Industry and higher education","Brian Holland","10.1177/0950422219885201","","Gary Becker is often credited with having laid the conceptual foundation for a neoclassical understanding of labour economics which posited that human capital is a third factor of production, along with land, physical equipment or assets, where its investment generates positive outputs for firms (Becker, 1964). More recent developments in human capital theory have included contributions by Gibbons and Waldman (2004) with the illustration of ‘task-specific human capital’, which highlights that human capital accumulation is tied to skills acquisition for the task and that this acquisition is valuable to firms, based on identified labour market demands. In contrast, detractors of the neoclassical theory suggest that human capital is elastic and its reliance solely on increased education levels yields intangible variations to labour supply, creating wage differentials and discrimination in the workplace. As an alternative perspective, Michael Spence (1973, 2002) articulates the need for ‘signalling theory’ and argues that credentials provide a mechanism for identifying those people in the labour market who possess ‘specific’ and ‘general’ skills and can alert firms to these distinctions. In turn, these attained credentials can be portably transferred across firms seeking the same level of skills that meet an industry-identified standard. These theoretical underpinnings are critical to an understanding of the importance of human capital development in the context of the allied field of workforce development. But what is ‘workforce development’ exactly? Jacobs and Hawley (2009: 2544) suggest that workforce development activities are ‘the coordination of public and private policies and programs that provides individuals with the opportunity for a sustainable livelihood and helps organizations achieve exemplary goals, consistent with the societal context’. This linear perspective focuses on the end-point outcome, whereas Holland (2015: 55) posits a graduated cyclical model by noting that workforce development is a ‘set of processes that govern the identification, recruitment, assessment and training of job seekers into employment as well as the maintenance and advancement of these persons in their careers that enhance self-sufficiency and revitalize the communities in which these individuals live’. Both approaches suggest that training and education play a part in improving the quality of labour as this aligns with human capital theory. Yet, unlike human capital theory, these complementary approaches of workforce development, as suggested by Jacobs and Hawley (2009) and Holland (2015), rely on the existence of institutions exogenous to the labour market. These institutions act as stakeholders in the creation and acquisition of talent-based pipelines and serve to narrow the inefficiencies and mismatches between labour demand and labour supply that neoclassical human capital theory does not adequately address. A key feature of the institutional approach to workforce development is the identification of intermediaries who build human capital. These intermediaries, whether they deliver task-specific, customized or a general level of training, act as the bridge that supports the generation of outcomes for increased wages and/or the awarding of credentials that respond to the demand for labour to address more complex and technologically sophisticated work environments. Most notably, higher education institutions (HEIs) are looked upon as such intermediaries, with an ever-growing presence as anchors to connect industry and the talent pool (Hordern, 2014; Horgan, 2002; Jacobs and","Workforce development is a set of processes that govern the identification, recruitment, assessment and training of job seekers into employment as well as the maintenance and advancement of these persons in their careers that enhance self-sufficiency and revitalize the communities in which these individuals live as mentioned in this paper."
"Human capital investment: an analysis of the return of higher education","https://scispace.com/paper/human-capital-investment-an-analysis-of-the-return-of-higher-4yoo51cb1d","2019","Journal Article","","Dina Hadia
Nasri Bachtiar
Elfindri Elfindri","10.22437/PPD.V7I1.6965","","This study is aimed to analyze particular problems related to economic return for West Sumateran workers who graduated higher education by using human capital investment concepts. The dataset is sourced from National Labor Force Survey for West Sumatera 2017 and contains 1798 records of those aging at least 15 years, graduating from academy, university and postgraduate schools and distributed in all main industries. The return to higher education is estimated using Mincerian framework by considering modulatory effects of college major graduated. Other worker characteristics including training and experience are used to measure earning differentials among worker. The result of this study shows that the return to higher education is significantly positive and amplified if workers graduated from certain college majors. It is also found that participating in job training and having working experience prior to current job significantly increase highly educated workers earning in West Sumatera.","In this article, the authors analyze particular problems related to economic return for West Sumateran workers who graduated higher education by using human capital investment concepts and show that the return to higher education is significantly positive and amplified if workers graduated from certain college majors."
