"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Institutions and the performance of coupled infrastructure systems","https://scispace.com/paper/institutions-and-the-performance-of-coupled-infrastructure-49rihbyc5n","2016","Journal Article","The International Journal of the Commons","John M. Anderies
Marco A. Janssen
Edella Schlager","10.18352/IJC.651","https://scispace.com/pdf/institutions-and-the-performance-of-coupled-infrastructure-49rihbyc5n.pdf","Institutions, the rules of the game that shape repeated human interactions, clearly play a critical role in helping groups avoid the inefficient use of shared resources such as fisheries, freshwater, and the assimilative capacity of the environment. Institutions, however, are intimately intertwined with the human, social, and biophysical context within which they operate. Scholars typically are careful to take this context into account when studying institutions and Ostrom’s Institutional Design Principles are a case in point. Scholars have tested whether Ostrom’s Design Principles, which specify broad relationships between institutional arrangements and context, actually support successful governance of shared resources. This article further contributes to this line of research by leveraging the notion of institutional design to outline a research trajectory focused on coupled infrastructure systems in which institutions are seen as one class of infrastructure among many that dynamically interact to produce outcomes over time.","In this paper, the notion of institutional design is used to outline a research trajectory focused on coupled infrastructure systems in which institutions are seen as one class of infrastructure among many that dynamically interact to produce outcomes over time."
"Moving Human Capital Inside the Production Boundary","https://scispace.com/paper/moving-human-capital-inside-the-production-boundary-dbp7x0jxtw","2004","Posted Content","Social Science Research Network","Pirkko Aulin-Ahmavaara
Pirkko Aulin-Ahmavaara","","https://papers.ssrn.com/sol3/Delivery.cfm/roiw_122.pdf?abstractid=545855&mirid=3","Moving human capital inside the production boundary requires human capital and its services to be treated as outputs of production processes. The primary input of labor ceases to exist, and it is necessary to redirect goods and services consumed by it as inputs in the industries that now produce human capital and its services, i.e. human time. A description of the total production system, which includes these industries, is given. This description is formalized by means of the dynamic input-output model. The potential uses of this approach are discussed. Two well-known approaches to include human capital in national accounts are discussed against this background. They lead to exceptionally high rates of return on inputs in human capital and, logically, also leave substantial resources available to net additions to the stocks of human capital.","In this paper, the authors formalized the total production system, which includes these industries, by means of the dynamic input-output model, and discussed the potential uses of this approach are discussed against this background."
"Moving human capital inside the production boundary","https://scispace.com/paper/moving-human-capital-inside-the-production-boundary-16v8jgiueu","2004","Journal Article","Review of Income and Wealth","Pirkko Aulin-Ahmavaara","10.1111/J.0034-6586.2004.00122.X","","Moving human capital inside the production boundary requires human capital and its services to be treated as outputs of production processes The primary input of labor ceases to exist, and it is necessary to redirect goods and services consumed by it as inputs in the industries that now produce human capital and its services, ie human time A description of the total production system, which includes these industries, is given This description is formalized by means of the dynamic input-output model The potential uses of this approach are discussed Two well-known approaches to include human capital in national accounts are discussed against this background They lead to exceptionally high rates of return on inputs in human capital and, logically, also leave substantial resources available to net additions to the stocks of human capital","In this paper, the authors formalized the total production system, which includes these industries, by means of the dynamic input-output model, and discussed two well-known approaches to include human capital in national accounts."
"Systems Theory and the Public Policy Shell Game","https://scispace.com/paper/systems-theory-and-the-public-policy-shell-game-4xgria1rmb","2014","Journal Article","Social Science Research Network","Richard E. Wagner","10.2139/SSRN.2471389","","This is a preliminary draft of the second of what will be eight chapters in a book titled Politics as a Peculiar Business: Public Choice in a System of Entangled Political Economy. This chapter sets forth the framework to be developed and elaborated in the remaining chapters. The subtitle announces that the book fits within the public choice rubric, through with some differences. For one thing, it is written from within a systems-theoretic orientation which differs from most economic theory in its treatment of the parts-to-whole relationship. This relationship plays out through treating political economy as entangled networks of interaction among political and economic entities, which among other things replaces the notion of political intervention into market activity with one of political participation inside market activity, for better or for worse. The title, moreover, illustrates my view that the object of economic analysis is always concerned with the theoretical treatment of practical action of some sort, which in this case is politics as a peculiar type of business activity.","The second of what will be eight chapters in a book called Politics as a Peculiar Business: Public Choice in a System of Entangled Political Economy as mentioned in this paper is a preliminary draft of the second book."
"Opportunities for system dynamics research in operations management for public policy","https://scispace.com/paper/opportunities-for-system-dynamics-research-in-operations-3nss21l6","2023","Journal Article","Production and Operations Management","Edward G. Anderson
David R. Keith
José Luis Luján López","10.1111/poms.13947","","Operations management (OM) in the public policy context is extremely complex with many mutually interacting factors characterized by feedback loops, delays and nonlinearities, as well as multiple stakeholders pursuing divergent objectives. Prior researchers have called for a systems approach in these contexts, arguing that standard OM methodologies such as mathematical programming, and queuing theory often cannot fully address these problems. Researchers have employed one such systems approach, system dynamics, successfully for decades for studying OM problems in public policy because it can address such complexity and can also integrate disciplines from outside OM such as political science, epidemiology, ecology, etc. In this paper, we create a roadmap for researchers—both those who are familiar with systems dynamics and those who are not—for the expanded use of system dynamics studying public policy-related OM problems. We review and organize relevant system dynamics literature in both traditional operations management venues as well as public policy venues unfamiliar to OM audiences. We then identify a set of interesting open questions and potential system dynamics building blocks for answering them by topic. Leveraging this review, we describe under what conditions system dynamics is most appropriate. We then identify several overarching methodological and domain gaps for future research. Finally, we build on previous work to extend a process for using system dynamics with traditional operations management methodologies. It separates model building into two sequential phases: consensus-building models and detailed operational models. It also incorporates scenario planning and feedback from implementation outcomes. ","In this paper , a review and organizing relevant system dynamics literature in both traditional operations management venues as well as public policy venues unfamiliar to OM audiences is presented, along with a set of interesting open questions and potential system dynamics building blocks for answering them by topic."
"Rational Choise and Policy Implementation; Implications for Interorganizational Network Management","https://scispace.com/paper/rational-choise-and-policy-implementation-implications-for-1ib2ufsyh7","1995","Journal Article","The American Review of Public Administration","Laurence J. O'Toole","10.1177/027507409502500103","https://scispace.com/pdf/rational-choise-and-policy-implementation-implications-for-1ib2ufsyh7.pdf","Research on interorganizational policy implementation continues to be characterized by diverse theoretical approaches. It is perhaps surprising to observe, however, that formal and especially rational-choice approaches have been essentially neglected in the study of policy implementation processes. This article focuses on this matter and reaches mixed conclusions. An examination of how rational-choice approaches such as game theory might contribute to the enhancement of interorganizational management shows that serious limitations constrain what may be possible theoretically through the formal rational-choice representation and analysis of many interorganizational implementation settings. Nevertheless, and somewhat paradoxically, exploring these qualifications suggests a set of practical implications for the actual conduct of management in policy network settings.","In this paper, an examination of how rational-choice approaches such as game theory might contribute to the enhancement of interorganizational management shows that serious limitations constrain what may be possible theoretically through the formal rational choice representation and analysis of many interorganization implementation settings."
"Systems thinking and institutional performance: Retrospect and prospect on USAID policy and practice","https://scispace.com/paper/systems-thinking-and-institutional-performance-retrospect-2n28q9ec4i","2015","","","D Jacobstein
Derick Brinkerhoff","","https://scispace.com/pdf/systems-thinking-and-institutional-performance-retrospect-2n28q9ec4i.pdf","One of the debates in the international development community is how best to match the resources available through foreign assistance with the nature of the development challenges that countries face. Over the years, analysts and practitioners have drawn upon a body of work under the rubric of systems thinking to increase effectiveness and impact; the latest iteration of this work focuses on complex adaptive systems. This paper examines how the U.S. Agency for International Development (USAID) has applied this thinking to strategy and programming, reviewing selected examples from past applications and summarizing current initiatives. Drawing on key informant interviews and a variety of documents, the study identifies how Agency staff view systems, how systems thinking has influenced policy and operations, what enablers and barriers exist in introducing changes to incorporate systems thinking, and what the prospects for sustaining changes appear to be. Among the findings of the study are that USAID staff see the holistic perspective that systems thinking facilitates as valuable for developing country strategies and crafting project designs, and that the emphasis on flexibility, feedback loops, and adaptation improves implementation success. Enablers of systems-based reforms include the growth of staff interest in systems concepts and an emerging community with shared language, Agency leadership support for changes at multiple levels, and expanding pockets of expertise and experimentation. Some of the barriers staff noted are time demands and work overload, expenditure pipeline pressures, congressional and presidential earmarks, and bureaucratic stovepipes. The paper concludes that some of the systems-based innovations USAID has recently introduced are likely to be sustained, though the ultimate test will be whether those reforms lead to changed practices on the ground in the countries where USAID programs are located. USAID finds that incorporating changes that would fully align its policies and programs with complex systems confronts faces limits given its status as a federal government agency. Nevertheless, the Agency has managed to create some change space that has supported integration of systems thinking into its business practices. IDG Working Paper No. 2015-02 | April 2015 vii Brinkerhoff and Jacobstein Systems Thinking and Institutional Performance: Retrospect and Prospect on USAID Policy and Practice","Brinkerhoff and Jacobstein this paper examined how the U.S. Agency for International Development (USAID) has applied this thinking to strategy and programming, reviewing selected examples from past applications and summarizing current initiatives."
"Capacity, Leadership, and Organizational Performance: Testing the Black Box Model of Public Management","https://scispace.com/paper/capacity-leadership-and-organizational-performance-testing-1y8hytbfer","2010","Journal Article","Public Administration Review","Rhys William Andrews
George Alexander Boyne","10.1111/J.1540-6210.2010.02158.X","","According to recent “black box” models of public management, managerial capacity is a critical component for achieving service delivery improvement. In particular, black box models assume that the impact of management systems is maximized through integration with effective leadership. This assumption is tested by analyzing the effects of managerial capacity and organizational leadership on the performance of English local governments, while controlling for a range of other variables, including organizational size, resources, external constraints, and past performance. Empirical results show that capacity possesses a positive statistical association with local government performance and that leadership can enhance the impact of effective management systems.","In this paper, the effects of managerial capacity and organizational leadership on the performance of English local governments, while controlling for a range of other variables, including organizational size, resources, external constraints, and past performance, were analyzed."
"Comment: Disciplining public management research","https://scispace.com/paper/comment-disciplining-public-management-research-59xf6l8lsz","1994","Journal Article","Journal of Policy Analysis and Management","Jane E. Fountain","10.2307/3325012","","Public management as an applied, problem-oriented field will always, and should always, wrestle with the exquisite tension between theory and practice. Researchers in public management should improve their ability to draw selectively and wisely, from a variety of disciplines, those analytic frameworks with explanatory power, sound empirical evidence, and practical value for managers. Laurence Lynn argues persuasively that public management can neither flourish as a research program nor fulfill its claim to educate analytically oriented managers without greater theoretical and methodological rigor. In support of Lynn's basic argument, this comment extends his description of current economic models of organization and illuminates some of their weaknesses. By way of introducing alternative approaches, I briefly summarize two theoretical perspectives of potentially great utility to public management, the new institutionalism and network approaches to organizations. Both focus explicitly upon institutional arrangements and the interrelationship between managerial action and institutional relationships and structures. I then outline the argument that the normative conception of public management developed by Mark Moore contains the basic elements upon which to build a theory-based, methodologically sound research program, which can integrate concern with strategic managerial action and institutional arrangements and designs.","In this article, the authors argue that public management can neither flourish as a research program nor fulfill its claim to educate analytically oriented managers without greater theoretical and methodological rigor, and they briefly summarize two theoretical perspectives of potentially great utility to public management, the new institutionalism and network approaches to organizations."
"Interorganizational Policy Studies: Lessons Drawn From Implementation Research","https://scispace.com/paper/interorganizational-policy-studies-lessons-drawn-from-2j0k1zxwn0","1993","Journal Article","Journal of Public Administration Research and Theory","Laurence J. O'Toole","10.1093/OXFORDJOURNALS.JPART.A037168","https://scispace.com/pdf/interorganizational-policy-studies-lessons-drawn-from-2j0k1zxwn0.pdf","Contingency approaches to organizing suggest that policy objectives are more likely to be achieved if the structures employed for implementation mesh with the policy objectives being sought. Interorganizational arrangements are used increasingly in carrying out public programs, and contingency logic can be used to assess the degree of match between policy objective and interunit structure. Such a perspective would seem to offer an approach of practical significance. Here the contingency logic as applied to interorganizational implementation is reviewed and its assumptions identified. To probe these assumptions, empirical evidence is analyzed from one policy sector which would seem especially promising. The findings suggest that even under highly favorable conditions, a contingency perspective provides only limited help. The research demonstrates the need for additional conceptual clarification and theoretical care in reaching conclusions about the impact of interorganizational structures on policy settings.","The research demonstrates the need for additional conceptual clarification and theoretical care in reaching conclusions about the impact of interorganizational structures on policy settings, and suggests that even under highly favorable conditions, a contingency perspective provides only limited help."
"Organizational Intelligence, Efficacy and Adaptability in Changing Environment","https://scispace.com/paper/organizational-intelligence-efficacy-and-adaptability-in-4caamnf8k8","2013","Proceedings Article","","Rautakivi Tuomo","10.2991/ICPM.2013.1","https://scispace.com/pdf/organizational-intelligence-efficacy-and-adaptability-in-4caamnf8k8.pdf","Societies change through external pressures from a changing environment, or immanently from the internal cultural dynamic that naturally occurs within social agencies. As a result these political, security, social, economic and other changes are needed that present challenges to public administration. Consequently, public administration must adapt and identify the development of new policies and functions. Of critical importance to the state are the preeminent public institutions that are part of the development process. The outcomes are the result of both public policy and government efficacy. Organizational adaptability involves the anticipation of the future, where adaptation is an internal process that is prompted by environmental change and self-production. The capacity of an agency to adapt is affected by efficacy which conditions it to be effective and efficient. Efficacy is therefore a precondition for successful adaptability and the ability to adapt is a consequence of efficacy. Inefficacy, through its bounding effect on an agency’s intelligences, sets limits to its capability of achieving high levels of performance in organizations. Efficacy can be examined in terms of a cybernetic model of a cognitive social agency, allowing distinctions to be made between public policy objectives and the resulting outputs, this thus enabling proposed measurement of efficacy.","In this paper, a cybernetic model of a cognitive social agency is proposed to evaluate the ability of an agency to adapt to change and identify the development of new policies and functions."
"A general systems theory of productivity","https://scispace.com/paper/a-general-systems-theory-of-productivity-3wdiz8rr2s","1979","Journal Article","International Journal of General Systems","Richard O. Mason","10.1080/03081077908960885","","Productivity is treated as a systems concept. It is argued that the causal texture of the system's environment dictates the relevant productivity construct and measurement. Based on Emery and Trist's taxonomy of environments, three concepts of productivity are defined: Process productivity, bounded productivity and systemic productivity. Each concept implies a different measure of productivity. Current economic and managerial literature is related to these concepts.","In this paper, the causal texture of the system's environment dictates the relevant productivity construct and measurement, and three concepts of productivity are defined: process productivity, bounded productivity and systemic productivity."
"Systems Perspectives on the Interaction Between Human and Technological Resources","https://scispace.com/paper/systems-perspectives-on-the-interaction-between-human-and-1xd7bsts1s","2019","Book Chapter","","Marja Ireene Toivonen-Noro
Kyoichi Kijima","10.1007/978-981-13-7725-9_3","https://scispace.com/pdf/systems-perspectives-on-the-interaction-between-human-and-1xd7bsts1s.pdf","Along with the development of digitalization, it has become apparent that focusing on technology is not enough, but the crucial issue is how to link together technological and human resources. Systems thinking is needed to understand the interdependencies resulting from these linkages at different levels: in activity systems at the micro-level, in networks and ecosystems at the meso-level, and in the institutional setup that supports and regulates the development at the macro-level. In this chapter, we analyze these interdependencies in more detail. As a starting point for these analyses, we point out basic principles of systems thinking and present central benefits of the application of this thinking. We also consider the highly dynamic nature of the development of digitalization: we examine how the systems perspective can be applied in the conditions of change. A central message throughout is the view that the value of a specific resource depends on its relation to other resources.","This chapter considers the highly dynamic nature of the development of digitalization: how the systems perspective can be applied in the conditions of change and points out basic principles of systems thinking and present central benefits of the application of this thinking."
"An econometric theory of performance bureaucracy","https://scispace.com/paper/an-econometric-theory-of-performance-bureaucracy-3kibaiu50v","2009","","","Roger J. Bowden","","","Performance bureaucracies are organizational structures that arise in response to internally or externally derived metrics for mission or goal attainment, often associated with public sector accountability. Measurement and certification are key drivers of the internal political process. This becomes counterproductive when goal setting is exposed to hidden or latent variables reflecting incomplete information or coalface disaffection, so that managerial controls are metrically insufficient. An econometric framework is developed that draws on the semiotics in common use by performance oriented management regimes. Nash cooperative budget solutions among managers lead to overinvestment in measurement and control, the problem of the commons, and adverse performance outcomes.","In this paper, an econometric framework is developed that draws on the semiotics in common use by performance oriented management regimes, and it is shown that Nash cooperative budget solutions among managers lead to overinvestment in measurement and control, the problem of the commons, and adverse performance outcomes."
"Resources, Capabilities, and Routines in Public Organizations","https://scispace.com/paper/resources-capabilities-and-routines-in-public-organizations-40csurtlxa","2010","Journal Article","Social Science Research Network","Peter G. Klein
Peter G. Klein
Peter G. Klein
Joseph T. Mahoney
Anita M. McGahan
Christos N. Pitelis","10.2139/SSRN.1550028","https://scispace.com/pdf/resources-capabilities-and-routines-in-public-organizations-40csurtlxa.pdf","States, state agencies, multilateral agencies, and other non-market actors are relatively under-studied in strategic management and organization science. While important contributions to the study of public actors have been made within the agency-theoretic and transaction-cost traditions, there is little research in political economy that builds on resource-based, dynamic capabilities, and behavioral approaches to the firm. Yet public organizations can be characterized as stocks of human and non-human resources, including routines and capabilities; they can possess excess capacity in these resources; and they may grow and diversify in predictable patterns according to behavioral and Penrosean logic. This paper shows how resource-based, dynamic capabilities, and behavioral approaches to understanding public agencies and organizations shed light on their nature and governance.","The authors show how resource-based, dynamic capabilities, and behavioral approaches to understand public agencies and organizations shed light on their nature and governance, and how public organizations can be characterized as stocks of human and non-human resources including routines and capabilities."
"Resources, Capabilities, and Routines in Public Organizations","https://scispace.com/paper/resources-capabilities-and-routines-in-public-organizations-1fn4qkurh1","2010","","","Peter G. Klein
Joseph T. Mahoney
Anita M. McGahan
Christos N. Pitelis","","https://scispace.com/pdf/resources-capabilities-and-routines-in-public-organizations-1fn4qkurh1.pdf","States, state agencies, multilateral agencies, and other non-market actors are relatively understudied in strategic management and organization science. While important contributions to the study of public actors have been made within the agency-theoretic and transaction-cost traditions, there is little research in political economy that builds on resource-based, dynamic capabilities, and behavioral approaches to the firm. Yet public organizations can be characterized as stocks of human and non-human resources, including routines and capabilities; they can possess excess capacity in these resources; and they may grow and diversify in predictable patterns according to behavioral and Penrosean logic. This paper shows how resource-based, dynamic capabilities, and behavioral approaches to understanding public agencies and organizations shed light on their nature and governance.","The authors show how resource-based, dynamic capabilities, and behavioral approaches to understand public agencies and organizations shed light on their nature and governance, and how public organizations can be characterized as stocks of human and non-human resources including routines and capabilities."
"Constructal Law of Institutions within Social Organizations","https://scispace.com/paper/constructal-law-of-institutions-within-social-organizations-507mswciz1","2018","Journal Article","Open Journal of Applied Sciences","Luciano Ondir Freire
Delvonei Alves de Andrade","10.4236/OJAPPS.2018.83009","https://scispace.com/pdf/constructal-law-of-institutions-within-social-organizations-507mswciz1.pdf","This work looked for a unifying theory between physical-biological domain and social sciences. Constructal law unified physical and biological domain by telling the general sense in which flow systems tend to evolve. Management theory looks for relations between institutions and human agency. Although being state of mind entities, institutions follow constructal law. This work proposed the main organization flows are information and credit. Biologic instincts derived from Darwinian natural selection are the driving or blocking forces of such flows. Once biologic instincts systematically block information and credit flows in large numbers, this work proposed every human organization must have institutions to inhibit some behaviors. Those institutions need to be present, at least partially, in formal rules of social groups. This way it is possible to predict expansion or downfall of human groups using objective and quantifiable data. Therefore, further studies may employ classical history to confirm this theory. This work analyzed some case studies to show qualitatively the application of proposed theory. Concluding, this work gave physically-biologically grounded guidance for institutional changes.","This work proposed every human organization must have institutions to inhibit some behaviors and gave physically-biologically grounded guidance for institutional changes."
"A Model of Learned Implementation","https://scispace.com/paper/a-model-of-learned-implementation-2mug9911eu","2004","Journal Article","Public Administration","Jill Schofield","10.1111/J.0033-3298.2004.00395.X","","The majority of the literature concerning the implementation of public policy assumes that public managers can carry out new policy initiatives regardless of the behavioural, cognitive or technical demands that the introduction of such policies may make upon them. There has been a tendency to assume that managers actually have the detailed technical knowledge by which to enact such new policies. The paper proposes that in effect, public managers have to learn a range of often new and detailed techniques in order to implement what are often ambiguous policy directives. Drawing on data gathered from the introduction of capital investment appraisal in the British National Health Service, a model of Learned Implementation is presented that describes one way in which public managers can learn to enact new policy initiatives. Using a mix of six organizational processes and variables, the model demonstrates how learning occurs and is used to solve the problems that are inherent in the introduction of new policy initiatives. The model further describes how the managers routinize these solutions into job tasks and procedures and hence a policy initiative is operationalized. The paper concludes with a discussion about the difficulties of predicting the operational consequences of new policy initiatives and raises questions about knowledge, ability and capability in the implementation of public policy.","In this article, a model of Learned Implementation is presented that describes one way in which public managers can learn to enact new policy initiatives using a mix of six organizational processes and variables."
"Alternative Mechanisms for Multiorganizational Implementation The Case of Wastewater Management","https://scispace.com/paper/alternative-mechanisms-for-multiorganizational-3aopsvdu35","1989","Journal Article","Administration & Society","Laurence J. O'Toole","10.1177/009539978902100302","","The implementation of wastewater treatment policy in American municipalities provides a particularly useful context for the exploration of important issues in implementation research. Recent developments at the national level have stimulated the innovation of capital-intensive privatization in this sector. How this structure for implementation compares with alternatives, especially the conventional federally grant-funded route, is a question that can be explored through the use of implementation theory and can in turn help clarify and advance that theory. For instance, although top-down implementation research suggests the importance of hierarchically integrated structures for implementation success, this study shows that integration can be induced without hierarchy (as capital-intensive privatization) and that hierarchically managed structures (like the grant setting) may lack integrative capacity. Empirical research provides evidence for theoretically derived expectations that privatization can assist i...","This article showed that integration can be induced without hierarchy and that hierarchically managed structures (like the grant setting) may lack integrative capacity, and empirically demonstrated expectations that privatization can assist in wastewater treatment policy in American municipalities."
"Transaction Costs, Social Costs and Open Systems: Some Common Threads","https://scispace.com/paper/transaction-costs-social-costs-and-open-systems-some-common-3hfzkr7snt","2014","Journal Article","Systems Research and Behavioral Science","Vladislav Valentinov
Lioudmila Chatalova","10.1002/SRES.2204","","The present paper draws upon the open systems perspective to identify the common systems-theoretic core of two schools of modern economic thought, the new institutional economics and the heterodox institutionalism. This core is shown to be in the argument that the maintenance of complexity requires appropriate self-regulatory mechanisms. While the new institutional economics focuses on the technological complexity maintained by corporate hierarchies, the heterodox institutionalism is concerned with the civilizational complexity that needs to be maintained by broader self-regulatory institutions of the public and nonprofit sector. This argument highlights the complementary and paradoxical relationship between the concepts of transaction costs and social costs analyzed by the respective schools. Corporate hierarchies may successfully exercise their self-regulatory role by economizing on transaction costs, yet in doing so they generate social costs that are reducible through the self-regulatory activity of public and nonprofit institutions. Copyright © 2013 John Wiley & Sons, Ltd.","In this paper, the authors identify the common systems-theoretic core of two schools of modern economic thought, the new institutional economics and the heterodox institutionalism, and highlight the complementary and paradoxical relationship between the concepts of transaction costs and social costs analyzed by the respective schools."
"Efficiency Driven Socio-Technical System Design","https://scispace.com/paper/efficiency-driven-socio-technical-system-design-plyfqw4o9h","2018","Book Chapter","","Konstantinos Triantis","10.1007/978-3-030-47106-4_3","","In this paper we advocate that the efficiency measurement paradigm could transition from an evaluation-to-rank towards an evaluation-to-design paradigm. We suggest that this transition can inform the design of socio-technical systems. In order to achieve this type of design would require the consideration of issues associated with organizational design, enterprise systems engineering along with system complexity. We recommend that the required research be conducted within inter- or trans-disciplinary context with all of their benefits and challenges to achieve high quality application results. We describe five illustrations conducted over the years at Virginia Tech’s System Performance Laboratory. We present these illustrations by describing the societal or socio-technical system needs that drove the research, the research constraints and considerations, the stakeholders affected by the research, the approach or approaches used, the feedback to theory and open modeling issues, and a description of societal and socio-technical system impacts. We describe the potential of a complex adaptive systems approach as an enabler of socio-technical system design and conclude with a series of open-ended questions and issues.","In this paper, the authors advocate that the efficiency measurement paradigm could transition from an evaluation-to-rank paradigm towards an evaluation to design paradigm and suggest that this transition can inform the design of socio-technical systems."
"Improving performance and fostering accountability in the public sector through system dynamics modelling: From an ‘external’ to an ‘internal’ perspective","https://scispace.com/paper/improving-performance-and-fostering-accountability-in-the-2scy1mimzx","2010","Journal Article","Systems Research and Behavioral Science","Carmine Bianchi","10.1002/SRES.1038","https://scispace.com/pdf/improving-performance-and-fostering-accountability-in-the-2scy1mimzx.pdf","This paper aims to outline the benefits justifying a tailored approach to System Dynamics (SD) modelling in the public sector, to improve performance and foster decision makers' accountability. The need of combining an ‘internal’ with an ‘external’ perspective (in respect to decision makers) in developing SD models is claimed. Different levels of intervention (i.e. macro, micro and meso) are discussed. Two case studies are analysed. The first one demonstrates how a dynamic resource-based view (DRBV) can support an analysis of the impact of back and front office units on a public sector organization's performance drivers. The second case shows how SD modelling based on a DRBV can also be applied to improve performance on a political level. Copyright © 2010 John Wiley & Sons, Ltd.","In this article, the benefits of combining an internal perspective with an external perspective (in respect to decision makers) in developing system dynamics models are discussed and different levels of intervention (i.e. macro, micro and meso) are discussed."
"The Organizational Structure Innovation of Social Science Research to Policy Transformation","https://scispace.com/paper/the-organizational-structure-innovation-of-social-science-yo1r6bo2hs46","","","","ZHANG Yun-hao","10.3969/j.issn.1008-407x.2012.02.016","","The quality and efficiency of social science to policy transformation is to certain extent restrained by the structural relationship between research institutions-knowledge intermediary-policy organization.This paper constructs the organization structure-fit model of social science to policy transformation from the perspective of structural functionalism,and discusses the innovation of organizational structure system from the division of labor in institutions,the open structure of policy organizations and the independent endowment of knowledge intermediary,so as to further improve the relationship between social science and policy.","This study proposes an organizational structure-fit model for social science to policy transformation, innovating the system through division of labor, open policy structures, and knowledge intermediary independence to enhance the relationship between social science and policy."
"Measuring the Utility of Institutional Reform in the Public Service","https://scispace.com/paper/measuring-the-utility-of-institutional-reform-in-the-public-2cor6combr","2006","Journal Article","Social Science Research Network","Derrick V. McKoy","10.2139/SSRN.954610","","Early proponents of development administration advanced a paradigm based on a search for technically superior models, the study and acceptability of cross-cultural public management experiences, and the promotion of policy management styles and structures oriented to particular ideological imperatives. Some characterized development administration as the new public management but distanced it from the World Bank's agenda of market driven public administration. In the new public management it has been suggested that in some cases executive agencies may be the appropriate public service delivery mechanism. Adopting Jones' pragmatism, this paper seeks to distinguish executive agencies in Jamaica from traditional agencies using service quality delivery and the SERVQUAL instrument. The results do not support the proposition that, when measured using the SERQUAL model, executive agencies necessarily deliver better service quality than traditional agencies. The promoters of executive agencies may be creating a greater expectation of service quality than the agencies can deliver, while some traditional agencies are delivering better service quality than the public expects. The study supports Jones's ""adaptive management process"" where no institution is regarded as sacrosanct, and all can be adapted to achieve the desired policy outcomes.","In this paper, the authors distinguish executive agencies in Jamaica from traditional agencies using service quality delivery and the SERVQUAL instrument, and do not support the proposition that, when measured using the SERQUAL model, executive agencies necessarily deliver better service quality than traditional agencies."
"Implementing Performance‐Based Program Budgeting: A System‐Dynamics Perspective","https://scispace.com/paper/implementing-performance-based-program-budgeting-a-system-4s6w21g70f","2002","Journal Article","Public Administration Review","Gloria A. Grizzle
Carole D. Pettijohn","10.1111/1540-6210.00154","","The article proposes a model for evaluating budget reforms that combines insights from budgeting, policy implementation, and system-dynamics literatures. System-dynamics modeling combines both quantitative and qualitative research techniques to provide a new framework for applied research; its use is illustrated using performance budgeting as an example. Applied to the implementation of Florida's performance-based program budget, the model identifies actions in the short run that will increase the reform's likelihood of success: providing clear communications; facilitative budget and accounting routines; reliable performance information. The model also identifies critical legislative behaviors that influence executive implementation: how the legislature in the long-run uses performance information to inform resource allocation and how it applies incentives or sanctions to programs that achieve or fail to achieve their performance standards. The legislature has the opportunity to use program reviews prepared by legislative staff to invigorate the executive branch's resolve to continue implementing the reform.","In this paper, a model for evaluating budget reforms that combines insights from budgeting, policy implementation, and system-dynamics literatures is proposed, and applied to the implementation of Florida's performance-based program budget."
"Institutional Transplanting: Can It Eliminate Institutional Bottlenecks in Reforming China's Government-affiliated Institutions?","https://scispace.com/paper/institutional-transplanting-can-it-eliminate-institutional-u5mghtju9pzy","","","","LIU Xiao-su","10.3969/j.issn.1001-4608-b.2011.06.004","","Currently, personnel system reform in China's government-affiliated institutions has already been confronted by the bottleneck of the shortage of institutional supply. Whether we can eliminate institutional bottlenecks in reform will directly determine the result of the personnel system reform in China's government-affiliated institutions. Practice has proved that it is impossible for us to push reform further if we hope to search for a path to eliminate bottlenecks in the target system itself. Therefore, it is necessary to seek institutional breakthroughs from outside. Comparatively, transplanting the relatively mature human resource management of enterprises is undoubtedly a reasonable choice for the personnel system reform in China's government-affiliated institutions. Although institutional friction, which is produced by factors of obstacle in system environment, can decrease survival probability of human resource management system, institutional spillover effect produced by institutional imbalance and institutional gap and commonality of internal management within organization make it possible to adopt institutional transplanting. In order to circumvent possible social risks derived from uncertainty of institutional transplanting, we need to take measures, such as the rationalization of public service management system, the completion of supporting measures, the optimization of informal rules, and the strengthening of institutional learning ability, to achieve the target of eliminating institutional bottlenecks affecting the reform of China's government-affiliated institutions.","This study explores institutional transplanting as a solution to eliminate institutional bottlenecks in China's government-affiliated institutions, leveraging mature human resource management systems from enterprises to drive reform and mitigate potential social risks."
