"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Post-Service Earnings of Veterans: A Survey and Further Research","https://scispace.com/paper/post-service-earnings-of-veterans-a-survey-and-further-ed5lnyr2zg","1991","","","Carolyn J. Miller","","",": This thesis analyzes the post-service labor market experience of military veterans. First, an exhaustive survey of the literature on the post- service earnings was conducted. Research studies were classified according to survey sample, methodology and empirical findings. Second, an empirical analysis of the effect of veteran status on post-service earnings was performed. A dataset was created using the 1986 Reserve Components Survey. Standard human capital models were estimated to measure the effect of (1) veteran status, (2) formal military training (3) military on-the-job training, and 5 civilian- reserve job similarity. the results indicate a small overall negative return to veteran status. However, results for the individual services varied. A positive return was found for service in the Air Force, Navy and Marine Corps, but a penalty was observed for service in the Army. It appears that black veterans were not hurt by military service. The results for training and transfer variables were positive for the Air Force, Navy and Marine Corps.","In this article, the authors analyzed the post-service labor market experience of military veterans and found that a small overall negative return to veteran status was observed for service in the Air Force, Navy and Marine Corps."
"Estimating the labor market impact of voluntary military service using social security data on military applicants","https://scispace.com/paper/estimating-the-labor-market-impact-of-voluntary-military-4scvt317a8","1998","Report","Econometrica","Joshua D. Angrist","10.3386/W5192","https://scispace.com/pdf/estimating-the-labor-market-impact-of-voluntary-military-4scvt317a8.pdf","The volunteer armed forces play a major role in the American youth labor market, but little is known about the effects of voluntary militaiy service on earnings. The effects of military service are difficult to measure because veterans are both self-selected and screened by the military. This study uses two strategies to reduce selection bias in estimates of the effects of militaiy service on the earnings of veterans. Both approaches involve the analysis of a special match of Social Security earning records to administrative data on applicants to the armed forces. The first strategy compares applicants who enlisted with applicants who did not enlist, while controlling for most of the characteristics used by the military to select soldiers from the applicant pool. This is implemented using matching methods and regression. The second strategy uses instrumental variables that were generated by an error in the scoring of the exams that screen military applicants. Estimates from both strategies are interpreted using models with heterogeneous potential outcomes. The empirical results suggest that soldiers who served in the early 1980s were paid considerably more than comparable civilians while in the military, and that military service is associated with higher employment rates for veterans after service. In spite of this employment gain, however, military service led to only a modest long-run increase in the civilian earnings of nonwhite veterans while actually reducing the civilian earnings of white veterans.","The authors used matching methods and regression to reduce selection bias in estimates of the effects of militaiy service on the earnings of veterans and found that military service is associated with higher employment rates for veterans after service."
"Unemployment, Earnings and Enrollment among Post 9/11 Veterans","https://scispace.com/paper/unemployment-earnings-and-enrollment-among-post-9-11-17a63hasg3","2012","Journal Article","Social Science Research Network","Meredith Kleykamp","10.2139/SSRN.2066172","","This paper examines three outcomes characterizing different aspects of post 9/11 veterans’ economic reintegration to civilian life: unemployment, earnings, and college enrollment, using Current Population Survey data from 2005 to 2011. Analyses include interactions of veteran status with sex, race/ethnicity, and educational attainment to evaluate whether diverse veterans experience diverse consequences of service. In brief, I find that the basic unemployment differences between veterans and non-veterans often reported in the media understate the effect of military service on unemployment for men, since veterans have other characteristics that are associated with higher employment rates. Female veterans appear to suffer a steeper employment penalty than male veterans, but black veterans appear to suffer less of a penalty than white veterans. But on two other measures, earnings and college enrollment, veterans appear to be doing better than their civilian peers. Veterans with a high school education or less outearn their civilian peers, but veterans with at least some college education appear to lose some or all of the veteran earnings advantage compared to veterans with a high school degree, suggesting the greatest wage returns to military service accrue among the least educated. Veterans with at least a high school education are more likely to be enrolled in college than their civilian peers. Treating veterans as a monolithic block obscures differences in the consequences of military service across diverse groups.","It is found that the basic unemployment differences between veterans and non-veterans often reported in the media understate the effect of military service on unemployment for men, since veterans have other characteristics that are associated with higher employment rates."
"Post-9/11 Veteran Transitions to Civilian Life: Predictors of the Use of Employment Programs","https://scispace.com/paper/post-9-11-veteran-transitions-to-civilian-life-predictors-of-327wldx347","2019","Journal Article","","Keith R. Aronson
Daniel F. Perkins
Nicole R. Morgan
Julia A. Bleser
Dawne Vogt
Laurel A. Copeland
Erin P. Finley
Cynthia L. Gilman","10.21061/JVS.V5I1.127","","Post-9/11 veterans indicate that obtaining employment is both a priority and a challenge. Numerous federal, state, community, foundation-funded and corporate programs have been created to assist veterans; however, there is little empirical evidence to know what programming is effective and for whom. This study examined predictors of employment program use among new post-9/11 veterans. Male veterans were less likely to utilize online job databases and resume writing assistance than female veterans. Veterans from the junior enlisted paygrades (E1 to E4) were less likely to use online job databases, career fairs, resume writing assistance, job placement, career counseling, and training or certification programs than more senior enlisted paygrades or officers. Veterans from racial or ethnic minority groups (e.g., Black non-Hispanic, Asian) were more likely to utilize a variety of employment programs than their White non-Hispanic peers. Veterans who were exposed to warfare and those with a current physical health condition were more likely to use employment programs. Moreover, veterans with an ongoing mental health problem were no more likely to use any employment programs than veterans without such problems. To increase the use of employment programs, accessibility and targeted engagement strategies should be developed for veterans of different backgrounds and circumstances. Future directions for the longitudinal analysis of veteran’s utilization of employment programs and their effectiveness in obtaining employment are discussed.","In this article, the authors examined predictors of employment program use among new post-9/11 veterans and found that male veterans were less likely to utilize online job databases and resume writing assistance than female veterans."
"The Recent Occupation and Industry Employment Patterns of American Veterans","https://scispace.com/paper/the-recent-occupation-and-industry-employment-patterns-of-4qaa8w16kk","2017","Journal Article","Armed Forces & Society","David Schulker","10.1177/0095327X16659875","","Programs aiming to ease the transition from military to civilian life have increasingly focused on specific occupation areas where veteran skills might overlap with civilian job requirements. This research uses the American Community Survey to examine the occupations and industries that veterans tend to work in as well as how veteran incomes compare to similar nonveterans in each area. Results show that veterans tend to seek civilian occupations where military experience is likely to apply, as areas of veteran overrepresentation echo technical military functions. Furthermore, veterans generally tend to earn higher incomes than similar nonveterans in these areas of potential military–civilian overlap, but most income differences are relatively moderate. The results imply that programs encouraging transitioning military members to find a civilian occupation that is similar to their military experience may better assist those in military occupations with clear civilian applications.","Results show that veterans tend to seek civilian occupations where military experience is likely to apply, as areas of veteran overrepresentation echo technical military functions, and veterans generally tend to earn higher incomes than similar nonveterans in these areas of potential military–civilian overlap."
"Veterans Going to College: Evaluating the Impact of the Post-9/11 GI Bill on College Enrollment","https://scispace.com/paper/veterans-going-to-college-evaluating-the-impact-of-the-post-2fg06mpen3","2017","Journal Article","Educational Evaluation and Policy Analysis","Liang Zhang","10.3102/0162373717724002","","In this study, I used American Community Survey (ACS) 2005–2015 data to examine the enrollment effect of the Post-9/11 GI Bill; the analysis resulted in three main findings: First, although the New...","In this article, the enrollment effect of the post-9/11 GI Bill was examined using the American Community Survey (ACS) 2005-2015 data, and the analysis resulted in three main findings: First, although the New..."
"The veteran wage differential","https://scispace.com/paper/the-veteran-wage-differential-4xv3364uwb","2019","Journal Article","Applied Economics","Francesco Renna
Amanda L. Weinstein","10.1080/00036846.2018.1527445","","There is debate in the literature as to whether military service is rewarded in the economy and the extent to which veterans receive either a wage premium or penalty. In this paper, we take a new a...","In this paper, the authors take a new approach to evaluate whether military service is rewarded in the economy and the extent to which veterans receive either a wage premium or penalty, and they find that the former is more likely than the latter."
"The effect of military service and skill transferability on the civilian earnings of veterans","https://scispace.com/paper/the-effect-of-military-service-and-skill-transferability-on-4wji3s7w5a","1998","","","Steven J. Petroff","","",": This thesis analyzes the effect of military service on the civilian earnings of veterans. It specifies and estimates log- earnings models to obtain the impact of (1) veterans status, (2) transferability of military-acquired skills, and (3) length of service. Data from the 1992 Reserve Components Survey was used to develop a matched comparison group analysis between veterans (reservists with between two and twenty years of active service) and nonveterans (reservists with less than two years of active service). The results indicate a small negative effect of veterans status on both male and female veterans' earnings. When examined separately by branch of service, male Army veterans suffered earnings penalties, male Navy veterans experienced no earnings differentials, and male Air Force and Marine Corps veterans received earnings premiums. Female Navy veterans suffered earnings penalties, with no differentials noted for female veterans of the other branches. Examining earnings by reserve component revealed that male Army Reserve, Army National Guard, Naval Reserve, and Air Force Reserve members received earnings penalties with no differentials noted for Air National Guard or Marine Corps Reserve veterans. Veterans of all services, with the exception of the Army benefited from having transferable military skills. Length of active duty service had no","In this article, the effect of military service on the civilian earnings of veterans was analyzed using data from the 1992 Reserve Components Survey (RCS) and the results indicated a small negative effect of veterans status on both male and female veterans' earnings."
"Skills Mismatch? Military Service, Combat Occupations, and Civilian Earnings:","https://scispace.com/paper/skills-mismatch-military-service-combat-occupations-and-21uuenay3p","2017","Journal Article","Sociological Perspectives","Alair MacLean","10.1177/0731121416632011","","Research has evaluated the impact of military service on socioeconomic outcomes, but little research has assessed the association between such outcomes and military occupations. The following artic...","In this paper, the authors evaluated the impact of military service on socioeconomic outcomes, but little research has assessed the association between such outcomes and military occupations and found that military service was positively associated with socioeconomic outcomes."
"After the Wars in Iraq and Afghanistan: Veterans' Adjustment and the Use of Benefits in Post-Secondary Education","https://scispace.com/paper/after-the-wars-in-iraq-and-afghanistan-veterans-adjustment-480kvhvgby","2015","Dissertation","","Geri Lynn Bell","","","After the Wars in Iraq and Afghanistan: Veterans’ Adjustment and the Use of Benefits in Post-Secondary Education","After the Wars in Iraq and Afghanistan: Veterans’ Adjustment and the Use of Benefits in Post-Secondary Education"
"An empirical assessment of the wage premium for American veterans of World War II","https://scispace.com/paper/an-empirical-assessment-of-the-wage-premium-for-american-63qst8kkaq","2017","Journal Article","Social Science Journal","Paul E. Gabriel","10.1016/J.SOSCIJ.2017.03.006","","This paper examines U.S. census data from 1960 to 1980 to assess the relative wages of WWII veteran and non-veteran men. Our analysis reveals that a significant portion wage gap between veterans and non-veterans (the “veteran wage premium”) is due primarily to differences in education, work experience and other socioeconomic characteristics. Our findings are consistent with the notion that greater human capital, due perhaps to the selection process for military service, or to the post-war benefits provided by the GI Bill, helped contribute to the remarkable post-war labor market success of American veterans. To a lesser extent, veterans may also have benefited from preferential labor market treatment, or from intangible aspects of military experience that enhanced their returns to earnings-related characteristics.","This article examined U.S. census data from 1960 to 1980 to assess the relative wages of WWII veteran and non-veteran men and found that a significant portion of the wage gap between veterans and nonveterans is due to differences in education, work experience and other socioeconomic characteristics."
"Educational benefits and military service: an analysis of enlistment, reenlistment, and veterans' benefit usage 1991–2005","https://scispace.com/paper/educational-benefits-and-military-service-an-analysis-of-4768dzxwml","2010","Journal Article","Economic Inquiry","Curtis J. Simon
Sebastian Negrusa
John T. Warner","10.1111/J.1465-7295.2009.00233.X","","I. INTRODUCTION Educational benefits for military veterans have become a prime recruiting tool in the All-Volunteer military force (AVF). The primary education benefit for most of the AVF era has been the Montgomery GI Bill (MGIB). This version of the GI Bill began in July 1985 and bears the name of its sponsor, Alabama representative Sonny Montgomery. Under this program, eligible veterans who enroll in an education program approved by the Veterans Administration are eligible to receive up to 36 mo of benefits if they begin usage within 10 yr of separating from service. Veterans are only eligible for MGIB benefits if they contribute $100 per month during their first year of service. (1) From time to time, three of the four military branches have supplemented the basic MGIB benefit with College Fund (CF) benefits. Research has indicated that educational benefits do in fact attract enlistments of ""high-quality"" youth, defined by the military services to be youth who possess a high school degree and who score above the youth population average of 50 on the Armed Forces Qualification Test (AFQT). (2) Although educational benefits attract more highly qualified youth into the military, those benefits may be costly for at least two reasons. First, such youth may be more likely to separate from the military to use their benefits, thus requiring higher rates of recruitment of new enlistees to maintain the size and quality of the force. Second, higher benefits may increase the tendency of youth who separate from the military to use those benefits as well as increase the duration of usage. Of course, this would not be surprising; a growing body of research finds that college tuition subsidies raise college attendance. Interest in the potential behavioral effects of military educational benefits was recently heightened by a vigorous debate in Congress over veterans' benefits. This debate culminated in the Post-9/11 Veterans Education Assistance Act of 2008, which was passed in July 2008, becoming effective on August 1, 2009. The act provides future veterans with substantially higher educational benefits than those available through the MGIB. This paper analyzes how GI Bill benefits affect military retention and veterans' benefit usage. The analysis is useful for two reasons. First, as our review of the literature below indicates, existing studies of the retention and usage effects of military education benefits are now quite dated. Second, prior studies have all ignored issues relating to selection; as a result the estimates of retention and usage effects found in them cannot be cleanly interpreted as pure incentive effects arising from benefit changes. Our analysis accounts for the possibility that higher veterans' education benefits may attract youth who are more likely to separate and use those benefits, conditional on their observables. Over the period of our analysis, the nominal value of GI Bill benefits were set legislatively and changed unpredictably. We use the unpredictable evolution of the value of veterans' education benefits over our data period to disentangle selection effects and incentive effects of benefit changes on retention and benefit usage. Our analysis makes use of administrative data that span the period 1988-2005 and contains annual information on every individual who entered active military service from the time of entry to the time of separation or, if still in service, until the end of fiscal year (FY) 2004. As shown below, this was a period during which the real value of military educational benefits fluctuated considerably. For those who separated, details of educational benefit usage were available to us as of June 2005. If educational benefits do affect the retention behavior of military personnel or the educational decisions of military veterans, their effects should be apparent in data over this period. To highlight our key findings, we estimate that a $10,000 increase in MGIB benefits would increase the fraction of Army veterans who use them within 2 yr of separation by 5-8 percentage points. …","In this article, the authors analyzed the effect of the value of the Montgomery GI Bill (MGIB) benefits on the retention and usage of military veterans and concluded that a $10,000 increase in MGIB benefits would increase the fraction of Army veterans who use them within 2 years of separation by 5-8 percentage points."
"Higher Education Benefits for Post-9/11 Military Service Members and Veterans. Testimony. CT-428.","https://scispace.com/paper/higher-education-benefits-for-post-9-11-military-service-195127o5se","2015","Journal Article","The RAND Corporation","Gabriella C. Gonzalez
Laura L. Miller
Peter Buryk
Jennie W. Wenger","","","Abstract : The Post-9/11 Veterans Educational Assistance Act represented the largest expansion of veterans education benefits since their origin with the enactment of the Servicemen's Readjustment Act of 1944. Modern bills reaffirm President Franklin D. Roosevelt s declaration upon signing the original legislation that educational benefits are an integral way to support service members transition into civilian life and compensate them for the sacrifices made during military service. 3 Educational benefits have also historically helped to recruit and retain individuals for voluntary military service; service members consistently acknowledge the importance of education benefits in their enlistment decisions. For example, 62 percent of service members responding to the 1999 Active-Duty Survey selected education benefits as the primary reason for enlisting in the military4 and 74 percent of active-duty military and veterans responding to a 2014 survey indicated that receipt of educational benefits was either an important or very important reason for joining the military.5 The most popular and generous educational benefit available today is the Post-9/11 GI Bill, which took effect in August of 2009. With over 1 million users as of 2014, it significantly increased the higher-education benefits available to those who served on active duty in the U.S. armed forces after September 10, 2001. With over 2 million total post- 9/11 era veterans and planned military end strength reductions in the coming years, usage of the program will likely continue to grow both in participation and cost. It is therefore vital that military personnel and veterans understand and are able to access educational benefits in order to successfully reach their educational goals and earning potential.","The Post-9/11 Veterans Educational Assistance Act represented the largest expansion of veterans education benefits since their origin with the enactment of the Servicemen's Readjustment Act of 1944."
"Colleges’ Experiences Integrating Support Services for Military Veterans","https://scispace.com/paper/colleges-experiences-integrating-support-services-for-13ff6lurvf","2017","","","Melinda Mechur Karp
Serena Constance Klempin","10.7916/D8B56X43","https://scispace.com/pdf/colleges-experiences-integrating-support-services-for-13ff6lurvf.pdf","Although militaryconnected individuals are using their education benefits, not all are earning a postsecondary credential that could help them transition into the civilian workforce. The Post-9/11 GI Bill of 2008 expanded previous tuition benefits in order to make college an accessible post-service option for veterans. The U.S. Department of Veterans Affairs estimates that 1.5 million individuals used the Post-9/11 GI Bill benefits between 2009 and 2015 (Worley, 2015). However, as with all emergent policies and programs, there is room for improvement. Although military-connected individuals are using their education benefits, not all are earning a postsecondary credential that could help them transition into the civilian workforce (U.S. Department of Veterans Affairs, 2015).","Although military-connected individuals are using their education benefits, not all are earning a postsecondary credential that could help them transition into the civilian workforce as mentioned in this paper, however, as with all emergent policies and programs, there is room for improvement."
"Understanding the Cost and Quality of Military-Related Education Benefit Programs","https://scispace.com/paper/understanding-the-cost-and-quality-of-military-related-4cdjpc19w9","2013","","","Paco Martorell
Peter Bergman","","https://scispace.com/pdf/understanding-the-cost-and-quality-of-military-related-4cdjpc19w9.pdf",": Since the passage of the original GI Bill following World War II (Serviceman's Readjustment Act, 1944), the military has provided veterans with a collection of financial aid benefits designed to help them attend college. While research has shown that these programs have helped many veterans acquire a college education, less is known about the impact of more recent educational benefits for veterans. This is especially true of the Post-9/11 GI Bill, which, in conjunction with a number of other assistance programs, has afforded veterans new educational opportunities. The Post-9/11 GI Bill offers tuition subsidies paid directly to institutions, a housing allowance tied to the cost of living, and a book stipend, which in combination are usually more generous than preceding GI Bills. However, issues such as rising tuition costs; an increasing presence of low-quality, for-profit institutions that target veterans; and a potentially confusing array of benefit options could mitigate the impact of these programs on the recruitment, retention, and human capital development of service members. This report contextualizes these issues and formulates a research agenda to address them. Specifically, the report addresses the following research questions: (1) What are the key features of the military-related education benefit programs, including changes to these programs and historical utilization patterns of some of the key programs?; (2) What has prior research found about the impacts of these programs?; (3) What are the primary challenges policymakers face for improving the evaluation, implementation, and efficiency of the benefit programs?; and (4) How can future research help overcome the challenges policymakers face?","The impact of more recent educational benefits for veterans on the recruitment, retention, and human capital development of service members has been studied in this article, where the authors contextualize these issues and formulates a research agenda to address them."
"Impact of the “GI Bills” on the Educational Level of the Male Population","https://scispace.com/paper/impact-of-the-gi-bills-on-the-educational-level-of-the-male-4xubk8kb3p","1964","Journal Article","Social Forces","Charles B. Nam","10.1093/SF/43.1.26","","This paper is an attempt to evaluate the effects of the post-war educational rehabilitation programs for veterans (""GI Bills"") on the educational composition of the male population of the United States. Various sources of statistical data are integrated to produce estimates of the effects. The analysis leads to the conclusion that, even if the benefits of the GI education and training programs had not been available, the sharply rising trend in the formal educational level of the male population observed before the war would have continued at substantially the same general level. The GI programs are viewed primarily as responses to the growing demand for formal education in a society where social organization and value complexes were undergoing change. A t the end of World War II, and again after the Korean Conflict, the United States government underwrote largescale rehabilitation programs, familiarly known as the ""GI Bill of Rights,"" which were designed to provide the men whose lives were interrupted by military service with, among other thiings, support to begin or continue their formal education or vocational training. These programs are generally regarded as successful, but the impact which they have had on our society has not been measured. Hence, as recently as March 1960, the Deputy Administrator of Veterans' Affairs in 'Waslhington wrote: ""We have still to evaluate the pervasive effects of this program on the general level of education, the Nation's skilled manpower resources, our national security, our productivity and the gross national product.""' This paper is an attempt to evaluate the effect of the postwar educational training of veterans, particularly that under the ""GI Bills,"" on the educational composition of the male population. The following questions will be explored: (1) How much of the formal educational attainment of the male population can * Revision of paper presented at the annual meeting of the Southern Sociological Society, Miami Beach, Florida, April 6, 1961. 1 Bradford Morse, ""The Veteran and his Education,"" Higher Education 16: 7 (March 1960), p. 3. This content downloaded from 207.46.13.187 on Sun, 15 May 2016 04:51:55 UTC All use subject to http://about.jstor.org/terms IMPACT OF THE GI BILLS 27 be attributed to sclhooling obtained by veterans after tbey left tlhe military service? (2) How much of tbe veterans' postwar educational attainmient was obtained under the GI Bill programs, and lbow miucli of that education might not have been attained if it were not for those programs ? (3) Wblat are the regional patterns in the educational effects of the GI Bills, anid wlhat impact did the programs have on regional differentials in education? Answers to these questions will bave to be presented in the form of crude estimates. Altlhougb we have nmuch information about the education of veterans, the kinds of data available do not permit dlirect answers to the questions raised. Various sources of data will have to be combined, and a number of assumptions will have to be made, but it should be possible to arrive at some reliable general conclusions. Among the major sources which are to be used are, first, the report of the Bradley Commission on Veterans Affairs,2 a monumental study which summarized the laws and proCgrams for the rehabilitation of veterans and which analyzed the results of a special Census Bureau survey taken in 1955 concerning the use of veterans benefits; second, the several reports of the Census Bureau which covered the school anld college enrollmlielnt alndl educational attainment of the Armed Forces and of veterans at (lifferent poinlts in time ;3 third, studies concerniing the educational status of servicemen made by the researclh divisions of the Army Service Forces towardl the end of World War II and by the Veterans Administration ;4 and fourth, a number of papers written by individual scholars and published in books and professional journals. The conventional way of demonstrating the advantageous educational position of veterans is to compare their educational attainmeent with that of male nonveterans of similar ages. In 1952, World War II veterans who xvere 25 to 34 years old had a median of 12.3 years of formal schooling completed as compared with just 10.0 years for nonveterans in the same age group. About 24 percent of the veteran group and only 15 percent of the nonveterans had completed at least one year of college.5 At other ages, there were also differences of varying magnitudes, so that it can be said that the veterans were definitely better schooled by this point after the war and a great part of the advantage would seem to lhave been attributable to their postwar training. Before analyzing the amount and sources of education received by veteranis in the postwar period, liowever, the educational selectivity among those who entered the Armed Forces should be colnsidered. EDUCATIONAL SELECTIVITY OF ARMED FORCES MEMBERS The men who entered military service in World War II or in the Korean Conflict had to pass mental as well as physical tests. The mental tests, developecl by the Armed Forces, were used to estimate a man's ability to absorb training and perform effectively. To pass the tests, a miani lhad to be able to read, do simple sums, and perceive spatial relationships.6 MAany of those with little formal education were not likely to lhave passed the tests. Furthermiiore, since plhysical impairment is more often associate(l with low thaan high socioeconomic status, and hence witlh low tllan high education, those who passed the minimum mental tests but failed the plhysical examinations quite likely were drawn disproportionately from the lower educational classes. The effect of this sorting process on the educational attainment distributions of those who entered the service, as compared with the universe of persons from whiclh they were drawn, has been estimated. The average servicemlan 2 The President's Commission on Veterans' Pensions, A Report oniVeterans' Benzefits it the Untited States, Staff Report No. IX, Part A, House Committee Print No. 289, 84th Congress, 2d Session (Washingtoni: U.S. Government Printing O.ice, 1 956). 3 In particular, Current Population Reports, Series P-20, Nos. 19, 45, 77, and 99, and U.S. Cenis-us of Popitlation: 1950, Vol. II, Part 1, U.S. Summary (Washingtoni: U.S. Governmeint Printing Office, 1953). 4 ""Educational Background of the Men in the Armed Services and Their Educational Plans for the Future,"" The School E;rec'utive, 64 (May 1945.), pp. 39-40; and various reports of the Veterans Administration. 5 Bureau of the Census, Current Popitlationi Reports, Series P-20, No. 45, table 16. 6 U.S. Department of Labor, Arined Forces Rejections during the first year of the Korean. UWar (from a statement by General Hershiey before the Interstate and Foreign Commerce Committee of the House of Representatives, June 9, 1952). This content downloaded from 207.46.13.187 on Sun, 15 May 2016 04:51:55 UTC All use subject to http://about.jstor.org/terms","This article evaluated the effects of the post-war educational rehabilitation programs for veterans on the educational composition of the male population of the United States, and concluded that, even if the benefits of the GI education and training programs had not been available, the sharply rising trend in the formal educational level observed before the war would have continued at substantially the same general level."
"Moving On Up? U.S. Military Service, Education and Labor Market Mobility among Children of Immigrants","https://scispace.com/paper/moving-on-up-u-s-military-service-education-and-labor-market-3z95w1suk6","2013","","","Catherine N. Barry","","https://scispace.com/pdf/moving-on-up-u-s-military-service-education-and-labor-market-3z95w1suk6.pdf","This dissertation examines U.S. military service enlistment intentions and post-military education and labor market outcomes among young adult children of immigrants in the United States in the early 21st century. I assert that the military is perceived as an alternative pathway to incorporation among disadvantaged children of immigrants. Rather than relying on ethnic social ties and networks to get ahead as segmented assimilation asserts is necessary for success among disadvantaged children of immigrants, they actively avoid downward mobility by choosing military service as a pathway to mobility. I argue that disadvantaged children of immigrants who aspire to upward mobility are pushed toward military service by structural disadvantages but only those who perceive the military as best option to get ahead make the decision to enlist.An empirical investigation of post-military educational and labor market outcomes reveal that military service does not uniformly benefit veteran children of immigrants as they may have hoped. Analyses of nationally representative data, the National Longitudinal Survey of Adolescent Youth (ADD Health) and the Current Population Surveys (CPS) reveal that veteran children of immigrants are less likely to acquire bachelor's degrees and are less likely to be enrolled in post-secondary school than non-veterans by the ages of 24 to 32 but unemployment and earnings are similar between veteran and non-veteran children of immigrants. However, these findings hide the variation underlying these outcomes that are revealed by in-depth interviews with thirty-three veteran children of immigrants. While some individuals seamlessly transition from military service to stable, middle-income occupations in the civilian labor market, others face unemployment, underemployment and obstacles to post-secondary degrees because of non-transferable military job skills and the challenges of transitioning from military to civilian life. Members of a third group were pursuing four-year degrees at the time of their interviews and post-college trajectories have yet to be determined.","It is argued that disadvantaged children of immigrants who aspire to upward mobility are pushed toward military service by structural disadvantages but only those who perceive the military as best option to get ahead make the decision to enlist."
"Recruiting Bonus, Retention Onus: The GI Bill","https://scispace.com/paper/recruiting-bonus-retention-onus-the-gi-bill-2fa993jpvi","2004","Journal Article","Military review","John B. White","","","ONE OF THE BEST and most enduring pieces of legislation that emerged from World War II has been the Servicemen's Readjustment Act of 1944, better known as the GI Bill. Signed into law on 22 June 1944, the Bill has profoundly affected American society in the nearly 60 years that it has been in effect. Over 21 million veterans have received educational benefits and more than 14 million have purchased homes with the Bill's home-loan guarantee program. (1) In spite of the Bill's widespread acceptance, many believe it has outlived its usefulness. In 1945, the Bill was the largest source of funding for education and training. Today, there are hundreds of scholarships, grants, work-study programs, and government loans to help finance students' educational needs. Still, the Bill's educational benefits are a major inducement for enlistments. However, too many service members leave the military at the end of their initial enlistment to take advantage of the benefits. Valuable training and readiness, in dollars and personnel, are lost. As early as 1942, attention was given to what effect returning servicemen would have on America's economy. Massive unemployment and economic depression, exceeding the levels of the Great Depression of 1929, were expected to follow the end of the war. (2) The economic expansion that ended the Great Depression was stimulated by large increases in government expenditures, specifically, the defense-related expenditures of World War II. New Deal expenditures during the 1930s were too low to have any real effect on the economy. Postwar economic expectations were not optimistic. With government spending reduced to peacetime levels, the economy was expected to shrink and return the country to a depression. The addition of millions of servicemen to the labor force was expected to generate unprecedented levels of unemployment, and memories of the ""Bonus Marchers"" of 1932--veterans of World War I who demonstrated for their promised compensation--were still vivid memories. (3) Some mechanism was needed to ease the transition from complete wartime mobilization to a peacetime economy. Policymakers failed to foresee a major source of spending that should have mollified their fears. Wartime rationing had generated latent customer demand and created high levels of household savings. The return to a peacetime economy would unleash this demand, sparking an unprecedented economic expansion. In the 5 years following the war, consumer spending increased over 10 percent per year. (4) The Bill, which offered servicemen an opportunity for education and training, kept the returning servicemen from entering the labor force in mass. In 1945, the Veterans Administration paid up to $500 per year for tuition, and $50 per month for living expenses for veterans who served at least 90 days and had not received dishonorable discharges. Over 50 percent of eligible veterans took advantage of this opportunity. (5) In 1947, returning veterans accounted for 49 percent of the students attending college. (6) Educational benefits increased over time, which also increased living costs and tuition rates. Korean war and Vietnam war veterans' benefits increased with inflation. Nearly 44 percent of Korean war veterans and 67 percent of Vietnam war veterans participated in the Bill. (7) Mission Changes The transition to an all-volunteer force in 1973 brought change to the U.S. military manning structure. The shift to an all-volunteer force also marked a change in the purpose and philosophy of the Bill's benefits. The original benefits were a tribute and thanks for disrupting a civilian's life for several years. (8) Justification for the Bill's home-loan guarantee came about because veterans, serving their country overseas, had not been able to establish acceptable credit histories. Also, soldiers were paid considerably less than market wages, and their service was mandatory. …","The GI Bill as mentioned in this paper was the largest source of funding for education and training for returning servicemen and was signed into law on 22 June 1944, and has profoundly affected American society in the nearly 60 years that it has been in effect."
"The Four Major Education GI Bills: A Historical Study of the Shifting National Purposes and Accompanying Changes in Economic Value to Veterans","https://scispace.com/paper/the-four-major-education-gi-bills-a-historical-study-of-the-g431xcm3wn","2000","Dissertation","","Donald James Spaulding","","https://scispace.com/pdf/the-four-major-education-gi-bills-a-historical-study-of-the-g431xcm3wn.pdf","Benefits for soldiers follow the formation of ancient and present day armies raised for the purpose of extending the national or state will. Veterans' benefits for defenders of the U.S. emerged during the American colonial period. College benefits began after WWII with the GI Bill of Rights. This study examines the variations in purpose for nationally established educational benefits for veterans and the singular value to the veterans of these 5educational benefits. The study begins with an overview of the history of veterans' benefits. Primary emphasis is then placed on the educational portion of the World War II Servicemen's Readjustment Act and the current educational benefit, the Montgomery GI Bill. As the purpose of awarding educational benefits changed from World War II to
the latest U.S. war, the Gulf War of 1990-1991, the economic value to the individual veteran also changed. The WWII GI Bill featured an educational provision intended to keep returning veterans out of the changing economy whereas current GI Bills is intended as a recruiting incentive for an all-volunteer force. Correspondingly, the economic value to the individual veteran has changed. Data supporting this study were extracted from historical documents in primary and secondary scholarly studies and writings, government documents, national newspapers and periodicals, Veterans Administration publications, service newspapers, and anecdotal writings. The study offers conclusions regarding the shifting purposes and economic value and recommends changes to current and future GI Bills. The conclusions of this study are: (a) the purpose of the Montgomery GI Bill is to serve as a recruitment tool for the armed force, whereas the WWII GI Bill emphasized concern over the return of millions of veterans to a changing wartime economy unable to offer full employment and, (b) the present GI Bill funds less than 50% of the costs for a 4-year degree while the first GI Bill fully funded a college degree, including tuition and living expenses.","The purpose of the Montgomery GI Bill is to serve as a recruitment tool for the armed force, whereas the WWII GI Bill emphasized concern over the return of millions of veterans to a changing wartime economy unable to offer full employment and the present GI Bill funds less than 50% of the costs for a 4-year degree while the first GI Bill fully funded a college degree, including tuition and living expenses."
