"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The Concept of Human Capital – the Need for an Interdisciplinary Synthesis","https://scispace.com/paper/the-concept-of-human-capital-the-need-for-an-5basztdhqc","2016","Journal Article","Journal of Siberian Federal University","Valerii S. Efimov
Alla V. Lapteva
Evgenia I. Mikhailova
В.С. Ефимов
А.В. Лаптева
Е.И. Михайлова","10.17516/1997-1370-2016-9-11-2664-2680","https://scispace.com/pdf/the-concept-of-human-capital-the-need-for-an-5basztdhqc.pdf","The article presents a review of theoretical and empirical studies of human capital, which has showed inadequacy of reduced representations about man, his activity and the possibility to implement it. Based on the performed critical analysis, the article substantiates the necessity to develop a systemic model of human capital, which is to unite the classical concepts of human capital and its components (education and competencies, health, demographic potential) with advanced concepts, including personal qualities of a person, activity, identity; the features of not only individuals but also collectives and groups; the concept of social capital; representations about the conditions, media and institutions that provide human development and capitalization; ideas about subjects of human capitalization; representations of the negative processes leading to ‘dissipation’ of human resources. Two groups of categories are offered on the basis of the philosophical and methodological analysis. They are material – processes – conditions and subjects – interests/positions – activity, allowing us to carry out the system assembly of the ideas about human capital. With respect to the applied empirical research, the article discusses the most important focus of human capital studies; significant components (characteristics) of human capital; the methods of research (fixation, evaluation) of the most important characteristics of human capital.","In this paper, the authors present a review of theoretical and empirical studies of human capital, which has showed inadequacy of reduced representations about man, his activity and the possibility to implement it."
"A primer on human capital","https://scispace.com/paper/a-primer-on-human-capital-33cjchjtaq","2018","Posted Content","Research Papers in Economics","Luca Flabbi
Roberta Gatti","","","This note summarizes some of the key contributions in the macro- and micro- economic literature on the pathways linking human capital and income growth. Rather than completeness, the objective of this work is to distill some of the most relevant threads in the evolution of these literatures using a human capital lens, with a view to provide a useful yet parsimonious conceptual framework and an update on empirical results. The note first describes the human capital model (section 1). It then outlines the main theoretical elements of growth theory and presents empirical results from the cross-country regressions and development accounting literature to gauge to what extent human capital affects growth at the aggregate level (sections 2, 3 and 4). The note then reviews the micro empirical literature estimating labor income returns of human capital investments (sections 5 and 6). The conclusion draws comparisons between the two empirical approaches and provides a brief critical assessment on how to interpret the empirical results. Investing in human capital is a promising strategy to attain stable and positive growth. The magnitude of the effects is country-specific and varies depending on the population of interest, the policy under consideration, and the human capital component considered.","The authors summarized some of the key contributions in the macro-and micro-economic literature on the pathways linking human capital and income growth, with a view to provide a useful yet parsimonious conceptual framework and an update on empirical results."
"Human Capital As an Interdisciplinary Category: A Structured Research Review","https://scispace.com/paper/human-capital-as-an-interdisciplinary-category-a-structured-bq8hud60mtap","","","","Nickolay N. Minaev
Ekaterina A. Zharova","10.17223/19988648/55/3","","In the present study, the authors attempt to systematically consider the amount of accumulated scientific knowledge about human capital. A critical analysis of the array of research works allows seeing the full coverage of various aspects of human capital, eliciting problem areas, and defining possible trajectories for the development of the theory of human capital. The above explains the aim of the study, which is to analyze the works of domestic and foreign researchers on key aspects of the theory of human capital and to form a critical view of the degree of knowledge of these aspects. To reach the aim, the authors selected a representative sample of works by domestic and foreign authors, analyzed the content of the selected works, and made a review reflecting the key aspects of the theory of human capital and the degree of their study. The research methodology the authors used includes a systematic approach and analysis, and a tabular method. The results obtained indicate that by now the key aspects of the theory of human capital have sufficient research coverage. On the other hand, the diversity of researchers’ views, approaches and methods has led to a lack of a single opinion on a number of significant issues in the academic community. As a result, it hinders the further development of the theory of human capital and its successful application. Thus, at present, there is no generally accepted and well-established definition of human capital and a unified understanding of its socioeconomic essential nature. Changes in the essential nature of human capital under the influence of transformational processes occurring in modern society are not revealed. There are no relevant works of the past two to three years covering the role of human capital in regional development, while this topic is significant for Russia. There is no generally accepted methodological framework for assessing the value of human capital at the regional level, which hinders the analysis of accumulated human capital and trends in this process. In the field of analysis of factors of human capital accumulation, there are no works that highlight factors that affect the implementation of existing human capital. There are no works that reflect methodological approaches to managing the accumulation and distribution of human capital. Thus, the authors come to the conclusion that one of the most relevant directions in the further development of the theory of human capital can be the development of an inter-territorial (interregional) balance of human capital. This strand of research should cover a wide range of issues, including the development of methodological tools for assessing the accumulated value of human capital, identifying trends and factors that affect its distribution and final use, and developing approaches to managing the accumulation and rational distribution of human capital.","This research review systematically analyzes human capital theory, identifying knowledge gaps and problem areas, and proposes developing an inter-territorial balance of human capital to address methodological and practical challenges in its assessment and management."
"The human capital report 2016","https://scispace.com/paper/the-human-capital-report-2016-35qgswspuz","2016","","","Richard Samans","","","A nation's human capital endowment - the knowledge and skills embodied in individuals that enable them to create economic value - can be a more important determinant of its long-term success than virtually any other resource. This resource must be invested in and leveraged efficiently in order for it to generate returns - for the individuals involved as well as an economy as a whole. The Human Capital Index seeks to serve as a tool for capturing the complexity of education, employment and workforce dynamics so that various stakeholders are able to make better-informed decisions. Last year's edition explored the factors contributing to the development of an educated, productive and healthy workforce. This year's edition deepens the analysis by focusing on a number of key issues that can support better design of education policy and future workforce planning.","The Human Capital Index as mentioned in this paper is a tool for capturing the complexity of education, employment, and workforce dynamics so that various stakeholders are able to make better-informed decisions, which can support better design of education policy and future workforce planning."
"A Primer on Human Capital","https://scispace.com/paper/a-primer-on-human-capital-1hjvrgpmq7","2018","Book","Social Science Research Network","Luca Flabbi
Roberta Gatti","10.1596/1813-9450-8309","","This note summarizes some of the key contributions in the macro- and micro- economic literature on the pathways linking human capital and income growth. Rather than completeness, the objective of this work is to distill some of the most relevant threads in the evolution of these literatures using a human capital lens, with a view to provide a useful yet parsimonious conceptual framework and an update on empirical results. The note first describes the human capital model (section 1). It then outlines the main theoretical elements of growth theory and presents empirical results from the cross-country regressions and development accounting literature to gauge to what extent human capital affects growth at the aggregate level (sections 2, 3 and 4). The note then reviews the micro empirical literature estimating labor income returns of human capital investments (sections 5 and 6). The conclusion draws comparisons between the two empirical approaches and provides a brief critical assessment on how to interpret the empirical results. Investing in human capital is a promising strategy to attain stable and positive growth. The magnitude of the effects is country-specific and varies depending on the population of interest, the policy under consideration, and the human capital component considered.","The authors summarized some of the key contributions in the macro-and micro-economic literature on the pathways linking human capital and income growth, with a view to provide a useful yet parsimonious conceptual framework and an update on empirical results."
"Human Capital Measurement","https://scispace.com/paper/human-capital-measurement-1grs9ksdvw","2004","Journal Article","Research-technology Management","Wendi R. Bukowitz
Ruth L. Williams
Edward S. Mactas","10.1080/08956308.2004.11671629","","OVERVIEW:Most knowledge-intensive organizations recognize that their source of competitive advantage comes from human capital. Yet few reliable metrics exist for measuring its value. A new metric draws on actuarial principles and replacement cost to estimate the expected economic contribution of individuals to an organization. The metric begins with an employee's wages plus benefits and then incorporates a series of additional costs: separation and sourcing costs; job vacancy costs; learning curve opportunity costs; and new hire risk costs. Factors such as employee tenure and age are also considered. The metric has many potential applications, from sizing retention bonuses for individuals to estimating a minimum return on people for an entire business segment.","In this article, a new metric is proposed to estimate the expected economic contribution of individuals to an organization, based on actuarial principles and replacement cost, which has many potential applications, from sizing retention bonuses for individuals to estimating a minimum return on people for an entire business segment."
"Education reforms: the marketisation of education in New Zealand: human capital theory and student investment decisions","https://scispace.com/paper/education-reforms-the-marketisation-of-education-in-new-3pw62193ul","1999","Dissertation","","Lynne Eagle","","","This thesis traces the development of the New Zealand education reforms which began in the late 1980s from their ideological and theoretical foundations, especially those of human capital theory, through policy development and implementation. Polytechnic business programmes are used as a case study to illustrate the impact of the reforms and of one of the principal mechanisms by which the reforms were expected to be implemented-the National Framework. Evidence is provided that leads to policy questions regarding the implementation of the Framework under the aegis of the New Zealand Qualifications Authority. These concerns include competency based learning and administration and delivery complexities. The links between the reform intentions and the actuality of implementation are also examined. The assumption that the education reforms are expected to have significant impact on the country's economic performance is examined and factors which impact on workplace organisation and productivity and which may constrain the effects of improved worker education and training are discussed. The instrument of ‘the market’ as a means of achieving both efficiencies and effectiveness in tertiary education is also reviewed. There appears to be an absence of a common understanding of the nature, composition and behaviour of education markets. Indicative evidence is also provided regarding the complexity of student investment decisions with regard to tertiary education decisions. This study provides evidence to support human capital theory as a force influencing the decision to undertaken tertiary education, but as part of a much more complex model of the tertiary education decision making process than it would appear that policy makers have considered. Evidence is presented that leads to questions regarding the assumption that industry will take ownership of the reform processes. Evidence is presented of industry indifference and inertia to the reforms. Recommendations for the re-examination of developments to date are made, together with research programmes to provide a sound empirical base for future policy making. Without a structured critical review of the reform intentions versus the emerging actuality, there is a danger that the reforms may, in part at least, prove to be both inefficient and ineffectual.","In this article, the authors trace the development of the New Zealand education reforms which began in the late 1980s from their ideological and theoretical foundations, especially those of human capital theory, through policy development and implementation."
"Human Capital and Economic Growth","https://scispace.com/paper/human-capital-and-economic-growth-595x144fef","1981","Posted Content","Social Science Research Network","Jacob Mincer
Jacob Mincer","","https://papers.ssrn.com/sol3/Delivery.cfm/nber_w0803.pdf?abstractid=256899&mirid=1&type=2","Individuals differ in both inherited and acquired abilities, but only the latter differ among countries and time periods. Human capital analysis deals with acquired capabilities which are developed through formal and informal education at school and at home, and through training, experience, and mobility in the labor market. Just as accumulation of personal human capital produces individual economic (income) growth, so do the corresponding social or national aggregates. At the national level, human capital can be viewed as a factor of production coordinate with physical capital. This implies that its contribution to growth is greater the larger the volume of physical capital and vice versa. The framework of an aggregate production function shows also that the growth of human capital is both a condition and a consequence of economic growth. Human capital activities involve not merely the transmission and embodiment in people of available knowledge, but also the production of new knowledge which is the source of innovation and of technical change which propels all factors of production. This latter function of human capital generates worldwide economic growth regardless of its initial geographic locus. Contrary to Malthus, economic growth has not been eliminated by population growth. Indeed, spatial and temporal patterns of the ""demographic transition"" appear to be congruent with economic growth. Human capital is a link which enters both the causes and effects of these economic-demographic changes.","In this paper, the authors show that the growth of human capital is both a condition and a consequence of economic growth and that human capital activities involve not only the transmission and embodiment in people of available knowledge, but also the production of new knowledge which is the source of innovation and of technical change which propels all factors of production."
"A stylized satellite account for human capital","https://scispace.com/paper/a-stylized-satellite-account-for-human-capital-39vmk2kym6","2015","Posted Content","Research Papers in Economics","Gang Liu","","https://www.econstor.eu/bitstream/10419/192798/1/dp816.pdf","This paper presents a satellite account in which investment in human capital is considered as a produced product/asset. It is not the education sector but the individual person taking education or training/courses that is the genuine producer of human capital. The former only provides education services that are used as one of the production inputs for the latter. Since another fundamental input is own labor services, human capital produced and embodied in the individual is regarded as being owned by the person in concern. It is demonstrated that the gross operating surplus generated from the production of human capital equals the differences between the estimates by the cost-based and the income-based approaches, which constitutes the first step towards making reconciliation between the estimates within one and the same framework. Finally, a numerical example based on supply and use tables shows the feasibility of implementing such a satellite account in practice.","In this paper, the authors present a satellite account in which investment in human capital is considered as a produced product/asset, and demonstrate that the gross operating surplus generated from the production of human capital equals the differences between the estimates by the cost-based and the income-based approaches."
"Education, Risk and Efficiency in Human Capital Investment","https://scispace.com/paper/education-risk-and-efficiency-in-human-capital-investment-21mmxtnm2u","2012","Posted Content","Research Papers in Economics","David Mayston
Juan Yang","","https://scispace.com/pdf/education-risk-and-efficiency-in-human-capital-investment-21mmxtnm2u.pdf","University of York Beijing Normal University The efficiency of the process of investment in human capital through education is of considerable importance both to the individuals involved and to the wider economy. The paper develops an analytical framework in which issues of the efficiency of such investment can be considered alongside its interface with the operations of the labour market, and in which the risks posed by such educational investments when the labour market is less than fully efficient can be analysed. These issues are of particular relevance in the context of the major expansions in higher education which have taken place in recent years, not least in China, which is now second in its share of all 25 â€“ 64 year olds internationally with tertiary education. The paper therefore complements its theoretical analysis with an empirical investigation of the risk factors which impact on the efficiency of this large-scale educational investment for individual graduates and for the wider economy","This paper developed an analytical framework in which issues of the efficiency of such investment can be considered alongside its interface with the operations of the labour market, and in which the risks posed by such educational investments when the labor market is less than fully efficient can be analysed."
"Final Report of the Panel on the Department of Defense Human Capital Strategy","https://scispace.com/paper/final-report-of-the-panel-on-the-department-of-defense-human-4us8s740mf","2008","Book","","Lawrence M. Hanser
John P. Campbell
Kenneth Pearlman
Frank Petho
Tom Plewes
Kenneth I. Spenner","","https://scispace.com/pdf/final-report-of-the-panel-on-the-department-of-defense-human-4us8s740mf.pdf",": In February 2006, the Department of Defense (DoD) published its Quadrennial Defense Review (QDR). As part of the process of producing the QDR, the Department internally published a human capital strategy (HCS) that focused on developing the right mix of people and skills to help DoD and the military services carry out the missions necessary for the security of the United States. Although the HCS has been distributed, it would be inappropriate to view it as static. Almost from the time it was initially published and disseminated, the strategy has been shifting as DoD and the military services incorporate its spirit into their day-to-day development and management of human capital. Thus, the HCS is best seen as a living document. The Under Secretary of Defense for Personnel and Readiness asked the RAND Corporation's National Defense Research Institute (NDRI) to provide an independent review of the HCS and to help refine its implementation. To carry out that review, NDRI convened a panel of experts in military personnel and organizational analysis. In addition to commentary on the original version of the strategy, the review and the material in this report constitute a blueprint for developing a DoD HCS suited to the 21st century. The authors believe that the insights in this report will be useful to DoD and the military services as they move forward in developing their human capital policies and systems.","In this article, the authors present an independent review of the Human Capital Strategy (HCS) published by the United States Department of Defense (DoD) during the 2006 Quadrennial Defense Review (QDR), which focused on developing the right mix of people and skills to help DoD and the military services carry out the missions necessary for the security of the USA."
"Human Capital Development and Asset Optimization: A Conceptual Framework for Reducing Asset Mismanagement","https://scispace.com/paper/human-capital-development-and-asset-optimization-a-126ewfu5e9kl","2025","Journal Article","International Journal of Academic Research in Progressive Education and Development","Susana Santy
Putri Firdiah Karim
Guntur Noerman Sanjaya
Norziana Lokman
Fazlida Mohd Razali","10.6007/ijarped/v14-i3/26619","","Asset mismanagement has been identified as a critical governance challenge across both public and private institutions worldwide, resulting in significant financial losses, inefficiencies, and reputational damage. This conceptual paper explores the role of human capital development in mitigating asset mismanagement through a framework that integrates capacity building, ethical leadership, and optimization strategies. Drawing upon global evidence, the paper argues that asset mismanagement is not merely a technical issue of systems and procedures but fundamentally a human issue linked to skill gaps, weak accountability, and organisational culture. The proposed conceptual framework emphasizes the integration of human capital strategies, including training, talent management, and governance awareness, with asset optimization approaches such as lifecycle management, digitalization, and performance measurement. By linking these elements, the paper offers a pathway to reducing mismanagement risks and enhancing sustainable institutional performance. ","This conceptual paper proposes a framework integrating human capital development and asset optimization to mitigate asset mismanagement, highlighting the role of capacity building, ethical leadership, and skill gaps in reducing financial losses and reputational damage."
"The Valuation of Human Capital","https://scispace.com/paper/the-valuation-of-human-capital-4utllk91a5","1961","Posted Content","Social Science Research Network","Burton A. Weisbrod
Burton A. Weisbrod","","https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID1853815_code1653585.pdf?abstractid=1853815&mirid=2","The market mechanism places a value on those assets to which title can be transferred, and thus the market does evaluate land and capital goods in our economy. The market also provides rental values (wage rates) for labor but not capitalized values, and these are frequently essential for rational decision-making.2I t would be useful if we could develop a substitute for the market evaluation of labor resources. This involves establishing a conceptual framework for estimating the value of assets in the form of human capital. Utilizing such a framework, quantitative estimates of capital values of people as productive assets, as a function of their sex and age, can be made. The objectives of this paper are to point up the usefulness of the concept of human-capital value, and then to develop the methods, discuss some of the difficulties, and finally to present the results of actual calculations of capitalized values of (male) human assets for the year 1950. In addition, some implications of the results for decisions on resource allocation will be considered.","In this paper, a conceptual framework for estimating the value of assets in the form of human capital is proposed, and the results of actual calculations of capitalized values of (male) human assets for the year 1950 are presented."
"Pengukuran Modal Manusia (Suatu Studi Literatur)","https://scispace.com/paper/pengukuran-modal-manusia-suatu-studi-literatur-15qu7le8e8","2019","Journal Article","","Evi Adriani","10.33087/JMAS.V4I1.86","https://scispace.com/pdf/pengukuran-modal-manusia-suatu-studi-literatur-15qu7le8e8.pdf","Human capital is an investment in the field of human resources The process of acquiring knowledge and skills through education is not merely a consumptive activity, but rather a form of investment in Human Resources (HR). This study will explain the existence of the theory of human capital in terms of investment in human capital for education. Explanation starts from the definition and concept of human capital, perspective in discussing human capital investment and methods of measuring human capital investment. This paper closes with the signaling theory which is another direction of thinking about the role of education as human capital.","In this article, the authors explain the existence of the theory of human capital in terms of investment in human capital for education, which is an investment in the field of human resources."
"Review of Human Capital Theory","https://scispace.com/paper/review-of-human-capital-theory-2pr011qvj2","2020","Journal Article","International Journal of Advance Research and Innovative Ideas in Education","Hao-jian Dui","","https://scispace.com/pdf/review-of-human-capital-theory-2pr011qvj2.pdf","The human capital theory is one of the most important breakthroughs in economics. With the continuous development of human capital theory, its important influence on social development has gradually been understood by people, and it has also helped many countries achieve economic progress. The practical application of human capital theory is based on the measurement of human capital. This article reviews the relevant literature of human capital, from two aspects: theory and method.","The human capital theory is one of the most important breakthroughs in economics as discussed by the authors, and its important influence on social development has gradually been understood by people, and it has also helped many countries achieve economic progress."
"Human capital conceptualization: development and concept formation","https://scispace.com/paper/human-capital-conceptualization-development-and-concept-2vi67nb427","2014","Journal Article","","Simona Potelienė
Zita Tamašauskienė","10.13165/VSE-14-4-1-08","https://scispace.com/pdf/human-capital-conceptualization-development-and-concept-2vi67nb427.pdf","The concept of human capital is an old one. Perhaps the first to try to define and measure what now is called human capital was Sir William Petty (1623-1687). The most prominent founder of the Political Arithmetic School of Economics and a forerunner of applied econometrics, Petty was concerned with the main national socioeconomic and political roles of human capital. He believed that labour was the “father of wealth” and that a measure of its value should be included in the estimation of national wealth. Petty’s thesis was that factors other than land and population were important in determining the wealth of a nation. Later, it was studied in works of Ph. Cantillon, J.H. von Thunen, A. Smith, A. Marshall, J.St. Mill, W. Farr, K. Marks, I. Fisher and other scholars. At the end of the 19th and beginning of 20th centuries, there were formed two directions of economic thought, which discussed the definition of the “human capital” term. The representative of one direction scholars (A. Smith, F. List, J.B. Say, J.St. Mill, W. Rosher, W. Bagehot, N. Senior, H. Sidwick, F. List, G.Z. Walsh and others) considered that the capital is presented as inherited and possessed by man qualities and abilities, but they did not explicitly include human beings as capital. The representative of another direction scholars (L. Valras, G.M. Clark, H.D. McLeod, T. Witshtane, W. Farr, I. Fisher, N.W. Senior, H.D. McCleod, J.H. von Thunen, J.R. McCulloch, A. Marshal and others) defined the man himself as capital. Though they included human beings or their acquired skills and abilities in their concept of capital and saw investment in people as a means of increasing productivity, they did not use the concept for any specific purpose, nor did they try to estimate the stock of human resources in a quantitative sense. However, as a special field of economic analysis, the theory of human capital was formed only at the frontier of the 60s – 70s in the 20th century, when J. Mincer (1958), R.B. Goode (1959), T.W. Schultz (1961) and G.S. Becker (1962, 1964, 1975) gave a different point of view regarding the concept and formation of human capital. The results of the investigation have shown that human capital is a broad term and is treated very differently. Various authors emphasize one or another aspect of human capital, taking into account their specific research goals, challenges and context. Despite the proliferation of human capital definitions in the literature, a number of key elements seem to be common, encompassing knowledge, education, experience, health, competence, trained skills and endowed abilities. Given the fact that numerous factors influence forming and exploiting human capital, these factors can be classified according to various scientific descriptors. These classifying descriptors include the following: a result of influence (positive/negative); a type of influence (direct and indirect); a type of influence in the process of renewing (intensive or extensive); a level of influence (macro/mezzo/microeconomic/ individual). In general, the factors that influence human capital formation can be grouped into 6 groups: (1) demographic (e.g., sex-age structure of population); (2) socio-demographic (e.g., the number of employed and unemployed population); (3) social (e.g., state of health and the level of culture, internal migration of the population); (4) economic, which is classified into factors of forming, supporting and developing (e.g., income devision according to the population groups) and factors, influencing on use efficiency (e.g., the general current economic situation); (5) organization-economic (e.g., the level of specialization, concentration and cooperation of production); and finally, (6) ecological (e.g., nature-climatic, sanitary-hygienic working conditions).","The concept of human capital is an old one as mentioned in this paper and it has been used extensively in the literature to define and measure what now is called human capital, including knowledge, education, experience, health, competence, trained skills and endowed abilities."
"Human Capital in a Historical Perspective","https://scispace.com/paper/human-capital-in-a-historical-perspective-2ra8p1qiix","2023","Reference Entry","Oxford Research Encyclopedia of Economics and Finance","Gabriele Cappelli
Leonardo Ridolfi
Michelangelo Vasta","10.1093/acrefore/9780190625979.013.520","","Human capital can be defined as the set of knowledge and skills that individuals accumulate over time. These range from basic competences to more sophisticated forms of knowledge (intermediate and upper-tail human capital). All of them entail complex measurement problems in historical perspective as sources are often too scarce, problematic, and unreliable to allow proper measurement. Human capital is usually measured relying on the extensive margin of education or the quantity of education, that is, how many people are able to read or count or how many people have a certain degree of schooling. Less is known about the effective acquisition of skills, for example, the quality of education. Human capital can affect labor productivity and innovative capacity and it is generally regarded as one of the most important determinants of economic growth, figuring prominently in debates on the origin of the Industrial Revolution and the transition from preindustrial to modern economic growth. The determinants of education are several and vary widely over time and across space, including economic, institutional, cultural, and social factors. Historically, the acquisition of skills has deeply changed in nature, passing from the largely decentralized and fragmented systems of the preindustrial period to the 19th-century systems of mass education, where education was more and more universal and free, and the accumulation of skills was largely coordinated by states and other public authorities. In several regards, literature on human capital is still limited. Few efforts, for instance, have been made to harmonize data, integrate them in a comparative and regional perspective, explore the potential of individual-level information, and assess if and to what extent different dimensions of human capital such as technical and higher education have affected long-term patterns in economic growth and development. Other aspects have long been neglected or remain virtually unexplored, such as gender differences in education, the efficiency of education systems and its determinants, and the analysis of human capital in developing countries. ","Human capital is a complex concept that is difficult to measure in historical perspective due to scarce and unreliable sources. It is generally regarded as one of the most important determinants of economic growth. The determinants of education are varied and include economic, institutional, cultural, and social factors."
"Human capital investment","https://scispace.com/paper/human-capital-investment-2zhpn30us7","2012","Posted Content","Manager Journal","Ph. D. Student Ioana Julieta Josan","","","Once with the development of the human capital theory, the education received an economic value. Leading theorists and specialists in the field have shown that the remarkable economic effects of the investments in education influence the chances of acquiring a job and earnings, demonstrating how the theory justifies such an investment. At the hand, the allocation of resources in human capital brings performance and benefits to companies investing in their employees. Also, the investment in human capital is strategic for any country that seeks to create a knowledge economy. Considering the above arguments, the aim of this paper is to highlight the characteristics of investment in human capital, the types of investment, the factors of education investment and the entities interested in investing and their benefits.","In this article, the authors highlight the characteristics of investment in human capital, the types of investment, the factors of education investment, and the entities interested in investing and their benefits."
"A Survey of the Advancement of Human Capital Theory","https://scispace.com/paper/a-survey-of-the-advancement-of-human-capital-theory-7tpuz1kttjbd","","","","GUO Hai","10.3969/j.issn.1672-0059.2004.05.010","","The traditional human capital theory is an assembly line input output model which puts more attention on the investment, return of human capital and the investment strategies for individuals and nations and leaves out the difference between educational production process and productivity within and among workplaces as a black box to be deconstructed. Findings concerning production process within both educational systems and workplaces show that organizational structure and production relationship affect directly the output of school systems, productivity differentials and effectiveness of human capital investment as endogenous variables. When we introduce the institutional variables into the traditional input output model, we can make more affirmative prediction regarding the economic values and social values of education.","This study critiques traditional human capital theory, highlighting its limitations in accounting for educational production processes and productivity differences within and among workplaces, and proposes an institutional framework to improve predictive accuracy of education's economic and social values."
"Some aspects of theoretical approaches to problematization of human capital measurement: expenditures or investments","https://scispace.com/paper/some-aspects-of-theoretical-approaches-to-problematization-486xvzrf5h","2023","Journal Article","Učenye zapiski Rossijskoj Akademii predprinimatelʹstva. Rolʹ i mesto predprinimatelʹstva v èkonomike Rossii","E V Moreeva
P. I. Ananchenkova","10.24182/2073-6258-2023-22-3-131-135","","Human capital includes the characteristics of individuals who are active participants in the labor market. A different approach considers human capital at the level of companies (or other business units) as a set of professional abilities and characteristics of employees. At the individual level, any actions that increase the value of human capital are personal investments of an individual, while the costs of companies in professional development, formation and development of new skills and competencies of employees in the scientific literature are considered as costs and as investments. The difference in approaches is due to the time context: if a company plans to use human capital in the short term, then the payback period for investments in its increase is too small. However, if we are talking about the long-term use of human capital, then such a period covers the costs of its development and ensures an increase in profits from its use. Therefore, for companies striving for sustainable development and long-term competitiveness, human capital is a factor of production and an object of investment. ","Human capital measurement approaches differ between individual and company levels, with individual actions considered investments and company expenditures viewed as costs or investments, depending on time context and long-term competitiveness goals."
"Improving Management by Motivating Human Capital within Public Institutions","https://scispace.com/paper/improving-management-by-motivating-human-capital-within-19ro9hntnn","2020","Proceedings Article","","Gheorghe Sebastian Iacob
Maria-Luiza Hrestic","10.18662/LUMPROC/GIDTP2018/18","https://proceedings.lumenpublishing.com/ojs/index.php/lumenproceedings/article/download/212/204","The human resource has come to the attention of specialists, especially those in the economic field, when it was found, both at individual and at country level, that the highest profits are due to investment in knowledge, skills, qualification and less in physical capital (machinery, construction, machines, equipment, etc.). The increasing importance of human capital is largely determined by the development of information and communication technologies and, in particular, by the transition to the “knowledge-based economy”. The theory of human capital has thus succeeded in supporting and arguing the individual's decision to continue his studies, the differentiation of salary by skill and age, the demand for educational services and medical assistance, the influence of education on growth and economic development, the transmission of economic inequalities from generation to generation, thus contributing to the establishment of educational policies and their correlation with labor market requirements. Human capital is the main wealth of society and the main factor of economic growth. Although it is known that what people produce can be gathered and multiplied, resulting in important aggregates and indices in the economic context, formal education, personal skills and health play an important role in this sense. All are essential constituents of human capital. Also, human capital theory has managed to provide arguments about the individual's decision to continue his studies, to improve educational services and health care, and much more. For society, human capital produces long-lasting economic and social effects, making it easier to move from poverty to wealth.","The human resource has come to the attention of specialists, especially those in the economic field, when it was found, both at individual and at country level, that the highest profits are due to investment in knowledge, skills, qualification and less in physical capital."
"Инвестиции в человеческий капитал как фактор повышения конкурентоспособности предприятия","https://scispace.com/paper/investitsii-v-chelovecheskii-kapital-kak-faktor-povysheniia-2hsx5h045c","2016","Posted Content","","Тимербулатов Руслан Маратович","","","The paper stresses the importance of studying the issues of investing in human capital in modern organizations. Human capital is understood as a reserve of knowledge, health, skills, experience, talent, motivation, productive capac-ity, cultural, philosophical, psychological and social characteristics of personnel which is used in order to achieve higher goals for the organization. Particular attention is paid to the history of the development of human capital theory, and a deﬁ nition of this concept is given. Types of investment in human capital and how to assess their effectiveness are considered. Role of human capital in maintaining competitiveness is examined. It is noted that in the context of economic instability, lack of resources and investment, many Russian companies are beginning to save on everything, and ﬁ rst of all on personnel, they cut salaries and social beneﬁ ts, and worsen working conditions. Return from invest-ment in human capital beneﬁ t not only the carrier of human capital but also the organization where it is implemented, the region and the state as a whole, while human errors caused by low skilled personnel lead to huge losses, damage production and health of the personnel.","In this article, the authors stress the importance of studying the issues of investing in human capital in modern organizations and stress the need to assess the effectiveness of human capital investment in the context of economic instability, lack of resources and investment."
