"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"CAREER TRANSITION and MILITARY VETERANS: An Overview of Literature from 2000 to 2013","https://scispace.com/paper/career-transition-and-military-veterans-an-overview-of-32rpovdlgt","2014","Journal Article","The Career Planning and Adult Development Journal","Heather C. Robertson
Robert Miles
Michelle Mallen","","","The Veterans' Committee of the National Career Development Association (NCDA) was tasked with reviewing and compiling current literature on the topic of career transition and military concerns. A subcommittee of four members conducted a literature search, compiled resources from their search, and obtained input from the committee as well. The outcome was a comprehensive bibliography including over 90 citations from varied sources including scholarly journals, doctoral dissertations, books, and magazine articles. This article contains a summary of the literature, while also calling for additional research to address current gaps in the career transition literature as it pertains to military members and veterans.The National Career Development Association's (NCDA) Veterans Com- mittee initiated the compilation of career transition literature pertaining to military members and veterans. Four members of the research sub- committee, including practitioners and researchers, compiled a bibliogra- phy in 2012 of literature from the past ten years on veterans' transitions from military service to civilian life. The purpose of the bibliography addressed two primary functions. First, a compilation of military career transition literature would be helpful to career practitioners and those as- sisting military members in career transition. Additionally, a compilation of military career transition literature would allow researchers and prac- titioners to identify shortcomings in the existing literature and research base, thus paving the way for new research and publications pertaining to military career transition. The bibliography is available publically on the NCDA website (www.ncda.org) and serves as a benchmark for current research and publications in the field, which can be updated regularly.The findings included scholarly journals, books, book chapters, doctoral dissertations, government and agency reports, as well as reputable maga- zines in the field of education and career development, including The Chronicle of Higher Education and NCDA's web magazine, Career Con- vergence. A decision was made to focus on literature since 2000. This decision was based on the committee's emphasis on those who served in Iraq and Afghanistan as a result of increased enlistments after the events of September 11, 2000, specifically Operation Enduring Freedom and Operation Iraqi Freedom (OEF/OIF). Over 90 documents were selected and categorized into nine categories including: female veterans, veterans with disabilities, military family and spouses, theory application, veter- ans' employment, student veterans and other educational settings, other, NCDA publications, and related books and articles (Buzzetta, Miles, Robertson, & Schomaker, 2014). The complete bibliography is avail- able on NCDA's website and the most current version is printed as an appendix to this journal. Table 1 [see Appendix] provides a summary of the publications, including the number and type of publications in each category.Overview of LiteratureLiterature was compiled into nine categories for the bibliography. A brief summary of the main concepts in each category follows. It should be noted that while all literature involved military members or veterans, not all literature applied directly to the career transition process. How- ever, it is important that career practitioners recognize how issues and experiences beyond the immediate career transition process may impact the transitioning service member, and as such, these publications were deemed relevant to the bibliography.Female veteransOnly one of the three articles included pertaining to female veterans spe- cifically addresses the issue of career transition. A report by the Business and Professional Women's Foundation (BPWF, 2007) outlines both the physical and psychological supports needed for the transitioning female veteran. The organization surveyed 1,629 female veterans who reported having been out of the service for an average of seven years. …","The National Career Development Association's (NCDA) Veterans Com- mittee initiated the compilation of career transition literature pertaining to military members and veterans as discussed by the authors, including over 90 citations from varied sources including scholarly journals, doctoral dissertations, books, and magazine articles."
"Participation in the Transition Assistance Program and job placement outcomes of U.S. veterans","https://scispace.com/paper/participation-in-the-transition-assistance-program-and-job-247mmzehgn","2011","Dissertation","","Erin Silva","10.23860/THESIS-SILVA-ERIN-2011","https://scispace.com/pdf/participation-in-the-transition-assistance-program-and-job-247mmzehgn.pdf","Studies have found that veterans have higher levels of unemployment than civilians. In an effort to counter this, the Department of Defense, Department of Labor and Department of Veterans Affairs created the Transition Assistance Program (TAP). This study analyzed 1,477 individuals from the Current Population Survey who identified themselves as veterans who either attended or did not attend a Transition Assistance Program workshop. The study intended to determine if there was a difference between the employment outcome of veterans who attended the workshops and those who did not. Chi-Square was utilized in order to determine if there was a relationship between TAP attendance and employment success. The study found significance in regard to which demographic groups attended TAP workshops; however, there did not seem to be a relationship between TAP attendance and employment success. Additionally, questions assessing participants’ opinions regarding ways TAP was helpful and ways that TAP could be improved were explored with some significant findings.","There did not seem to be a relationship between TAP attendance and employment success, however, questions assessing participants’ opinions regarding ways TAP was helpful and ways that TAP could be improved were explored."
"Helping Veterans with Disabilities Transition to Employment.","https://scispace.com/paper/helping-veterans-with-disabilities-transition-to-employment-5fn5frh9up","2009","Journal Article","The Journal of Postsecondary Education and Disability","Debra Ruh
Paul Spicer
Kathleen Vaughan","","https://scispace.com/pdf/helping-veterans-with-disabilities-transition-to-employment-5fn5frh9up.pdf","Veterans with disabilities constitute a vast, capable, deserving, and under-utilized workforce, and many successful hiring campaigns have targeted the employment of veterans. Colleges offering comprehensive, individualized transitional services have proven successful in supporting veterans with disabilities reentering the civilian workforce. With the incorporation of learning models and reasonable academic adjustments to educational pedagogies and policies, veterans can be poised to successfully transition from college to the workforce. Disability Service (DS) offices can serve as an important bridge between the disability and career transition needs of these students. Specific suggestions are offered to increase collaboration with career offices to enhance the transition to employment. Currently, more than 6 million veterans have a disability, and more than 700,000 are unemployed in any given month (American Community Survey, 2006). In addition, many of those who are employed are drastically under-employed. The United States Department of Labor (2008) predicts that annually, over 200,000 veterans with disabilities will fl ood the civilian job market as they leave the military in coming years. The Current Population Survey (CPS), a monthly sample survey of about 60,000 households, reports that among veterans who served in Operation Enduring Freedom (OEF) and Operation Iraqi Freedom (OIF), about 260,000, or 17 %, have a service connected disability (CPS, 2007). Each year these newly injured veterans and active duty members receive rehabilitation at VA centers in hopes of rebuilding their lives in the community in a relatively short period of time. However, upon reentry into civilian life, soldiers with newly acquired disabilities often fi nd the job market daunting. One-third of employed veterans with a service-connected disability work in the public sector, with 16% employed by the Federal government (US Bureau of Labor Statistics Press Release, 2007). The Department of Defense is the largest Federal employer of veterans, encompassing 700 different occupations. At the very same time that our nation’s veterans with disabilities search for quality rehabilitation and employment, our country’s workforce is shrinking (Employment Situation of Veterans, 2007). As the general population ages, two things will occur: (a) gaps in the workforce will emerge due to attrition, and (b) many individuals who remain in careers past traditional retirement age will require some form of accommodation due to an age-related disability. There is a clear dual need. The forward trend will be towards the inclusion of people with disabilities in the work place, especially veterans with disabilities, while disability employment becomes increasingly mainstream and readily available throughout the general population. As an aging nation, the 76 million strong “Baby Boomer” generation threatens to leave employers scrambling as they prepare for retirement, and in turn leave a knowledge and manpower gap in its place (U.S. Department of Labor, 2008). Disability Service (DS) providers are addressing this emerging trend by increasingly exploring new and developing programs for veterans with disabilities, such as One Stops, TAP Centers, and other concerted initiatives that can fi ll this void as veterans prove to be our nation’s next skilled workforce. DS providers in the educational arena are advised to seek out and familiarize themselves with both veteranrelated resources as well as evidence that prove the abilities of veterans with disabilities in the workplace. As service providers, professionals assisting people with disabilities will need to have the ability to not Journal of Postsecondary Education and Disability, Vol. 22, No. 1; 2009 68 only locate resources and point to best practices, but to also serve as leaders on campus by demonstrating measurable bottom line results and examples of veterans with disabilities in the workplace. DS providers should know, and be able to convey, that veterans offer character traits, skills, and abilities to employers that are both valuable and marketable. Veterans with disabilities have demonstrated the capacity to overcome daunting obstacles. Their ability to learn new skills and change career paths exemplifi es the determination and innovation that makes veterans with disabilities successful and sought-after employees. Many Fortune 500 upper management fi nd that veterans are fl exible and adapt quickly to professional demands and Human Resource needs. DS providers should create an environment that fosters the belief that veterans can and do transition from educational settings to the civilian workforce, and that the traits and skills fostered by the military are easily and productively redirected in the civilian employment context (House Committee on Veterans’ Affairs Transcript, 2006). DS providers should understand that veterans with disabilities represent a highly skilled , dedicated, and resourceful workforce prized for their innovation, professionalism and loyalty. For example, veterans are uniquely qualifi ed to assume an active and profi cient role especially in technical fields and the cross disciplinary use of technology, as they have often already received training in technology through military service. Their leadership skills and technological expertise readily translate into a greater propensity to excel in both the educational setting and the civilian employment (House Committee on Veterans’ Affairs Transcript, 2006). The DS provider’s role is to create an environment to facilitate this transition. Programs to Assist Veterans with Disabilities Transition to Work Having adequate medical, emotional, and transitional support are imperative for a successful outcome. DS providers should therefore familiarize themselves with and explore resources such as the Job Accommodation Network (JAN), which offers a guide of accommodations and providers for particular disabilities. Additionally, the Department of Veterans Affairs administers a program entitled “Coming Home to Work.” This program is designed to assist veterans reentering the civilian workforce. These programs provide transition services for veterans with disabilities even while recovering from their injuries. Services include matters such as the accommodations and skill development necessary to succeed in a particular professional setting (House Committee on Veterans’ Affairs Transcript, 2006). Legal Protections for Veterans with Disabilities Discrimination against an individual on the basis of disability is prohibited by the American Disabilities Act (ADA, 1990). Additionally, President Bush signed the Americans with Disabilities Amendments Act (ADAA, 2008) into law, taking effect on January 1, 2009, signifi cantly broadening the federal defi nition of the “disabilities” that require accommodation under the ADA. This new legislation defi nes disability as one which “substantially limits one or more major life activities.” As such, this broad defi nition of disability can now include any condition that “materially restricts” (rather than “substantially limits”) a major life activity. Educational services providers are advised to fully understand both ADA and ADAA, as individuals are now covered under the ADA as long as the individual “perceives” they have an “impairment” that has an expected duration of more than six months. While understanding the ADA and ADDA is critical to DS providers, ending discrimination and unemployment amongst our nation’s wounded warriors and returning service men and women will not occur until institutions of higher education move beyond these minimum legal standards and adopt best practices, such as deploying assistive technology and Universal Design (UD) practices on campuses. The Role of Technology Advancements in information technology amongst other technological innovations present a myriad of viable opportunities for people with disabilities to obtain postsecondary education and pursue careers in scientifi c and medical disciplines (Brill & Park, 2008). Assistive technology can alleviate many on-the-job challenges and increase a variety of career choices accessible to veterans with disabilities. People with disabilities are much more likely to enter healthcare education programs than they were thirty years ago, with a 300% increase amongst the enrollment of undergraduate students by 2000, and medical schools reporting a “doubling of enrollment by students with learning disabilities during the late 1990s” Ruh, Spicer, Vaughan; Transition to Employment 69 (Newsham, 2008, p.1).Veterans with disabilities who have received training in the latest technology and have already demonstrated a capacity to successfully grasp these concepts are uniquely equipped to excel in postsecondary education and successfully compete in these fi elds. Future projections of the emerging technology landscape indicate several trends that will facilitate greater inclusion of veterans with disabilities both in employment and educational programs. The continuing evolution of technology will produce smaller, cheaper, more mobile, and sophisticated pieces of technology (Brill & Park, 2008). Small businesses, institutions of higher learning, individuals, students, and public facilities, such as libraries, will be able more generally and readily to make use of these innovations. As we move from an Information Age to and Interactive Age, technology will become more and more an embedded fi xture in daily life. Increasingly, emerging technology will be “calm technology” that unobtrusively blends into the context of daily activities (Brill & Park, 2008, p. 74). Emergent technology supports accessibility and minimizes disruption or distraction by the technology itself (Brill & Park, 2008). Increased use of online services in recent years has provided greater educational and employment opportunities for veterans with disabilities. Distance Educati","Disability Service (DS) providers are addressing this emerging trend by increasingly exploring new and developing programs for veterans with disabilities, such as One Stops, TAP Centers, and other concerted initiatives that can fill the void as veterans prove to be the authors' nation’s next skilled workforce."
"THE ROLE OF PROFESSIONAL COACHING and RESUME WRITING in SUCCESSFUL VETERAN TRANSITIONS","https://scispace.com/paper/the-role-of-professional-coaching-and-resume-writing-in-52x62gak3m","2014","Journal Article","The Career Planning and Adult Development Journal","Kathryn K. Troutman
John Gagnon","","","The authors contend that there are substantial benefits to hands-on, individualized, professional assistance to veterans transitioning to the civilian workforce. Reviewing the experiences of a cohort of Navy veterans with aspirations to pursue civilian careers in the federal government or government contracting services, the authors explore what happened when cohort members received professional assistance. In presenting this group's results, the authors seek to begin a discussion - and encourage further study - about the right methods and best approaches to helping veterans transition into rewarding civilian careers.IntroductionThere is little question that many veterans face daunting prospects upon transitioning out of their military careers and into the search for new beginnings in the civilian job market. Some seek professional positions, while others are poorly equipped - largely due to academic deficien- cies - to pursue professional employment. Regardless of preparedness, any military separation comes with the possibility of unemployment, which has been linked to suicide within the veteran community (Kramer, 2011). With post-9/11 era veteran unemployment rates hovering near the double-digits (Altman, 2014; Maze, 2013; Mutikani, 2014), the question of improving veterans' tools to successfully compete for jobs becomes paramount.While veterans enjoy a range of benefits, including the GI Bill, training assistance, and disability aid (Congressional Research Service, 2014), most still face significant obstacles to obtaining civilian employment. One such obstacle is the lack of support for veterans in developing individualized job search strategies, effective resumes, and knowledge regarding job application processes. Due to the lack of assistance in these areas of professional development, many, if not most, veterans rely on a plethora of free information about job search strategies, resume writing, and job application processes. While some assistance is avail- able at One-Stop Centers and college career centers, much of the advice veterans rely upon for their post-military job searches is hands-off, non- individualized, and non-professional (e.g., Internet blog posts, general- ized resume templates, web-based pre-packaged tips and toolkits). Despite the recognized appeal of free job search information - it is, after all, free and accessible - we contend that hands-on, individualized, professional assistance in making the transition to the civilian workforce provides a substantial benefit to veterans. Acquiring professional guid- ance can often be a ""game-changer"" for veterans who, as a group, tend to be poorly prepared for engaging in a non-military job search. This paper reviews the experiences of a cohort of Navy veterans with aspirations to pursue civilian careers in the federal government or government contract- ing services and what happened when they received professional assis- tance. While many veterans do not possess such clear goals, this group's results deliver some insight into what specifically worked for this popu- lation. In exploring this group's results, we seek to begin a discussion - and encourage further study - about the right methods to keep veterans out of unemployment lines, out of the VA homeless programs, and help move them into rewarding, quality careers.Veteran Transitions: Can Professional Assistance Make a Difference?This study involved a contract by a professional resume writing and career coaching service through the US Navy Fleet and Family Support Service in Naples, Italy in 2012. The service was contracted to profes- sionally assist a group of veterans transitioning out of military service through Executive Review Board early separations, reductions-in-force, and self-selected retirement. The group was comprised of forty-one vet- erans who possessed an average of 14 years of military experience, many of whom were either higher-ranked enlisted personnel or commissioned officers. …","In this paper, a cohort of Navy veterans with aspirations to pursue civilian careers in the federal government or government contracting services were surveyed and the authors explore what happened when cohort members received professional assistance and found that there are substantial benefits to hands-on, individualized, professional assistance to veterans transitioning to the civilian workforce."
"Orientación educativa y profesional","https://scispace.com/paper/orientacion-educativa-y-profesional-62awzhxi3k","1990","","","Consuelo de la Torre Carrazón
Carmen Hermida Jarel","","","El programa de Orientación educativa y profesional del Departamento de Asuntos de Veteranos (VA, por sus siglas en inglés) (Título 38 U.S.C. Capítulo 36) ofrece una gran oportunidad a los Miembros del servicio militar y los Veteranos en transición para recibir orientación personalizada y apoyo para guiar su trayectoria profesional, asegurar el uso más efectivo de sus beneficios VA y lograr sus objetivos.","The programa de orientación educativa and profesional del Departamento de Asuntos de Veteranos (VA) (Título 38 U.S.C. as discussed by the authors ) ofrece una gran oportunidad a los Miembros del servicio militar and los Veteranos in transición for recibir orientació personalizada and apoyo para guiar their trayectoria profesion, asegurar el uso más efectivo de sus beneficios VA and lograr sus"
"Examining Veteran Transition to the Workplace through Military Transition Theory","https://scispace.com/paper/examining-veteran-transition-to-the-workplace-through-28purt18y0","2018","Book Chapter","","Sara Kintzle
Carl A. Castro","10.1108/S1479-355520180000016009","","The transition from military service to civilian employment is one of the most important factors related to post-service well-being and success. It is also one of the biggest challenges. The majority of veterans describe finding a job as the greatest challenge in transitioning to civilian life. While research has demonstrated a number of contributory factors related to difficulty in finding employment, a conceptual framework for understanding such challenges has yet to be proposed. Military transition theory describes the progression through which service members’ transition out of the military and illustrates how certain factors may create susceptibility to negative transition outcomes. The purpose of this chapter is to utilize the military transition theory to provide a foundation for understanding the factors related to successful transition to the civilian workplace after military separation.","In this paper, the authors utilize the military transition theory to provide a foundation for understanding the factors related to successful transition to the civilian workplace after military separation, which is also one of the biggest challenges."
"Veterans' Employment and Training: Better Targeting, Coordinating, and Reporting Needed to Enhance Program Effectiveness","https://scispace.com/paper/veterans-employment-and-training-better-targeting-1vkc2mxxz6","2012","","","Andrew Sherrill
Patrick Dibattista
Sheranda Campbell
Maria Gaona
Dana Hopings","","https://scispace.com/pdf/veterans-employment-and-training-better-targeting-1vkc2mxxz6.pdf",": In fiscal year 2011, the federal government spent an estimated $12 billion on six veterans employment and training programs, serving about 880,000 participants Labor administers five of these programs and VA administers one Despite these efforts, the unemployment rate for veterans who have recently separated from the military is higher than that for the civilian population The number of service members transitioning to the civilian workforce is expected to increase In response to a request, this report examines (1) the extent to which federal veterans employment and training programs vary in services they deliver and veterans who receive them; (2) the extent to which federal agencies coordinate programs; and (3) what is known about the performance of these programs To address these objectives, GAO reviewed agency data, policy documents, and relevant federal laws and regulations, reports, and studies, and interviewed federal and regional officials and state officials in six states selected to achieve geographic and demographic diversity In examining coordination, GAO included in its review employment assistance DOD provides to Guard and Reserve members GAO is making four recommendations aimed at improving the guidance provided to staff in the coordination handbook, integrating DOD into the interagency coordination framework, improving agency reporting on achievement of program performance goals, and assessing program effectiveness Labor, VA, and DOD generally agreed with our recommendations","In response to a request, GAO examined the extent to which federal veterans employment and training programs vary in services they deliver and veterans who receive them; and what is known about the performance of these programs as mentioned in this paper."
"UNDERSTANDING TRANSITION GPS (Goals Plans Success): The Uniformed Services Transition Assistance Program","https://scispace.com/paper/understanding-transition-gps-goals-plans-success-the-3w2vf04jqg","2014","Journal Article","The Career Planning and Adult Development Journal","Lori Cleymans
Shawn P. Conlon","","","In recent years there have been many statutory and regulatory changes to the Transition Assistance Program (TAP) provided to transitioning service members. While offering transition assistance has been a long-standing practice of the Army, Marine Corps, Navy, Air Force and Coast Guard, the recent statutory changes mandated participation by all service members, with certain exemptions, and further prescribed specific content. The new policy now requires service members to produce evidence of meeting specific requirements that are aligned with their stated post-service goals. This paper summarizes all mandatory and additional aspects of TAP as they exist in March of 2014.President Barack Obama signed Executive Order No. 13,518, Employment of Veterans in the Federal Government, in November of 2009 to spur Federal Agencies to hire transitioning service members and veterans. In addition, the Executive Order charged the Secretaries of Defense, Labor, Veterans Affairs and Homeland Security to improve the existing Transition Assistance Programs (TAP). Congress passed the Vow to Hire Heroes (VOW) Act of 2011, House Resolution 674 in November of that year, directing further changes to TAP. In addition, the Department of Defense (DoD) issued policy regarding the new TAP. While offer- ing transition service was a longstanding practice of the Army, Marine Corps, Navy, Air Force and Coast Guard, the VOW Act mandated par- ticipation by all service members, with certain exemptions, and further prescribed specific content. The DoD policy, an outgrowth of Executive Order 13,518, requires service members to produce evidence of meeting specific requirements that are aligned with their stated post-service goals. The result of the new law and policy is the overhauled TAP, now known as Transition GPS (Goals, Plans, Success), or T-GPS, which encapsulates all of the mandatory classes required by law, standards service members must meet, and additional available classes and services. While TAP overhaul was a joint effort of several Federal agencies, the principal par- ticipants in T-GPS are the DoD, the Department of Veterans Affairs (VA), the Department of Labor (DoL) and the Small Business Administration (SBA).Mandatory Components of T-GPSThe mandatory portions of T-GPS include a series of classes and briefs that service members must attend and standards they must meet.Classes and Briefs.VOW mandates that all service members attend T-GPS, participate in pre-separation counseling, attend VA benefits briefings and attend the Department of Labor Employment Workshop (DOLEW). Service members retiring after 20 years of service or certain Reserve component service members may request exemptions from attending DOLEW. Prior to VOW, TAP services were available, but not required, and many Service members opted to forego participating in TAP. In addition to the VOW mandated classes, there are also classes directed by the DoD policy. They include an overview of the transition process, a cross- walk of military occupation to civilian occupation combined with a gap analysis, resilience training, budget preparation, and, for Active Compo- nent Service members, information on continuing service in the Reserve Component.Pre-Separation Counseling.Pre-separation counseling is an information session designed to provide Service members facts about how their personal situations will change after they leave the military. They learn where they may find informa- tion about a variety of topics such as health care, relocation assistance, Federal veteran's benefits, state veteran's benefits, and career change and employment assistance, to name a few. Completing pre-separation counseling is often the first step in the transition process. During pre- separation counseling, service members are introduced to the concept of the Individual Transition Plan (ITP), and are invited to begin thinking about their individual goals and objectives for their upcoming civilian life. …","The transition assistance provided by the Transition Assistance Program (TAP) has been a long-standing practice of the Army, Marine Corps, Navy, Air Force and Coast Guard, and the recent statutory changes mandated participation by all service members, with certain exemptions, and further prescribed specific content as discussed by the authors."
"The Effect of Employer‐Sponsored Education on Job Mobility: Evidence from the U.S. Navy","https://scispace.com/paper/the-effect-of-employer-sponsored-education-on-job-mobility-20fo1j97qg","2005","Journal Article","Industrial Relations","Richard Buddin
Kanika Kapur","10.1111/J.0019-8676.2005.00387.X","","We examined the impact of employer-sponsored part-time college education on job mobility, using the case of the Tuition Assistance (TA) program of the U.S. Navy. We used two modeling approaches—a bivariate probit model of job mobility and TA usage that accounts for the endogeneity of TA usage, and a propensity score model. The results from both models showed that TA usage significantly decreases the probability of staying in the Navy.","In this article, the authors examined the impact of employer-sponsored part-time college education on job mobility, using the case of the Tuition Assistance (TA) program of the U.S. Navy."
"The Effect of Employer-Sponsored Education on Job Mobility: Evidence from the U.S. Navy","https://scispace.com/paper/the-effect-of-employer-sponsored-education-on-job-mobility-43kmca4n5e","2005","Posted Content","Social Science Research Network","Richard Buddin
Kanika Kapur","","","We examined the impact of employer-sponsored part-time college education on job mobility, using the case of the Tuition Assistance (TA) program of the U.S. Navy. We used two modeling approaches - a bivariate probit model of job mobility and TA usage that accounts for the endogeneity of TA usage, and a propensity score model. The results from both models showed that TA usage significantly decreases the probability of staying in the Navy.","In this article, the authors examined the impact of employer-sponsored part-time college education on job mobility, using the case of the Tuition Assistance (TA) program of the U.S. Navy."
"Understanding the Cost and Quality of Military-Related Education Benefit Programs","https://scispace.com/paper/understanding-the-cost-and-quality-of-military-related-4cdjpc19w9","2013","","","Paco Martorell
Peter Bergman","","https://scispace.com/pdf/understanding-the-cost-and-quality-of-military-related-4cdjpc19w9.pdf",": Since the passage of the original GI Bill following World War II (Serviceman's Readjustment Act, 1944), the military has provided veterans with a collection of financial aid benefits designed to help them attend college. While research has shown that these programs have helped many veterans acquire a college education, less is known about the impact of more recent educational benefits for veterans. This is especially true of the Post-9/11 GI Bill, which, in conjunction with a number of other assistance programs, has afforded veterans new educational opportunities. The Post-9/11 GI Bill offers tuition subsidies paid directly to institutions, a housing allowance tied to the cost of living, and a book stipend, which in combination are usually more generous than preceding GI Bills. However, issues such as rising tuition costs; an increasing presence of low-quality, for-profit institutions that target veterans; and a potentially confusing array of benefit options could mitigate the impact of these programs on the recruitment, retention, and human capital development of service members. This report contextualizes these issues and formulates a research agenda to address them. Specifically, the report addresses the following research questions: (1) What are the key features of the military-related education benefit programs, including changes to these programs and historical utilization patterns of some of the key programs?; (2) What has prior research found about the impacts of these programs?; (3) What are the primary challenges policymakers face for improving the evaluation, implementation, and efficiency of the benefit programs?; and (4) How can future research help overcome the challenges policymakers face?","The impact of more recent educational benefits for veterans on the recruitment, retention, and human capital development of service members has been studied in this article, where the authors contextualize these issues and formulates a research agenda to address them."
"Federal Educational Assistance Programs Available to Service Members","https://scispace.com/paper/federal-educational-assistance-programs-available-to-service-5aawfc8q80","2015","","","Peter Buryk
Thomas E. Trail
Gabriella C. Gonzalez
Laura L. Miller
Esther M. Friedman","","","Abstract : Department of Defense (DoD) Office for Military Community and Family Policy asked RAND to review federal military educational assistance programs available to active duty and reserve service members; develop a holistic system overview; identify program outcomes that program managers either currently measure or should be measuring; consider benchmarks of success to compare these programs against; and make recommendations for improving the way educational benefits for military personnel are managed and used, thereby potentially improving cost efficiencies of programs. It was outside the scope of this study to determine the effectiveness of these programs or to develop a comprehensive research design. While we describe a possible framework for a rigorous outcome evaluation, we have not analyzed any service member outcomes (educational, employment, or income) to determine whether those who used educational benefits are better off than if they had not had access to the benefits and/ or better off than those who did not use the benefits. A separate research effort would be required to perform an overall, comprehensive evaluation of educational assistance programs for service members. The research team considered federal education benefits programs available to service members that DoD, the Department of Veterans Affairs (VA) (which manages four programs available to personnel who are still in the military), and the Department of Education (ED) administer. We reviewed publicly available program information and discussed specific characteristics with program managers. We also reviewed academic literature on both civilian and military education benefit programs to identify common characteristics, performance measures, and outcome measures. The literature suggests that the benefits of educational assistance programs may extend well beyond retention, recruitment, loyalty, and worker productivity, both for civilians and military service members.","In this paper, the authors present a review of educational assistance programs available to active duty and reserve service members and identify program outcomes that program managers either currently measure or should be measuring; and make recommendations for improving the way educational benefits for military personnel are managed and used, thereby potentially improving cost efficiencies of programs."
"Higher Education Benefits for Post-9/11 Military Service Members and Veterans","https://scispace.com/paper/higher-education-benefits-for-post-9-11-military-service-3x1njed86q","2015","","","Gabriella C. Gonzalez
Laura L. Miller
Peter Buryk
Jennie W. Wenger","","https://scispace.com/pdf/higher-education-benefits-for-post-9-11-military-service-3x1njed86q.pdf",": The Post-9/11 Veterans Educational Assistance Act represented the largest expansion of veterans education benefits since their origin with the enactment of the Servicemen's Readjustment Act of 1944. Modern bills reaffirm President Franklin D. Roosevelt s declaration upon signing the original legislation that educational benefits are an integral way to support service members transition into civilian life and compensate them for the sacrifices made during military service. 3 Educational benefits have also historically helped to recruit and retain individuals for voluntary military service; service members consistently acknowledge the importance of education benefits in their enlistment decisions. For example, 62 percent of service members responding to the 1999 Active-Duty Survey selected education benefits as the primary reason for enlisting in the military4 and 74 percent of active-duty military and veterans responding to a 2014 survey indicated that receipt of educational benefits was either an important or very important reason for joining the military.5 The most popular and generous educational benefit available today is the Post-9/11 GI Bill, which took effect in August of 2009. With over 1 million users as of 2014, it significantly increased the higher-education benefits available to those who served on active duty in the U.S. armed forces after September 10, 2001. With over 2 million total post- 9/11 era veterans and planned military end strength reductions in the coming years, usage of the program will likely continue to grow both in participation and cost. It is therefore vital that military personnel and veterans understand and are able to access educational benefits in order to successfully reach their educational goals and earning potential.","The most popular and generous educational benefit available today is the Post-9/11 GI Bill as mentioned in this paper, which took effect in August of 2009 and significantly increased the higher education benefits available to those who served on active duty in the U.S. armed forces after September 10, 2001."
"Military Service and Civilian Labor Market Outcomes: Comparing Employment of Post-9/11 Veterans and Nonveterans","https://scispace.com/paper/military-service-and-civilian-labor-market-outcomes-52gyca0djv","2016","Dissertation","","Matthew Ordway","","https://scispace.com/pdf/military-service-and-civilian-labor-market-outcomes-52gyca0djv.pdf","Veterans struggle to enter the civilian labor market following military service. Since the September 11 terrorist attacks, over 3.2 million Americans have served in the military. Upon returning home, these veterans are twenty percent more likely to be unemployed than nonveterans (7.2% vs 6%, respectively). This study investigates the association between military service and employment outcomes (employment status and weekly earnings) for post-9/11 veterans, a heretofore understudied group. Data was obtained from the Current Population Survey (CPS) Veteran Supplement. Linear probability models and OLS regressions were utilized to compare employment outcomes between veterans and nonveterans of similar age, education and race/ethnicity (“veteran effect”). Findings suggest that the veteran effect on employment is negative while the veteran effect on earnings, given employment, is positive. This is likely because of selection bias; the most productive veterans find employment and therefore command higher wages. Veteran effects differ by race and ethnicity, length of military service and time since service. Policymakers should tailor transition programs to the most vulnerable veterans, such as long-term military personnel.","The authors investigated the relationship between military service and employment outcomes (employment status and weekly earnings) for post-9/11 veterans, a heretofore understudied group, using the Current Population Survey (CPS) Veteran Supplement."
"Preface: Veterans in Career Transition and Employment","https://scispace.com/paper/preface-veterans-in-career-transition-and-employment-4ssq9v7oia","2017","Journal Article","Advances in Developing Human Resources","Sarah E. Minnis","10.1177/1523422316682951","","In the 15 years that America has been at war in the Middle East, more than 2.5 million American service members have been deployed in support of Operation Enduring Freedom, Operation Iraqi Freedom,...","In the 15 years that America has been at war in the Middle East, more than 2.5 million American service members have been deployed in support of Operation Enduring Freedom, Operation Iraqi Freedom,..."
