"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Active Duty and Veteran Pathways to Engineering Higher Education","https://scispace.com/paper/active-duty-and-veteran-pathways-to-engineering-higher-q0nwq0npg8","","Proceedings Article","","Robert Rabb,
Alyson Eggleston
Ronald Welch","10.18260/1-2--42560","","The number of veteran enrollments in American colleges and universities is at a level not seen since the Vietnam War era.Most of these veterans use the Post-9/11 GI Bill, an educational assistance plan for eligible veterans, but many more programs are available to veterans and active duty military members.This paper presents an overview of many of these education assistance programs available to this growing population.With no end date for the Post-9/11 GI Bill and the demand for engineering degrees in an increasingly technical job market, large numbers of veterans will continue to enroll in higher education institutions.Likewise, active duty military members will be part of the engineering education landscape to support the current demand for technical expertise in the military.Every student has different needs and challenges, and all still need information and access to resources that will help them succeed and link them to the campus community, so that they feel more fully part of the learning environment and can meet their educational goals.A continuous stream of student veteran and active duty populations requires higher education faculty, advisers, staff, and administrators to both understand their strengths and challenges and to include their funding pathways for an engineering education.Scholarships and grants provide a pathway and can ease the financial burden for many students.Similarly, the educational benefits earned by the veterans and active duty military members provide great opportunities but have limitations and different applications.This paper attempts to highlight some ","This paper explores education assistance programs for veterans and active duty military members, highlighting the Post-9/11 GI Bill and other available options, and discusses the challenges and opportunities for engineering education in higher education institutions."
"Veterans Going to College: Evaluating the Impact of the Post-9/11 GI Bill on College Enrollment","https://scispace.com/paper/veterans-going-to-college-evaluating-the-impact-of-the-post-2fg06mpen3","2017","Journal Article","Educational Evaluation and Policy Analysis","Liang Zhang","10.3102/0162373717724002","","In this study, I used American Community Survey (ACS) 2005–2015 data to examine the enrollment effect of the Post-9/11 GI Bill; the analysis resulted in three main findings: First, although the New...","In this article, the enrollment effect of the post-9/11 GI Bill was examined using the American Community Survey (ACS) 2005-2015 data, and the analysis resulted in three main findings: First, although the New..."
"Unemployment, Earnings and Enrollment among Post 9/11 Veterans","https://scispace.com/paper/unemployment-earnings-and-enrollment-among-post-9-11-17a63hasg3","2012","Journal Article","Social Science Research Network","Meredith Kleykamp","10.2139/SSRN.2066172","","This paper examines three outcomes characterizing different aspects of post 9/11 veterans’ economic reintegration to civilian life: unemployment, earnings, and college enrollment, using Current Population Survey data from 2005 to 2011. Analyses include interactions of veteran status with sex, race/ethnicity, and educational attainment to evaluate whether diverse veterans experience diverse consequences of service. In brief, I find that the basic unemployment differences between veterans and non-veterans often reported in the media understate the effect of military service on unemployment for men, since veterans have other characteristics that are associated with higher employment rates. Female veterans appear to suffer a steeper employment penalty than male veterans, but black veterans appear to suffer less of a penalty than white veterans. But on two other measures, earnings and college enrollment, veterans appear to be doing better than their civilian peers. Veterans with a high school education or less outearn their civilian peers, but veterans with at least some college education appear to lose some or all of the veteran earnings advantage compared to veterans with a high school degree, suggesting the greatest wage returns to military service accrue among the least educated. Veterans with at least a high school education are more likely to be enrolled in college than their civilian peers. Treating veterans as a monolithic block obscures differences in the consequences of military service across diverse groups.","It is found that the basic unemployment differences between veterans and non-veterans often reported in the media understate the effect of military service on unemployment for men, since veterans have other characteristics that are associated with higher employment rates."
"Veterans' Employment and Training: Better Targeting, Coordinating, and Reporting Needed to Enhance Program Effectiveness","https://scispace.com/paper/veterans-employment-and-training-better-targeting-1vkc2mxxz6","2012","","","Andrew Sherrill
Patrick Dibattista
Sheranda Campbell
Maria Gaona
Dana Hopings","","https://scispace.com/pdf/veterans-employment-and-training-better-targeting-1vkc2mxxz6.pdf",": In fiscal year 2011, the federal government spent an estimated $12 billion on six veterans employment and training programs, serving about 880,000 participants Labor administers five of these programs and VA administers one Despite these efforts, the unemployment rate for veterans who have recently separated from the military is higher than that for the civilian population The number of service members transitioning to the civilian workforce is expected to increase In response to a request, this report examines (1) the extent to which federal veterans employment and training programs vary in services they deliver and veterans who receive them; (2) the extent to which federal agencies coordinate programs; and (3) what is known about the performance of these programs To address these objectives, GAO reviewed agency data, policy documents, and relevant federal laws and regulations, reports, and studies, and interviewed federal and regional officials and state officials in six states selected to achieve geographic and demographic diversity In examining coordination, GAO included in its review employment assistance DOD provides to Guard and Reserve members GAO is making four recommendations aimed at improving the guidance provided to staff in the coordination handbook, integrating DOD into the interagency coordination framework, improving agency reporting on achievement of program performance goals, and assessing program effectiveness Labor, VA, and DOD generally agreed with our recommendations","In response to a request, GAO examined the extent to which federal veterans employment and training programs vary in services they deliver and veterans who receive them; and what is known about the performance of these programs as mentioned in this paper."
"The Effect of Military Service on Educational, Occupational, and Income Attainment","https://scispace.com/paper/the-effect-of-military-service-on-educational-occupational-4ebefmflo8","2001","Posted Content","Social Science Research Network","Jay D. Teachman
Vaughn R. A. Call","","","We examine the relationship between military service and educational, occupational and income attainment in three cohorts of young men spanning the period from the late 1960s to the early 1980s. This is a period covering the war in Vietnam, the end of the draft and the beginning of the All-volunteer Force. We consider the effect of military service separately for African-American men and white men and take into account the potential confounding influence of unmeasured self selection into the military. Our results indicate that there is a relationship between military service and subsequent attainment, but it varies according to race and is dependent on historical context.","The authors examined the relationship between military service and educational, occupational and income attainment in three cohorts of young men spanning the period from the late 1960s to the early 1980s, covering the war in Vietnam, the end of the draft and the beginning of the All-volunteer Force."
"""Open the hurt locker and learn"": Veterans Education and the Civil-Military Gap","https://scispace.com/paper/open-the-hurt-locker-and-learn-veterans-education-and-the-aohgs4psfu","2015","","","Lesley McBain","","","Author(s): McBain, Lesley | Advisor(s): Hurtado, Sylvia | Abstract: The passage of the 2008 Post-9/11 GI Bill created the most complex policy iteration of the GI Bill to date. The bill’s payment structure forced closer interactions between the U.S. Department of Veterans Affairs (VA) and higher education institutions, as well as their representative associations. These relations are examined against the larger societal backdrop of a civil-military gap established in a robust literature of military sociology and specific research on civil-military relations. However, higher education researchers have not studied the policy relations between higher education associations and military- and veteran-serving agencies (e.g., the Department of Defense [DoD] and VA). This study’s purpose was to illuminate, using a case study design including both document analysis and interviews with participants from three higher education associations, the worlds of veterans education policy and associations representative of institutions charged with implementation. Narratives, counternarratives, and metanarratives were identified using a transformative research paradigm. Findings indicate that a civil-military gap exists in associations’ interactions with military- and veteran-serving agencies but relationships are dynamic and complicated by organizational cultural divides. The study contributes to the literature on higher education associations, providing evidence regarding the little-researched power and behind-the-scenes influence on national higher education policy. The second contribution is a focus on documenting dimensions of the civil-military gap in veterans education policy. However, results also indicated a dynamic, symbiotic and mutually dependent, and sometimes contentious relationship rather than a single, static gap. Against this constantly changing backdrop, associations attempted to influence the enactment of orderly veterans education policies befitting intended federal goals for student veterans and commonly accepted higher education practices. Yet the civil-military gap also disrupted associations’ capacity to implement veterans education policy including modes of operation among military- and veteran-serving agencies that hinder not only communication and Post-9/11 GI Bill benefit payment processing, but also realistic assessment and research on student veterans’ academic and social needs. The study proposes an action plan for research, policy and practice that higher education associations might use to attempt to bridge the civil-military gap in veterans education policy and enable veterans’ success in higher education.","McBain et al. as discussed by the authors examined the policy relations between higher education associations and military-and veteran-serving agencies (e.g., the Department of Defense [DoD] and VA) and found that a civil-military gap exists in associations' interactions with military- and veteran serving agencies but relationships are dynamic and complicated by organizational cultural divides."
"A Randomized Controlled Trial of an Employment Program for Veterans Transitioning from the Military: Two-Year Outcomes","https://scispace.com/paper/a-randomized-controlled-trial-of-an-employment-program-for-13gbvlfr","2022","Journal Article","","Gary R. Bond
Monirah Al-Abdulmunem
Daniel R. Ressler
Daniel Gade
Robert E. Drake","10.1007/s10488-022-01208-z","https://scispace.com/pdf/a-randomized-controlled-trial-of-an-employment-program-for-13gbvlfr.pdf","Abstract Background Military personnel face numerous challenges transitioning from military jobs to meaningful civilian employment. Many veterans seek help finding employment, but few veteran employment programs have been rigorously studied. Transitioning veterans generally have access to Local Community Resources (LCR), which include the Veterans Health Administration vocational rehabilitation services, the state-federal Vocational Rehabilitation program, and the Department of Labor’s American Job Centers. By contrast, the innovative National Career Coach Program (NCCP) offers intensive career coaching and financial incentives for working. Methods This study used a randomized controlled design to compare the NCCP and LCR approaches for 208 transitioning service members (recent or pending transition). Researchers conducted interviews by telephone every four months for two years. Outcomes included earnings, months worked, and standardized self-report measures of health and well-being. Findings At two-year follow-up, significantly more NCCP participants had worked in paid employment than LCR participants (95% vs. 83%). NCCP participants averaged $2568 in monthly earnings compared to $1865 for LCR participants, thus averaging $16,872 more total income per participant over the two-year period. Employment outcomes significantly improved between Year 1 and Year 2. NCCP participants also reported significantly greater improvements in both physical and mental health compared to LCR participants. Average monthly earnings correlated with changes in health outcomes. Conclusions Veterans receiving multi-faceted employment services early in the transition from the military showed sustained benefit over a two-year period with increased earnings over time and improved mental and physical outcomes. Positive employment outcomes may have contributed to improved health outcomes. ","In this article , the authors used a randomized controlled design to compare the NCCP and Local Community Resources (LCR) approaches for 208 transitioning service members (recent or pending transition)."
"Impact of the Army Continuing Education System (ACES) on Soldier Retention and Performance: Data Analyses","https://scispace.com/paper/impact-of-the-army-continuing-education-system-aces-on-bt0uijin5x","2003","","","Paul J. Sticha
Timothy A. Dall
Kristina Handy
Javier Espinosa
Paul F. Hogan","","https://scispace.com/pdf/impact-of-the-army-continuing-education-system-aces-on-bt0uijin5x.pdf",": This evaluation of the Army Continuing Education System (ACES) considered the following programs: (a) Tuition Assistance (TA); (b) Functional Academic Skills Training (FAST; (c) Military Occupational Specialty Improvement Training (MOSIT); (d) Noncommissioned Officer (NCO) Leader Skill Enhancement Courses; and (e) the Armed Forces Classification Test (AFCT). The assessment of the effectiveness of these programs is based on their ability to enhance soldier performance and increase the prospects of promotion, as well as to reduce attrition and increase reenlistment. The evaluation data came from a longitudinal administrative database that tracked a three-year accession cohort over a six-year period and an NCO database including self-reported participation in ACES programs, promotion information, and observed performance ratings. The analysis was designed to separate effects of participant characteristics from the effects of the program, and to control for differences in the opportunity and propensity to participate in ACES. Participation in TA and FAST were associated with an increase in the probability of first term reenlistment FAST participation was also associated with lower first-term attrition. Participation in several ACES programs showed positive effects on measures of performance and promotion potential.","In this paper, an evaluation of the Army Continuing Education System (ACES) considered the following programs: (a) Tuition Assistance (TA); (b) Functional Academic Skills Training (FAST); (c) Military Occupational Specialty Improvement Training (MOSIT); (d) Noncommissioned Officer (NCO) Leader Skill Enhancement Courses; and (e) the Armed Forces Classification Test (AFCT)."
"Analysis of the Post-9/11 GI Bill Benefits","https://scispace.com/paper/analysis-of-the-post-9-11-gi-bill-benefits-54zvbemsjd","2009","","","J. Moskowitz","","https://scispace.com/pdf/analysis-of-the-post-9-11-gi-bill-benefits-54zvbemsjd.pdf","increased the educational benefits for all servicemembers who had served more than 90 days on active duty since September 11, 2001. The previous educational benefit level was defined by the Montgomery GI Bill (MGI Bill). CNA was asked to study the impact of these increased benefits on retention and benefit use. We investigated the retention and benefit use behavior of Sailors who had previously enlisted and received the Navy College Fund (NCF). The NCF also offered educational benefits that were significantly higher—roughly 50 percent higher—than what could be obtained through the MGIB. Although the Post-9/11 GI Bill offers benefits that vary by location, it is likely to offer increases that are roughly comparable in magnitude. We focused on 1995-2001NCF accessions since these Sailors had completed their initial enlistments. We estimated models at the individual level of the probability that Sailors would reenlist, and the probability that they would use benefits if they left the Navy. These models enabled us to estimate the separate effects of specific Sailor characteristics, including whether they had received the NCF when they enlisted. In addition to historical data on Sailors who had received the NCF, we obtained a Department of Defense survey of over 9,000 enlisted and officers that provided information on their intentions to use the Post-9/11 GI Bill and the potential impact of an option to transfer the benefits to either their spouses or children in return for reenlisting. Findings We found that the NCF caused a statistically significant decrease in the retention of Sailors, but by a small amount—less than 1 percentage 2 point. While the Post-9/11 GI Bill could have a slightly larger effect due to benefit levels that were about 30 percent larger, its negative effect on retention is well within the range of variation that the Navy typically manages each year. Also, we found that the selective reenlistment bonus (SRB) has a strong and positive effect on reenlistment rates, and would be able to address any specific retention problems. Our model showed that the NCF had a strong and positive effect on benefit use. Sailors who received the NCF were projected to start using their benefits at about a 13-percent higher rate than MGIB-eligible Sailors within 6 years of separation. We anticipate that the Post-9/11 GI Bill Sailors who do separate will have even higher benefit use rates. The Defense Manpower Data Center survey provided insight into the potential …","In this paper, the authors investigated the impact of the post-9/11 GI Bill on retention and benefit use behavior of Sailors who had previously enlisted and received the Navy College Fund (NCF)."
"Effectiveness of Voluntary Education in Operational Environments: An Analysis of the Navy College Program for Afloat College Education (NCPACE)","https://scispace.com/paper/effectiveness-of-voluntary-education-in-operational-tlqjjnt7t2","2011","","","Seryoung C. Park","","https://calhoun.nps.edu/bitstream/10945/5801/1/11Mar_Park.pdf",": The Navy College Program for Afloat College Education (NCPACE) is one of the main components of the United States Navy's Voluntary Education (VOLED) program, offering college courses and remedial academic skill modules to sailors on sea duty or stationed in remote locations. This thesis predicts the likelihood of NCPACE course completion by course and individual participant characteristics using a logistic regression model. We found that participants who take distance learning-based and mathematics courses have lower predicted odds of succeeding, while participants with higher Armed Forces Qualification Test (AFQT) scores and levels of education have higher predicted odds of succeeding. Some variation was noticed between unit vessel types and school. This thesis also evaluates the likelihood of attempting and successfully completing a subsequent course conditional on the outcome of the first course. Successful completion of the first course is positively associated with an enrollment in a subsequent course in addition to the successfully completion of that course. Lastly, this thesis examines promotion, extension and reenlistment outcomes for first-term NCPACE participants with 48-month contracts. We found that those who successfully completed at least one course are predicted to be more likely to promote to E5 and are predicted to be slightly less likely to reenlist in the Navy.","In this article, a logistic regression model was used to predict the likelihood of completing a course in the United States Navy's program for Afloat College Education (NCPACE)."
"Support of Veterans in STEM Degree Programs to Promote a Diverse and Skilled Workforce","https://scispace.com/paper/support-of-veterans-in-stem-degree-programs-to-promote-a-41fwinzwvu","2023","Journal Article","The Journal of Continuing Higher Education","Peter Morris
Kylie J. Swanson
Kimberly Mastropietro
Lisa M. Hines","10.1080/07377363.2023.2253610","","More Americans are needed in STEM (Science, Technology, Engineering, Math) careers to advance the nation’s competitiveness in the global economy. Given the extensive training of military service members, this population is well-poised to transition into STEM careers. While many veterans pursue STEM degrees, they often face hardships that impact their ability to attain STEM credentials. The goal of this mixed methods study was to identify factors that contributed to attaining a STEM degree among students in the Military STEM Scholarship Program (MSSP), a grant-funded program implemented at a university in the United States to assist veterans pursuing STEM degrees. By targeting veterans, this program supported a highly diverse group of students. Based on surveys, focus groups, and interviews, the participants credited their academic and professional success to activities promoted by the MSSP program, such as peer interaction, faculty mentorship, utilization of student support services, and internships. As a result, 80% of MSSP participants obtained a STEM degree, approximately 24 percentage points higher than the institution’s average six-year graduation rate for all students. Through these findings, a model is offered for institutions to better serve a growing student veteran population. ","The MSSP program effectively supports veterans in attaining STEM degrees, leading to a diverse and skilled workforce."
"Will Military Reductions Create Shortages of Trained Personnel and Harm the Career Prospects of American Youth? EQW Working Papers WP26.","https://scispace.com/paper/will-military-reductions-create-shortages-of-trained-54p7wbgo1v","1994","","","Stephen R. Barley","","https://scispace.com/pdf/will-military-reductions-create-shortages-of-trained-54p7wbgo1v.pdf","Although returns to military service may have been positive prior to Vietnam, since Vietnam the average veteran has neither benefited nor suffered economically from military service. Educational attainment is the primary reason veterans have earned more than nonveterans. Because the population as a whole has become more educated, military service does not seem to carry much of an economic advantage for the average veteran. This generalization must be tempered for three groups of veterans. The military functions as a highly effective jobs and scholarship program for minorities. Evidence consistently shows veterans with less than a high school degree do better than dropouts who do not enlise. Veterans trained in technical specialties comprise a third group that-benefits from military service because their skills transfer readily to the civilian econsmy. Military reductions may exacerbate shortages of trained technicians and craftspersons. 'olicy makers should consider placing the burden of reductions in force on nontechnical occupational specialties. Since the military functions effectively as a jobs and scholarship program for minorities and the poor, another policy issue is how to ensure educational benefits to those who would be unable to acquire further education with military service. In addition, policies ought to be fashioned to create alternative forms of employment. (Appendixes include 4 ndnotes and 32 references.) (YLB) *********************************************************************** * Reproductions supplied by EDRS are the best that can be made * * from the original document. * ***********************************************************************","In this paper, the authors pointed out that although returns to military service may have been positive prior to Vietnam, since Vietnam the average veteran has neither benefited nor suffered economically from military service."
"Veteran Employment: Lessons from the 100,000 Jobs Mission","https://scispace.com/paper/veteran-employment-lessons-from-the-100-000-jobs-mission-50lrtd4j4f","2014","Book","","Kimberly Curry Hall
Margaret C. Harrell
Barbara Bicksler
Robert Stewart
Michael P. Fisher","","https://scispace.com/pdf/veteran-employment-lessons-from-the-100-000-jobs-mission-50lrtd4j4f.pdf","Eleven companies cofounded the 100,000 Jobs Mission in 2011 to promote veteran employment. The coalition has grown to more than 175 member companies, representing almost every U.S. industry. These companies have hired more than 190,000 veterans as of September 2014, already far exceeding the original goal. RAND interviewed member companies to capture lessons and experiences and to identify further improvements to veteran employment opportunities.","The 100,000 Jobs Mission (100K Jobs Mission) as discussed by the authors was founded to promote the employment of veterans in the U.S. The coalition has grown to more than 175 member companies, representing almost every U. S. industry and employing more than 190,000 veterans."
"Veteran Employment: Lessons from the 100,000 Jobs Mission","https://scispace.com/paper/veteran-employment-lessons-from-the-100000-jobs-mission-5fi5aus8ebr7","","","","Kimberly Curry Hall
Margaret Harrell
Barbara Bicksler
Robert Stewart
Michael Fisher","10.7249/rr836","","Eleven companies cofounded the 100,000 Jobs Mission in 2011 to promote veteran employment. The coalition has grown to more than 175 member companies, representing almost every U.S. industry. These companies have hired more than 190,000 veterans as of September 2014, already far exceeding the original goal. RAND interviewed member companies to capture lessons and experiences and to identify further improvements to veteran employment opportunities.","The 100,000 Jobs Mission, a coalition of 175+ US companies, has hired over 190,000 veterans by 2014, exceeding its goal, and RAND research identifies lessons and areas for improvement in promoting veteran employment opportunities across various industries."
"Long-Term Returns to Vocational Training: Evidence from Military Sources.","https://scispace.com/paper/long-term-returns-to-vocational-training-evidence-from-1nceuk038q","1980","Journal Article","Journal of Human Resources","John Eric Fredland
Roger D. Little","10.2307/145346","https://www.jstor.org/stable/145346","Although several studies have examined the effects of vocational training on earnings, little empirical attention has been devoted to long-run returns. This paper reports on an investigation of returns to a sample, drawn from the NLS data, of mid-career white male workers who received military vocational training in World War II and immediately thereafter. In contrast to the largely ambiguous regressions from short-run studies, the cross-section earnings regressions reported here strongly suggest that those who use their vocational training receive long-term premiums. Those who took training but report not using it appear to earn no premiums, indicating that the training effects are job-specific.","The authors investigated the effects of military vocational training on earnings and found that those who used their vocational training received long-term premiums, while those who did not took training but report not using it appeared to earn no premiums, indicating that the training effects are job specific."
"Understanding the Cost and Quality of Military-Related Education Benefit Programs","https://scispace.com/paper/understanding-the-cost-and-quality-of-military-related-4cdjpc19w9","2013","","","Paco Martorell
Peter Bergman","","https://scispace.com/pdf/understanding-the-cost-and-quality-of-military-related-4cdjpc19w9.pdf",": Since the passage of the original GI Bill following World War II (Serviceman's Readjustment Act, 1944), the military has provided veterans with a collection of financial aid benefits designed to help them attend college. While research has shown that these programs have helped many veterans acquire a college education, less is known about the impact of more recent educational benefits for veterans. This is especially true of the Post-9/11 GI Bill, which, in conjunction with a number of other assistance programs, has afforded veterans new educational opportunities. The Post-9/11 GI Bill offers tuition subsidies paid directly to institutions, a housing allowance tied to the cost of living, and a book stipend, which in combination are usually more generous than preceding GI Bills. However, issues such as rising tuition costs; an increasing presence of low-quality, for-profit institutions that target veterans; and a potentially confusing array of benefit options could mitigate the impact of these programs on the recruitment, retention, and human capital development of service members. This report contextualizes these issues and formulates a research agenda to address them. Specifically, the report addresses the following research questions: (1) What are the key features of the military-related education benefit programs, including changes to these programs and historical utilization patterns of some of the key programs?; (2) What has prior research found about the impacts of these programs?; (3) What are the primary challenges policymakers face for improving the evaluation, implementation, and efficiency of the benefit programs?; and (4) How can future research help overcome the challenges policymakers face?","The impact of more recent educational benefits for veterans on the recruitment, retention, and human capital development of service members has been studied in this article, where the authors contextualize these issues and formulates a research agenda to address them."
"An empirical assessment of the wage premium for American veterans of World War II","https://scispace.com/paper/an-empirical-assessment-of-the-wage-premium-for-american-63qst8kkaq","2017","Journal Article","Social Science Journal","Paul E. Gabriel","10.1016/J.SOSCIJ.2017.03.006","","This paper examines U.S. census data from 1960 to 1980 to assess the relative wages of WWII veteran and non-veteran men. Our analysis reveals that a significant portion wage gap between veterans and non-veterans (the “veteran wage premium”) is due primarily to differences in education, work experience and other socioeconomic characteristics. Our findings are consistent with the notion that greater human capital, due perhaps to the selection process for military service, or to the post-war benefits provided by the GI Bill, helped contribute to the remarkable post-war labor market success of American veterans. To a lesser extent, veterans may also have benefited from preferential labor market treatment, or from intangible aspects of military experience that enhanced their returns to earnings-related characteristics.","This article examined U.S. census data from 1960 to 1980 to assess the relative wages of WWII veteran and non-veteran men and found that a significant portion of the wage gap between veterans and nonveterans is due to differences in education, work experience and other socioeconomic characteristics."
"Improving the Labor Market Outcomes of US Veterans: The Long-Run Effect of the Transition Assistance Program","https://scispace.com/paper/improving-the-labor-market-outcomes-of-us-veterans-the-long-3iankw8j1z","2020","Journal Article","Defence and Peace Economics","Xiaoxue Li","10.1080/10242694.2018.1532229","","The success of military recruiting depends largely on the potential consequences of military services. This study examines how military service affects labor market outcomes of veterans. Specifical...","In this paper, the authors examined how military service affects labor market outcomes of veterans and found that the success of military recruiting depends largely on the potential consequences of military services, and that military service impacts the labor market."
"Three Essays on Public Economics and Policy","https://scispace.com/paper/three-essays-on-public-economics-and-policy-3bja4c1vyp","2015","","","Xiaoxue Li","","https://surface.syr.edu/cgi/viewcontent.cgi?article=1221&context=etd","This dissertation studies the effects of public programs that target at disadvantaged population. In particular, I examine the effects of these programs on individual well-being and whether these programs lead to behavior distortions. The dissertation consists of three essays that focus on different policy contexts and different populations. In the first essay, I examine the effects of an active labor market program on the labor market outcomes of veterans. In the 1990s, the US Department of Defense implemented the Transition Assistance Program (TAP) to help military personnel transition to the civilian labor market. The program provides career counseling, employment workshops, and information briefing on educational and medical benefits through the Department of Veterans Affairs. The goal of this study is to measure the long-run effects of TAP on the labor market outcomes of veterans. To identify these effects, I exploit variation in program accessibility generated by its initial rollout process. Using data from the veterans supplement to the Current Population Survey, survey years 2001, 2003 and 2005, I find that TAP improves the labor market outcomes of veterans, measured approximately ten years after their separation from the military. The effects of TAP on labor market outcomes vary across veterans with different lengths of military experience, and these effects attenuate over time. One possible mechanism is that TAP encourages use of the GI Bill, a program that provides tuition reimbursement and a monthly allowance to attend institutions of higher education. Moreover, the effect of TAP is concentrated among participants who, based on self-reports, find TAP most helpful in career related services. In the second essay, I examine linkages between Medicaid availability, insurance coverage for pregnant women, use of prenatal care and the health outcomes of newborns. Medicaid coverage for pregnant women would potentially improve health outcomes of newborns by providing medical services at no cost. At the same time, Medicaid provides an incentive for eligible individuals to drop private insurance coverage. I exploit variation from two federal Medicaid expansions in mid-1980s, which eliminated the eligibility discontinuity across age groups. The main data come from the National Hospital Discharge Survey and the Vital Statistics Birth Records. I employ a difference-in-differences method. Findings suggest that the expansions led to a relative increase in Medicaid coverage for women from the immediately affected age group by a significant 6.5 percentage points. However, up to 60% of new beneficiaries would have been covered by private insurance, absent of the expansions. Findings do not reveal significant improvement in birth outcomes, or increase in prenatal care utilization. In the third essay, I examine the effect of Medicaid on the asset holding behavior of the elderly. Medicaid provides coverage for nursing home care to elderly with limited resources. The eligibility rule potentially creates an incentive for the elderly to reduce their asset by making transfers to children. This study provides empirical evidence for the effect of Medicaid nursing home care policy on elderly's asset allocation. I exploit a policy change in 2006, the Deficit Reduction Act 2005, which imposed stricter penalty to asset transfer behavior when determining Medicaid eligibility. Using data from the Health and Retirement Survey, I employ a differencein-differences method. I find that the elderly who anticipated nursing home entry significantly reduced asset transfer behavior by 3.2 to 4 percentage points, in response to the policy change. The result is robust across demographic groups and more pronounced for the elderly with the highest nursing home entry risk. The findings provide evidence of moral hazard in the public insurance market: the elderly would game with the system in anticipation of nursing home needs. THREE ESSAYS ON PUBLIC ECONOMICS AND POLICY","The authors examined the long-run effects of TAP on the labor market outcomes of veterans, measured approximately ten years after their separation from the military using data from the National Hospital Discharge Survey and the Vital Statistics Birth Records."
"Long-Term Economic Consequences of Vietnam-Era Conscription: Schooling, Experience and Earnings","https://scispace.com/paper/long-term-economic-consequences-of-vietnam-era-conscription-2fjxncs2ci","2008","Posted Content","Social Science Research Network","Joshua D. Angrist
Joshua D. Angrist
Joshua D. Angrist
Stacey H. Chen","10.1111/J.0042-7092.2007.00700.X","https://scispace.com/pdf/long-term-economic-consequences-of-vietnam-era-conscription-2fjxncs2ci.pdf","Military service reduces civilian labor market experience but subsidizes higher education through the GI Bill Both of these channels are likely to affect civilian earnings New estimates of the effects of military service using Vietnam-era draft-lottery instruments show post-service earnings effects close to zero in 2000, in contrast with earlier results showing substantial earnings losses for white Vietnam veterans in the 1970s and 1980s The recent estimates also point to a marked increase in post-secondary schooling that appears to be attributable to the Vietnam-era GI Bill Seen through the lens of a Mincer wage equation, the wage effects observed in 2000 data can be explained by a flattening of the experience profile in middle age and a modest return to the additional schooling funded by the GI Bill In particular, IV estimates of the returns to GI Bill-funded schooling are well below OLS estimates Wage equations that allow for nonlinearities in the returns to schooling and a possible negative effect of military service on health, leave the main findings unchanged","The authors showed that the effects of military service using Vietnam-era draft lottery instruments showed post-service earnings effects close to zero in 2000, in contrast with earlier results showing substantial earnings losses for white Vietnam veterans in the 1970s and 1980s."
"Voluntary Education of Enlisted Service Members: An Analysis of Program Effects on Retention and Other Outcome Measures","https://scispace.com/paper/voluntary-education-of-enlisted-service-members-an-analysis-2cmgcn82gv","2007","","","Douglas L. Barnard
Elizabeth F. Zardeskas","","",": This thesis analyzes the Navy's Tuition Assistance (TA) program. The thesis focuses on the effect of participation in TA on reenlistment and promotion outcomes for enlisted personnel. The statistical analysis is performed using data from: (1) Defense Manpower Data Center enlisted personnel files for cohorts Fiscal Years (FY) 1991-2001; (2) Military Entrance Processing Command accession information on those same cohorts; (3) and TA usage data from FY95-FY01 from the Navy Center for Personal and Professional Development. The analysis finds that sailors who use TA have a higher probability of reenlistment and promotion than those who do not. The successful completion of at least one college course results in even higher probabilities of reenlistment and promotion. These findings confirm the positive relationship between investment in human capital and reenlistment (i.e., retention) found in two previous military and one civilian study. The thesis recommends that future research on this topic include data sufficient to adjust for potential selection bias in the statistical estimates.","In this article, the authors analyzed the effect of participation in TA on reenlistment and promotion outcomes for enlisted personnel and found that sailors who use TA have a higher probability of re-enlistments and promotions than those who do not."
