"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Education Inside Prisons","https://scispace.com/paper/education-inside-prisons-80t60layxqia","2025","Journal Article","Oxford Research Encyclopedia of Education","Gerard Robinson","10.1093/acrefore/9780190264093.013.1964","","The prison system in the United States has existed for more than 200 years. At the core of any conversation about crime and punishment in the United States and abroad are fundamental inquiries into the purpose of imprisonment. Are prisons designed for retribution, rehabilitation, or a combination thereof? If rehabilitation is a purpose of imprisonment - or a similar theme aligned with principles of humanity - then education inside prisons is a topic worth discussion. In 2024, the United States was home to the largest incarcerated population in the world with nearly 1.9 million people inside state and federal prisons and local jails. China, Brazil, India, and the Russian Federation round out the top five countries with the highest number of incarcerated people. The large prison population in the United States is a relatively new phenomenon. Between 1880 and 1975, for instance, the total state and federal imprisonment number remained under 250,000 people. Enactment of “war on crime” laws during the 1960s and 1970s, coupled with the implementation of tougher sentencing penalties in the 1980s and 1990s, resulted in a prison population boom from 240,593 people in 1975 to 2.3 million in 2018. American presidents, governors, judges, and penal officials have searched for ways to utilize programs to support the socioeconomic wellbeing of people during incarceration. Prison education is one pathway. Prison education in the United States encompasses a long history. Created initially by social reformers as a model to rehabilitate or correct (i.e., through a department of corrections) behaviors of incarcerated men and women, education inside prisons is a mix of philosophy meets practice, policy, politics, and public opinion. Examples of how and why prison education matters, along with challenges associated with it, are the subject of this chapter. ","This chapter explores the purpose of imprisonment and the role of education in US prisons, discussing the history, challenges, and importance of prison education in rehabilitation and socioeconomic wellbeing of nearly 1.9 million incarcerated individuals."
"International standards on the rights of convicted persons in places of imprisonment","https://scispace.com/paper/international-standards-on-the-rights-of-convicted-persons-3wgf00jkaq","2021","Journal Article","","Vadym Pidgorodynskyi
Vadym Tykhonenko
Dmytro Tsekhan
Petro Kaminskyi
Serhii Kravchenko","10.46398/CUESTPOL.3968.06","","The relationship between crime and punishment has never been isolated. Under the influence of socio-economic, political, and cultural changes, metamorphoses of the institution of execution of punishments took place; in particular, the rights of convicts were liberalized. Therefore, it is necessary to analyze the historiography of this phenomenon in terms of international standards, as well as the peculiarities of their implementation. The work aims to characterize the implementation of international standards on the rights of prisoners in terms of historiography and legal regulation. The object of research is the norms of international law. The subject of the study is social relations that arise in the implementation of international standards on the rights of convicts in prisons. The research methods were dialectical, systemic, structural, formal-legal, historical-legal, methods of analysis, synthesis, induction, and deduction. As a result, international standards for the rights of prisoners serve as a model, an example of rational social relations in the penitentiary environment. Key aspects that should be universally considered by the governments of all countries are identified and described.","In this paper, the authors characterize the implementation of international standards on the rights of prisoners in terms of historiography and legal regulation, and identify the key aspects that should be universally considered by the governments of all countries."
"The transformative effect of correctional education: A global perspective","https://scispace.com/paper/the-transformative-effect-of-correctional-education-a-global-a8ljgla32b","2019","Journal Article","Cogent Social Sciences","Ntombizanele Gloria Vandala","10.1080/23311886.2019.1677122","https://www.tandfonline.com/doi/pdf/10.1080/23311886.2019.1677122","The mandate to deliver correctional education to incarcerated individuals emanates from the United Nation Declarations, Conventions and Standards. Consequently, numerous countries worldwide utilize...","The mandate to deliver correctional education to incarcerated individuals emanates from the United Nation Declarations, Conventions and Standards (UNCLS), and consequently, numerous countries worldwide utilize it as mentioned in this paper."
"Penitentiary administration and performance indicators: a systematic review of the literature","https://scispace.com/paper/penitentiary-administration-and-performance-indicators-a-k88kccxx7iq7","2025","Journal Article","","F Silva
Robert Armando Espejo","10.56238/sevened2025.008-006","","Although Brazil has, in 2015, actively participated in the UN for the formulation and approval of the Minimum Rules for the Treatment of Prisoners, which was called the Mandela Rules (in honor of the South African leader who remained imprisoned for 27 years in the struggle against apartheid), the country still has notable difficulties to face in its chaotic Prison System, that the Federal Supreme Court has already declared itself to be in an Unconstitutional State of Affairs, in view of the constant violation of the human rights of prisoners. Thus, considering the maxim that ""you cannot manage what you do not measure, you cannot measure what you do not define, you cannot define what you do not understand and there is no success in what you do not manage"" (DEMING, 1992), the use of performance indicators for the prison reality arises as an interesting research opportunity, mainly as an instrument of inspection, if not of the maximum of this universe, at least of the minimum that is materialized in the Mandela Rules. The present Systematic Review of Literature, therefore, proposed to survey relevant studies on the subject, and after the analysis, a possible academic gap was discovered to be filled by future studies. Also, considering the difficulty encountered in generating initial search strategies (strings) in the Parsif.al environment, whose steps were followed in the review, a Microsoft Excel spreadsheet was also prepared, aiming to facilitate the work of researchers in future Systematic Literature Reviews. ","This systematic review examines the use of performance indicators in Brazilian penitentiary administration, highlighting the need for measurement and management to address human rights violations and improve prison system performance, despite the country's adherence to the Mandela Rules."
"Some aspects of formation of a new model of ensuring security, regime and security of penal institutions and remand prisons, taking into account the requirements of international regulatory and legal acts","https://scispace.com/paper/some-aspects-of-formation-of-a-new-model-of-ensuring-32pjram524","2023","Journal Article","Naukovij vìsnik Sìverŝini","О.О. Kuznietsov
A.I. Kyriienko
O. H. Yesypenko","10.32755/sjlaw.2023.02.029","","This publication is dedicated to the concept and provision of regime management in penal institutions and detention centers. It identifies a range of directions related to improving the organization of regimes, security, and order maintenance in correctional and detention facilities. The aim of the article is to explore the concepts of regime, security, and protection in international normative and legal acts, as well as publications by domestic and foreign scholars, and propose conceptual harmonization of these concepts in the process of criminal punishment execution. The article examines the model of the system’s procedures and means for organizing regimes, security, and safety in correctional facilities. To enhance the domestic concept of regime organization, security, and safety, the authors recommend referring to the principles and approaches set out in international legal documents, particularly in the Mandela Rules (the United Nations Standard Minimum Rules for the Treatment of Prisoners), the European Convention on Human Rights and Fundamental Freedoms, as well as the European Prison Rules. The article also highlights the role of understanding the concept of “regime” and its objectives for the effective implementation of the mentioned requirements. In particular, the regime is positioned as a tool for shaping socially acceptable behavior of convicts and prisoners. Attention is drawn to the need for the correct use of the terms “security” and “safety” in the national concept. Thus, the difference between these concepts is proposed to be understood through the prism of considering the “influence on the objectives of intentional and unintentional circumstances.” This publication contributes to understanding the importance of improving the penitentiary system and offers conceptual recommendations for enhancing the organization of regimes, security, and safety in penal institutions and detention centers in line with international standards. Key words: Regime in penal institutions, Improving safety and security, Conceptual harmonization of concepts «safety» and «security», Model of regime, security, and safety organization. ","The article explores the concepts of regime, security, and safety in international normative and legal acts and proposes conceptual harmonization of these concepts in the process of criminal punishment execution."
"Basic Principles for the Treatment of Prisoners","https://scispace.com/paper/basic-principles-for-the-treatment-of-prisoners-1eveimcj5h","2013","","","Connie de la Vega","","","5. Except for those limitations that are demonstrably necessitated by the fact of incarceration, all prisoners shall retain the human rights and fundamental freedoms set out in the Universal Declaration of Human Rights, and, where the State concerned is a party, the International Covenant on Economic, Social and Cultural Rights, and the International Covenant on Civil and Political Rights and the Optional Protocol thereto, as well as such other rights as are set out in other United Nations covenants.","In the Universal Declaration of Human Rights, all prisoners shall retain the human rights and fundamental freedoms, except for those limitations that are demonstrably necessitated by the fact of incarceration, and, where the State concerned is a party, the International Covenant on Economic, Social, Cultural and Cultural Rights, and the international Covenant on Civil and Political Rights and the Optional Protocol thereto, as well as such other rights as are set out in other United Nations covenants as mentioned in this paper."
"Assessment, Security Classification, and Humane Prison Environments","https://scispace.com/paper/assessment-security-classification-and-humane-prison-36m2n3pt","2022","Other","","","10.1002/9781119874898.ch6","","This chapter reviews gender-responsive evidenced-based security classification practices for the management of incarcerated women. It also describes evidence-based practices germane to the provision of safe and humane prison environments for girls and women. The Bangkok Rules supplement the Standard Minimum Rules for the Treatment of Prisoners (also known as the Mandela Rules ) and focus on women's issues such as: vulnerability of women and their dependent children; pregnancy, breastfeeding and maintaining the mother–child bond in prison; personal hygiene for women prisoners such as sanitary napkins, regular supply of clean water for the personal care; gender-specific health care; and gender-responsive risk assessment and classification. In terms of location of prison facilities, urban locations generally enable more women to maintain family relationships (especially with children), and to have ready access to community services both in prison and upon release. ","In this article , a review of gender-responsive evidenced-based security classification practices for the management of incarcerated women is presented, and evidence-based practices germane to the provision of safe and humane prison environments for girls and women."
"أحكام تصنيف النزلاء في مراكز الإصلاح والتأهيل وفقاً لقواعد نيلسون مانديلا","https://scispace.com/paper/hkm-tsnyf-lnzl-fy-mrkz-lslh-wlthyl-wfqan-lqw-d-nylswn-mndyl-99ms6p7eq0to","2024","Journal Article","Mağallaẗ al-bāḥiṯ li-l-ʿulūm al-qānūniyyaẗ","عصام الاطرش","10.37940/jrls.2024.5.2.1","","هدفت هذه الدراسة التعرف على أحكام تصنيف النزلاء في مراكو الإصلاح والتأهيل وفقاً لقواعد نيلسون مانديلا، وقد استخدم الباحث المنهج الوصفي التحليلي، من خلال تحليل قواعد نيلسون مانديلا وهي التي تعتبر المعايير النموذجية لمعاملة السجناء والتي صدرت عن الجمعية العامة للأمم المتحدة في العام 2015، بالإضافة إلى تحليل نصوص قانون مراكز الإصلاح والتأهيل الفلسطيني رقم 6 لسنة 1998، وقد توصلت الدراسة إلى مجموعة من النتائج أبرزها، لقد تبنت قواعد نيلسون مانديلا معايير تصنيف تستند إلى الجنس، حكم الإدانة، سبب الاحتجاز، السن، السوابق الاجرامية، كما تبنت قواعد نيلسون مانديلا التصنيف الأفقي والرأسي للنزلاء، كما تبنى المشرع الفلسطيني التصنيف الرأسي للنزلاء حيث أوجب الفصل بين النزلاء داخل المؤسسة الإصلاحية الواحدة.، كما تبنى المشرع الفلسطيني ذات المعايير التي تبنتها قواعد نيلسون مانديلا وهي الجنس، حكم الإدانة، سبب الاحتجاز، السن، السوابق الاجرامية، وقد أوصت الدراسة بمجموعة من التوصيات، أبرزها ضرورة تبني المشرع الفلسطيني التصنيف الرأسي والأفقي للنزلاء في المؤسسات الإصلاحية، وضرورة تبني المشرع الفلسطيني معايير مدة العقوبة أو نوع الجريمة وخطورتها بالإضافة إلى المعايير السابقة. ","This study analyzed Nelson Mandela's rules for prisoner classification, comparing them to Palestinian rehabilitation centers' laws, revealing similarities and differences in classification criteria and recommending reforms to adopt a more comprehensive and fair classification system."
"International standards of serving imprisonment for mentally ill prisoners and Polish realities","https://scispace.com/paper/international-standards-of-serving-imprisonment-for-mentally-mrvzqlnl5s","2024","Journal Article","Kwartalnik Prawa Międzynarodowego","Malwina Treder","10.5604/01.3001.0054.4291","","The aim of this article is to analyze soft law international standards regarding serving imprisonment by mentally ill prisoners and to verify the extent to which these standards have been implemented in Poland. The first part of the work discusses the recommendations developed by the United Nations, i.e. the Mandela Rules and Resolution A/RES/46/119: The protection of persons with mental illness and the improvement of mental health care. Then, the recommendations of the Council of Europe were analyzed, i.e. the European Prison Rules and Recommendation No. R (98) 7 of the Committee of Ministers to member states concerning the ethical and organizational aspects of health care in prison. The second part of the work discusses the situation of mentally ill prisoners serving sentences in Polish penitentiary units based on information made available to the public by the Commissioner for Human Rights. The last part of the work consists of the author’s own conclusions and an assessment of the solutions to the changes proposed by the Commissioner for Human Rights.","International standards for serving imprisonment for mentally ill prisoners are not fully implemented in Poland. The situation of mentally ill prisoners in Polish penitentiary units is problematic and requires urgent action."
"Regulación del tratamiento penitenciario y carcelario en el marco de los derechos humanos","https://scispace.com/paper/regulacion-del-tratamiento-penitenciario-y-carcelario-en-el-2fsdj9urfl","2020","Journal Article","","Sergio Luis Mondragón Duarte
Aldemar Guzmán Quintero
Andrés Gustavo Pérez Medina","10.35575/RVUCN.N59A10","https://scispace.com/pdf/regulacion-del-tratamiento-penitenciario-y-carcelario-en-el-2fsdj9urfl.pdf","El presente articulo expone la regulacion actual del regimen penitenciario y carcelario en el marco de los derechos humanos, dado que es menester destacar la importancia que tienen las entidades e instituciones publicas y privadas, vinculadas o asociadas a esta funcion, en el reconocimiento de garantias, salvaguarda de derechos, otorgamiento de beneficios intra o extramurales, asi como en la rehabilitacion, reinsercion y restablecimiento de derechos del sujeto privado de la libertad. Por tal motivo, el objetivo de este opusculo radica en mostrar la perspectiva actual del sistema penitenciario y carcelario en Colombia, a partir del metodo hermeneutico, mediante el cual se logra interpretar la aplicacion de instrumentos internacionales que existen en materia de derechos humanos, como la Convencion Americana de Derechos Humanos; establecer su relacion con las politicas de proteccion y resocializacion de las personas privadas de la libertad en establecimientos penitenciarios y carcelarios del pais; y ofrecer, como resultado final, la implementacion de estos postulados en el nuevo esquema del derecho penitenciario, centrado en la construccion de un proyecto de vida para el penado, por medio de recursos personales, el apoyo familiar y el acercamiento efectivo de las entidades e instituciones intervinientes, tendientes a lograr su resocializacion plena.Doi: https://doi.org/10.35575/rvucn.n59a10","Doi et al. as mentioned in this paper expone the regulación actual del regimen penitenciario and carcelario in el marco de los derechos humanos, dado que es menester destacar la importancia que tienen las entidades e instituciones publicas y privadas, vinculadas o asociadas a esta funcion, en el reconocimiento de garantias, salvaguarda de derecho, otorgamiento of beneficios intra o extram"
"""Multilevel Protection of Fundamental Rights and Incarceration""","https://scispace.com/paper/multilevel-protection-of-fundamental-rights-and-3u17t5nmty","2024","Journal Article","RCMOS","Sérgio Alves Teixeira Júnior","10.51473/rcmos.v1i1.2024.545","","This study aims to analyze the impacts of incarceration on fundamental rights, considering the context of multi-level protection. Through a bibliographic research methodology, works by various authors addressing the themes of the prison system, human rights, and multi-level protection were reviewed. The analysis revealed that mass incarceration not only violates the individual rights of detainees but also compromises the effectiveness of rehabilitation and reintegration policies. Understanding the interactions between the national prison system and international human rights protection organizations led to the conclusion that multidimensional approaches are necessary to address the complex challenges associated with mass incarceration. Coordinated action between different levels of human rights protection is crucial to ensure respect for the rights of persons deprived of their liberty and to promote reforms in the prison system, aiming to build a more just, humane, and effective criminal justice system. ","Multilevel protection of fundamental rights and incarceration analysis revealed that mass incarceration violates individual rights and compromises rehabilitation and reintegration policies. Multidimensional approaches and coordinated action are needed to address the challenges associated with mass incarceration."
"A educação no sistema prisional: uma política de reinserção social","https://scispace.com/paper/a-educacao-no-sistema-prisional-uma-politica-de-reinsercao-xyb1yje3zff6","2025","Journal Article","Contemporânea","Cristiani Andre da Silva","10.56083/rcv5n5-123","","A educação no sistema prisional é uma ferramenta essencial para a reinserção social dos detentos. Esta pesquisa analisa sua eficácia na redução da reincidência criminal e na promoção da cidadania. Considerando a Lei de Execução Penal e tratados internacionais, este estudo investiga desafios e impactos da educação prisional, além de apresentar experiências bem-sucedidas no Brasil e no exterior. A falta de infraestrutura e a escassez de professores qualificados são apontadas como barreiras para a expansão e aprimoramento dessas iniciativas. ","This study examines the effectiveness of education in Brazilian prisons in reducing recidivism and promoting citizenship, highlighting challenges, successes, and international best practices, while also addressing infrastructure and teacher shortages as barriers to expansion."
"Society and the Treatment of Offenders","https://scispace.com/paper/society-and-the-treatment-of-offenders-297y2vlbvc","1964","Book Chapter","","Torsten Eriksson","10.1007/978-94-015-0882-7_8","","The treatment of the offender must be based on the characteristics of the culture in which it is given and adapted to the prevailing economic, social and political conditions. Despite many differences, some of them deeply rooted, the various nations still have numerous characteristics in common. This was confirmed in Geneva in 1955, when the First United Nations Congress on the Prevention of Crime and the Treatment of Offenders was able to agree on the well-known Standard Minimum Rules for the Treatment of Prisoners. Then as now, all the participating countries were united by the common desire to humanize the treatment of the criminal, to respect his human dignity regardless of the nature of his crime. This was the principle by which we were guided in developing the Standard Minimum Rules.","The treatment of the offender must be based on the characteristics of the culture in which it is given and adapted to the prevailing economic, social and political conditions as discussed by the authors, which was confirmed in Geneva in 1955, when the First United Nations Congress on the Prevention of Crime and the Treatment of Offenders was able to agree on the well-known Standard Minimum Rules for the treatment of Prisoners."
"Human rights and prison","https://scispace.com/paper/human-rights-and-prison-11lz97u2e8","2016","Book Chapter","","Lorana Bartels
Jeremy Boland","10.4324/9781315679891-59","","This chapter examines human rights standards in the prison context. It presents an overview of the international framework governing the treatment of prisoners 1 and discusses the extent to which this has been adopted in Australia, as well as considering the relevant Australian guidelines. Australia has a federal government structure and management, with the management of prisoners in Australia governed by the laws of its six states and two territories. The key focus of the chapter is the Australian Capital Territory (ACT), which opened Australia's first 'human rights' prison, the Alexander Maconochie Centre (AMC), in 2009. ","Human rights standards in the prison context are examined in this chapter, focusing on Australia and the Australian Capital Territory (ACT)."
"The “mandatory” right to education as means of reintegration into society","https://scispace.com/paper/the-mandatory-right-to-education-as-means-of-reintegration-2qusvxog","2022","Journal Article","Jus et civitas","Crina-Bianca Vereș","10.51865/jetc.2022.01.10","","Internationally, human rights law guarantees a universal right to education. Education and training of inmates help reduce the social costs of crime. People outside of the prison environment have the luxury, or better yet freedom, of choosing the reason for pursuing a form of education or training, whilst for prisoners it is predetermined. Given that its final scope is the reintegration of prisoners into society as full functioning citizens, the right to education becomes an obligation to the state to guarantee the access to the resources available. Thus, the complexity of this right can be better seen in the prison environment, as its final purpose is to ensure that discipline and order are maintained in society.","The complexity of this right can be better seen in the prison environment, as its final purpose is to ensure that discipline and order are maintained in society as mentioned in this paper , thus, the complexity of the right to education becomes an obligation to the state to guarantee the access to the resources available."
"Cumplimiento de reglas mandela en el sistema penitenciario concesionado y eficacia del gasto público: análisis a partir de los contratos vigentes","https://scispace.com/paper/cumplimiento-de-reglas-mandela-en-el-sistema-penitenciario-1wnmsxqogf","2023","Journal Article","Revista de Ciencias Sociales","Natalia Möller Pardo
Paula Pávez
Miguel Ángel Cornejo Rallo","10.61303/07172257.v32i51.259","","Las Reglas Mandela (RM) actúan como un estándar mínimo que los Estados deben garantizar a las personas privadas de libertad (PPL). En el caso de los establecimientos penitenciarios concesionados los estándares mínimos están contemplados en las Bases de Licitación que actúan como contrato entre el Estado y las Sociedades Concesionarias. El presente artículo realiza una comparación entre las RM específicas y los estándares consagrados en las Bases de Licitación. Del análisis de las ocho (08) cárceles concesionadas del país, se deduce que los estándares establecidos dan cumplimiento a 50 de las RM de los 122 artículos que la componen (las otras 72 corresponden a Régimen Penitenciario). De esas 50 Reglas, 45 se dan de forma total y 5 a nivel intermedio. En lo que respecta a Gasto Mensual Interno (GMI), las cárceles concesionadas presentan un costo inferior al sistema penitenciario tradicional. ","Las Bases de Licitación de las cárceles concesionadas en Ecuador dan cumplimiento a la mayoría de las Reglas Mandela, pero no a todas."
"Human Rights and Their Application in Prisons","https://scispace.com/paper/human-rights-and-their-application-in-prisons-304vjofmlx","2016","Posted Content","Social Science Research Network","Bronwyn Naylor
Bronwyn Naylor","","https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID2862413_code344540.pdf?abstractid=2862413&mirid=1&type=2","It is now formally accepted that, when people are imprisoned for committing a criminal offence, the loss of liberty is the punishment. They are not to be further punished by harsh conditions, humiliation or violence. This may not be universally acknowledged in the wider community but it is in principle and in law. It is therefore also accepted, and spelt out in international instruments, that prisoners retain all their human rights other than rights the limitation of which is ‘demonstrably necessitated by the fact of incarceration’. What does this mean in practice? My research over a number of years on Australian and comparable jurisdictions has suggested that making ‘human rights’ operational in prisons requires three broad areas to be working together: having rights-based laws; having a culture which endorses rights and expects prisons to be operated in ways which respect rights; and having external monitoring of rights compliance and practices within prisons. This paper outlines how these three areas work, with most attention to the first and third given space limitations.","In this article, the authors argue that making ""human rights"" operational in prisons requires three broad areas to be working together: having rights-based laws, having a culture which endorses rights and expects prisons to be operated in ways which respect rights; and having external monitoring of rights compliance and practices within prisons."
"Human Rights and Their Application in Prisons","https://scispace.com/paper/human-rights-and-their-application-in-prisons-qus82ea9py","2016","","","Bronwyn Naylor","","","It is now formally accepted that, when people are imprisoned for committing a criminal offence, the loss of liberty is the punishment. They are not to be further punished by harsh conditions, humiliation or violence. This may not be universally acknowledged in the wider community but it is in principle and in law. It is therefore also accepted, and spelt out in international instruments, that prisoners retain all their human rights other than rights the limitation of which is ‘demonstrably necessitated by the fact of incarceration’. What does this mean in practice? My research over a number of years on Australian and comparable jurisdictions has suggested that making ‘human rights’ operational in prisons requires three broad areas to be working together: having rights-based laws; having a culture which endorses rights and expects prisons to be operated in ways which respect rights; and having external monitoring of rights compliance and practices within prisons. This paper outlines how these three areas work, with most attention to the first and third given space limitations.","In this article, the authors argue that making ""human rights"" operational in prisons requires three broad areas to be working together: having rights-based laws, having a culture which endorses rights and expects prisons to be operated in ways which respect rights; and having external monitoring of rights compliance and practices within prisons."
"Level of compliance to the united nations minimum standards (nelson mandela rules, 2015) on healthcare needs and treatment of offenders in kano central and goron-dutse prisons of kano state, northwestern nigeri","https://scispace.com/paper/level-of-compliance-to-the-united-nations-minimum-standards-3wgp6kzsp6","2020","","","Ahmad Ahmad
Koya Muktar
Umaru Musa Yar’Adua
Jalo Aisha Ibrahim","","","Prison health is an integral part of public health concern. In this regard, addressing healthcare in prisons is central to any public health framework geared towards promoting health care. In view of the great variety of legal, social, economic and geographical conditions of the world, the United Nations developed the Minimum Standard Rules for the Treatment of Offenders in 1955 which is now revised in the year 2015 and named after Nelson Mandela. They represent, as a whole, the minimum conditions which are accepted as suitable by the United Nations. This study examined the state of complianceto the Health provisionsof the Minimum Standards in Kano Central and GoronDutse Prisons. It utilized both quantitative and qualitative methods in collecting data from convicted prisoners and awaiting trial inmates and healthcare officials in the prisons. A total of 350 inmates were proportionately selected across convicts and awaiting trial inmates using Stratified Sampling technique as suggested by Wiseman’s 1999 table of sample size. Two(2)other respondents (healthcare officials) were purposively selectedfor interviews. The study revealed some shortfalls especially in the area of assessing prisoner’s health condition and associated risks before admission into the prison.","This study examined the state of complianceto the Health provisions of the Minimum Standards in Kano Central and GoronDutse Prisons and revealed some shortfalls especially in the area of assessing prisoner’s health condition and associated risks before admission into the prison."
"Prison Treatment Programs From an International Perspective","https://scispace.com/paper/prison-treatment-programs-from-an-international-perspective-4oa5ovh1lv","2020","Book Chapter","","Stefano Cesari","10.4018/978-1-7998-1286-9.CH021","","The generalized use of imprisonment to meet the need for security witnessed by the high rates of incarceration in countries such as the United States makes it necessary to question sentences, seeking to shape them so that they actually pursue the purposes indicated by international resources. In harmony with the model proposed by international resources for which detention can actually constitute a period capable of facilitating re-entry into society, in the chapter, some local experiences regarding the treatment of prisoners will be discussed. The reduction of recourse to the precautionary measure of deprivation of liberty is a good practice to limit the detained population. As for the methods of treatment within the prison walls, a penitentiary model based on the empowerment of the prisoner and on the recovery of his or her social, family, and work dimensions seems the only way to legitimize the deprivation of freedom beyond a logic of mere suppression.","In this paper, some local experiences regarding the treatment of prisoners are discussed and a penitentiary model based on the empowerment of the prisoner and on the recovery of his or her social, family and work dimensions seems the only way to legitimize the deprivation of freedom beyond a logic of mere suppression."
"Abordagem Histórica do Sistema Prisional e a Relação com a Educação","https://scispace.com/paper/abordagem-historica-do-sistema-prisional-e-a-relacao-com-a-4ymn10137f14","2025","Journal Article","Revista de Ensino, Educação e Ciências Humanas","Helenara Regina Sampaio Figueiredo
Gislaine De Oliveira Spínola","10.17921/2447-8733.2024v25n4p756-766","","Diante os desafios enfrentados pelo sistema prisional brasileiro no que diz respeito ao acesso do preso à educação, um direito estabelecido por legislação nacional e tratados internacionais, este artigo apresenta uma pesquisa bibliográfica realizada como parte de uma pesquisa de mestrado com foco nas práticas de ensino no método APAC (Associação de Proteção e Assistência aos Condenados), especificamente relacionadas ao tema ""Trabalho e Consumo"" e sua relação com a cidadania. A presente pesquisa se propõe a identificar e discutir as principais mudanças e continuidades na legitimização do poder punitivo, considerando as transformações sociojurídicas e políticas ao longo dos séculos por meio de uma revisão histórica, de natureza qualitativa e exploratória. Além disso, o estudo envolve uma análise crítica de leis e tratados internacionais que regulamentam o direito à educação dos reclusos, examinando a evolução legislativa desde a Declaração Universal dos Direitos Humanos até a Lei nº 13.163, que instituiu o Ensino Médio nos presídios. Os resultados preliminares confirmam a existência de desafios consideráveis na implementação efetiva dessas políticas, revelando séculos de falhas em alcançar os objetivos da pena: punição, ressocialização e prevenção. Ressaltou-se a necessidade contínua de abordagens inovadoras para garantir a dignidade e a reintegração social dos condenados. Nesse contexto, o método APAC destaca-se como uma alternativa promissora, com resultados positivos na ressocialização dos presos. Palavras-chave: Ensino. Sistema Prisional. APAC. EJA. Abstract In view of the challenges faced by the Brazilian prison system with regard to prisoners' access to education, a right established by national legislation and international treaties, this article presents a bibliographical survey carried out as part of a master's degree research focusing on teaching practices in the APAC (Association for the Protection and Assistance of Convicts) method, specifically related to the theme of “Work and Consumption” and its relationship with citizenship. This research aims to identify and discuss the main changes and continuities in the legitimization of punitive power, considering socio-legal and political transformations over the centuries through a historical review, of a qualitative and exploratory nature. In addition, the study involves a critical analysis of laws and international treaties that regulate the right to education for prisoners, examining the legislative evolution from the Universal Declaration of Human Rights to Law No. 13.163, which instituted secondary education in prisons. The preliminary results confirm the existence of considerable challenges in the effective implementation of these policies, revealing centuries of failure to achieve the objectives of sentencing: punishment, resocialization and prevention. The ongoing need for innovative approaches to guarantee the dignity and social reintegration of convicts was highlighted. In this context, the APAC method stands out as a promising alternative, with positive results in the resocialization of prisoners. Keywords: Education. Prison System. APAC. EJA. ","This study examines the historical approach to the Brazilian prison system's access to education, highlighting challenges in implementing policies and the need for innovative approaches to guarantee dignity and social reintegration of convicts, with the APAC method showing promising results."
"Reinserción social como finalidad del sistema penitenciario internacional y su influencia en México","https://scispace.com/paper/reinsercion-social-como-finalidad-del-sistema-penitenciario-4w3tdv8h4i","2024","Journal Article","InterNaciones","Luis Cajavilca Navarro
Axel Francisco Orozco Torres","10.32870/in.vi26.7261","https://scispace.compdf/reinsercion-social-como-finalidad-del-sistema-penitenciario-4w3tdv8h4i.pdf","Se analiza la evolución del concepto de sistema penitenciario y cómo los criterios internacionales han impactado en el sistema jurídico mexicano. Se interpreta lo establecido por instrumentos jurídicos de carácter nacional e internacional para esclarecer cuál es la finalidad de las penas privativas de la libertad y cómo la estandarización del derecho ha ocasionado que haya cambios en el sistema jurídico mexicano con la finalidad de garantizar a las personas el respeto y goce de los derechos humanos reconocidos tanto en la Constitución federal como en los instrumentos jurídicos internacionales de los que México forma parte. Se analiza la importancia de la adecuada administración del sistema penitenciario para el éxito de la reinserción social de aquellas personas que obtienen su libertad y buscan reintegrarse a la sociedad con base en la capacitación laboral, acceso a diversos servicios tales como educación, salud y deporte que son otorgados por parte del Estado mexicano ","La reinserción social es la finalidad del sistema penitenciario internacional, y su impacto en México ha generado cambios en el sistema jurídico mexicano con la finalidad de garantizar los derechos humanos."
"Human Rights and Prisons","https://scispace.com/paper/human-rights-and-prisons-19drtyuo3n","2017","Book Chapter","","Anastasia Karamalidou","10.1057/978-1-137-58502-8_1","","Since the late 1970s much progress has been made in the field of prisoners’ rights. As a result of the legalisation of prisoners’ human rights in Europe, we are at a stage now that European states and their prison administrations can no longer in principle ignore issues of human rights compliance. In practice, effective protection of prisoners’ human rights is undermined by the limitations of the legalisation of human rights and the dominance of public discourses of risk and penal populist rhetoric. These have established imprisonment as popular punishment in Europe and have resulted in chronic overcrowding and increases in life sentences and preventive detention.","In practice, effective protection of prisoners' human rights is undermined by the limitations of the legalisation of human rights and the dominance of public discourses of risk and penal populist rhetoric."
"The Human Rights of “Prisoners”","https://scispace.com/paper/the-human-rights-of-prisoners-i9qor7bx","2022","Book Chapter","","","10.4324/9781003111269-15","","This chapter provides an overview of the United Nations human rights and their classification of ‘prisoners’ as a vulnerable population with special needs groups. We move beyond the label of prisoners, accentuating that the focus is on people, not prisons. Therefore, throughout the chapter, we refer to this vulnerable population as people, not ‘prisoners.’ We paint their global portrait, reflecting on who they are and the issues that influence their pathways to prison and their access to justice. Drawing from the United Nations’ theoretical and empirical knowledge basis, we take readers through a guided discovery to understand the conditions of the criminal justice system, especially the conditions of confinement and its influence on vulnerable individuals, families, and communities worldwide. We highlight the intersection of human rights in the role of social work in addressing the rights and needs of people in prison from diverse backgrounds and other intersectional identities. ","In this paper , an overview of the United Nations human rights and their classification of prisoners as a vulnerable population with special needs groups is provided. But the focus is on people, not prisons."
