"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Conceptual development of human capital","https://scispace.com/paper/conceptual-development-of-human-capital-fsd1tpl0i9","2019","Journal Article","","Ana-Maria Ciuhu
Valentina Vasile","10.29302/OECONOMICA.2019.21.1.5","https://scispace.com/pdf/conceptual-development-of-human-capital-fsd1tpl0i9.pdf","This paper aims in presenting the development of human capital concept from the perspective of labour market. The starting point of the conceptual framework was the strictly quantitative approach. In the taylorists view, the labour force was considered a classical production factor. Afterwards the so-called transitional period included some qualitative attributes as contributing to labour performance. Ultimately, the human capital concept has developed within an integrative approach, in which the education and skills have a valuable position, where intangible attributes of labour forces become the main determinants of firms’ competitiveness. The study proposes a conceptual mark between potential and real human capital, including the quatitative and qualitative components. The potential human capital is activated on the labour market and capitalized as real human capital. Moreover, we propose a mathematical approach of the economic rate of human capital return, based on the real and potential delimitation.","In this paper, the authors propose a conceptual mark between potential and real human capital, including the quatitative and qualitative components, and propose a mathematical approach of the economic rate of human capital return, based on the real and potential delimitation."
"Human Capital Theory","https://scispace.com/paper/human-capital-theory-4t16f9k9ha","2010","Other","","Robert J. Brent","10.4337/9781849805131.00042","","→ It is an investment because costs are incurred, both explicit, in the form of fees, and implicit, in the form of “hardship”, as well as opportunity cost of staying in school while the individual could begin his career. Like most of studies in Economics, the optimal choice is dependent on the balance between benefits and costs. There is an additional element in the study of this cost and benefit of investment in human capital, that of private versus social cost and benefit. As the terms imply, the former pertain to the individual agent’s personal cost in terms of hardship (which is a function of their innate talent), and opportunity cost (which is a function of personal network, and opportunities available at any given time). The latter pertains to the optimal choice if there was one individual who could make a binding choice for everyone of us.","In economics, the optimal choice is dependent on the balance between benefits and costs as mentioned in this paper, and there is an additional element in the study of investment in human capital, that of private versus social cost and benefit."
"Army Human Resources Development Strategy through Human Capital Approach","https://scispace.com/paper/army-human-resources-development-strategy-through-human-rp0jjxa5qe78","2025","Journal Article","","Sugeng Purwanto
Irfan Ilhamsyah","10.62567/ijosse.v1i1.603","","The focus of research on the statement is the strategy of developing human resources (HR) of the Army through a human capital approach in increasing the professionalism, capability, and effectiveness of military personnel to support the operational success of the Army in facing various security challenges. The purpose of this research is to analyze the Human Resource Development Strategy of the Indonesian Army through the Human Capital Approach. The method used in this research is descriptive qualitative with SWOT analysis tools and tree analysis. The theory used in this research is human capital. The results showed that the strategies used for HR development with a human capital approach are (1) Improving the quality of education and training of soldiers through evaluation and inclusive curriculum development. (2) Utilizing good education and training to improve soldiers' capabilities through an integrated and sustainable human capital approach. (3) Improving the professionalism of soldiers through merit-based personnel management system reform. (4) Improving soldiers' welfare by providing access to specialized higher education through the Defense University. (5) Improving transparency and efficiency through information and communication technology, keeping soldiers' focus on the main task of defense. By adopting a human capital approach, the Army is expected to improve the quality and capability of soldiers, so that they are ready to face future challenges and support the achievement of the organization's strategic goals. ","This study analyzes the Indonesian Army's Human Resource Development Strategy through a human capital approach, identifying five strategies to improve professionalism, capability, and effectiveness of military personnel to support operational success in facing security challenges."
"The Incubator of Human Capital: The NBER and the Rise of the Human Capital Paradigm","https://scispace.com/paper/the-incubator-of-human-capital-the-nber-and-the-rise-of-the-39wabdy0w7","2020","Report","Research Papers in Economics","Claudia Goldin
Lawrence F. Katz","10.3386/W26909","","The human capital construct is deep in the bones of economics and finds reference by many classical economists, even if they did not use the phrase. The term “human capital,” seldom mentioned in economics before the 1950s, increased starting in the 1960s and blossomed in the 1990s. The upsurge in NBER publications was even greater. Using EconLit codes from 1990 to 2019, the use of human capital among NBER books increased from 5% to 25%, whereas all economics books changed from 3% to 6%. For NBER working papers, 3% referenced human capital around 1990, but 10% have more recently. The figures for all economics articles are 4% and 6%. The NBER played an outsized role in the rise of the concept of human capital mainly because of the emphasis on empiricism at the NBER. We explore how the NBER was an incubator of human capital research and the ways human capital theory brought the NBER into the modern era of economics.","This article explored how the NBER was an incubator of human capital research and the ways human capital theory brought the nBER into the modern era of economics, and found that the use of human resources among NBER books increased from 5% to 25%, whereas all economics books changed from 3% to 6%."
"Comprehensive Literature Review on Human Capital Investments Theory: What’s in it?","https://scispace.com/paper/comprehensive-literature-review-on-human-capital-investments-502vzknfc8","2015","Journal Article","","Udaya Mohan Devadas","10.4038/KJHRM.V10I1-2.19","https://scispace.com/pdf/comprehensive-literature-review-on-human-capital-investments-502vzknfc8.pdf","‘Human Capital’ (HC) is being widely used in different fields: economics, human resource development, and national planning with different meanings in different fields. Seemingly, the term has, in some instances, been misused in the literature and in the practice. In such a context, it is worthwhile to investigate into the development of HC theory. This study has been dedicated to elaborate the evolution of human capital investment theory, the content of HC, the proxies of HC, the benefits of human capital investment, the causes of human capital investment, and the limits of human capital investment theory. This study, hence paves the way for positioning human capital investments theory in the literature and to strategies HC development practices consciously rather approaching to it with gut feeling.","In this article, the authors elaborate the evolution of human capital investment theory, the content of HC, the proxies of HC and the benefits of HC investment, the causes of human CAP investment, and the limits of humanCAP investment theory."
"Transformation of the category “human capital” in foreign and domestic economic thought","https://scispace.com/paper/transformation-of-the-category-human-capital-in-foreign-and-27px9ivx7u","2024","Journal Article","Vestnik Astrahanskogo gosudarstvennogo tehničeskogo universiteta","Ekaterina Sergeevna Churkina","10.24143/2073-5537-2024-2-89-95","","Human capital is a key element of the productive forces in the global economic system. The changes that are taking place in the modern world dictate new requirements for human capital, complemented by digital competencies, individual and creative human development. Throughout the development of labor and economic relations, human capital has changed in its qualitative content, functionality and ideological content. The study and assessment of human capital in all historical periods of development has been a priority area of research. Thus, the general global approach to defining the concept of “human capital”, which assumes that labor resources are a source of national income, is transformed into a personalized approach with an emphasis on the uniqueness of a person with his individual set of competencies. The article examines the approaches to the content of the concept of “human capital” of foreign and domestic representatives of economic thought. The contribution of various scientists to the development of the essence of the category “human capital” is highlighted, and the stages of the formation of approaches to the content of the concept “human capital” are systematized. The stages of transformation of the category ""human capital"" are listed: labor as the main source of income, the allocation of the concept of human capital into an independent category, attempts to value human capital, the need to invest in the development of human capital, the transition to personification and development of competencies, the impact of digitalization on the qualitative characteristics of human capital. Conclusions are drawn about the need to revise the concept, approaches and methods to the study and assessment of human capital in modern conditions. ","The concept of ""human capital"" has undergone a significant transformation in recent years, moving away from a focus on labor resources as the main source of national income to a personalized approach emphasizing individual competencies and digital competencies."
"Human Capital and Screening Theories: Implications for Human Resource Development","https://scispace.com/paper/human-capital-and-screening-theories-implications-for-human-2heipnvzry","2008","Journal Article","Advances in Developing Human Resources","Rita Dobbs
Judy Y. Sun
Paul B. Roberts","10.1177/1523422308325761","http://journals.sagepub.com/doi/pdf/10.1177/1523422308325761","The problem and the solution. Human capital theory is a well-accepted foundation of human resources development (HRD) research and practices. Screening theory is equally foundational to HRD. This a...","The problem and the solution as discussed by the authors is a well-accepted foundation of human resources development (HRD) research and practices, and screening theory is equally foundational to HRD."
"Emergence of the Human Capital Resource: A Multilevel Model","https://scispace.com/paper/emergence-of-the-human-capital-resource-a-multilevel-model-4cum6htq5k","2011","Journal Article","Academy of Management Review","Robert E. Ployhart
Thomas P. Moliterno","10.5465/AMR.2009.0318","","This article offers a new approach to the conceptualization of the human capital resource by developing a multilevel model connecting micro, intermediate, and macro levels of scholarship. We define human capital as a unit-level resource that is created from the emergence of individuals' knowledge, skills, abilities, or other characteristics. The model provides new insights into how strategically valuable human capital resources have their origins in the psychological attributes of individuals and are transformed through unit-level processes.","In this article, a multilevel model connecting micro, intermediate, and macro levels of scholarship is proposed for the conceptualization of the human capital resource, which is created from the emergence of individuals' knowledge, skills, abilities, or other characteristics."
"Human Capital Developments an Interdisciplinary Approach for Individual, Organization Advancement and Economic Improvement","https://scispace.com/paper/human-capital-developments-an-interdisciplinary-approach-for-1rchpm4v38","2013","Journal Article","Asian Social Science","Gbenga M. Akinyemi
Norhasni Zainal Abiddin","10.5539/ASS.V9N4P150","https://scispace.com/pdf/human-capital-developments-an-interdisciplinary-approach-for-1rchpm4v38.pdf","Human Capital Development implies the acquisition of knowledge and intellectual stock through the means of education, for expansion of productivity, efficiency, performance and output. Human Capital Development Theory is applicable at every level of human setting and human organization: individual level, family level, community level, organization level, national level and international level. Therefore the theories can be used in interdisciplinary approach-involving two or more academic disciplines. On account of the importance of Human Capital Development Theory, this article reviewed the theory of Human Capital Development and various models underpinning it; with the aim of highlighting the relevance of Human Capital Theory in Human Resource Development as well as the models of Human Capital Development. The summary of the implication of human capital development theory emphasizes the more, the vitality of it to economic improvement and advancement of individuals and organizations.","In this article, the authors reviewed the importance of human capital development and various models underpinning it, with the aim of highlighting the relevance of Human Capital Theory in Human Resource Development as well as the models of Human capital Development."
"Main Lines of the Theory of Human Capitals and Their Practical","https://scispace.com/paper/main-lines-of-the-theory-of-human-capitals-and-their-i7oif1fjfrfl","","","","李义平","10.3969/j.issn.1008-9314.2002.03.010","","The article interprets the theory of Human Capital put forward by Adam Smith, Schultz and Becker respectively, recalls the evolution of the theory logically and demonstrates that Human Capital shall bring positive effect on an individual, enterprise and a nation, as well as birth issue It is specially recommendable for us, who are focusing on economic development today","This article interprets and evolves the Human Capital theory by Adam Smith, Schultz, and Becker, demonstrating its positive effects on individuals, enterprises, and nations, with implications for economic development and policy-making."
"Editorial: A Note on This Issue","https://scispace.com/paper/editorial-a-note-on-this-issue-4h9uh64se7","1989","Journal Article","Educational Researcher","Gary S. Becker","10.3102/0013189X018004004","","T he human capital revolution began during the 1950s, perhaps mainly as an effort to understand the roles of education and training in promoting the economic growth of countries. Since then, human capital analysis has been used to unify and explain why earnings rise with schooling and work experience, why highly skilled persons move from less developed countries like India to developed countries like the United States, why families have large effects on children's achievement, and a host of related questions. Education researchers and practitioners generally resisted the initial work on the economic effects of education. They believed that the focus on earnings and jobs was too narrow and detracted from other education benefits. Eventually, however, many (but far from all!) critics realized that any contribution of more education to higher earnings and better jobs only added to other benefits. And subsequent work demonstrated that the same techniques used to estimate the effects of education on earnings can help quantify certain nonmonetary benefits. It also became apparent that politicians are more likely to provide additional funds for education when they believe the economic effects are large. During the 1970s, interest in human capital slackened, partly because evidence had cropped up suggesting that in the U.S. education no longer had a large effect on earnings. There was even talk of ''over-educated Americans/' This slackening interest was also due to economists' turning attention away from economic growth and toward inflation and unemployment. But the 1980s are seeing a revival of academic and popular interest in human capital—witness the extraordinarily successful September 19, 1988 Business Week cover story, \""Human Capital/' This special issue of the ER will accelerate the revival. Murphy and Welch show that the weaker relation of education to earnings in the 1970s was temporary and that the financial benefits of schooling are now stronger than ever. The sharp rise in earnings differentials between college and high school graduates has induced increased numbers to continue their education beyond high school. The unexpected boom in enrollments recently, despite fewer persons reaching college age, is directly attributable to prospects of larger monetary gains. The }orgenson-Fraumeni and the Mincer papers relate education to economic growth, albeit differently. Jorgenson-Fraumeni show that the stock of earning power implied by education levels in the United States exceeds, perhaps by several times, the total stock of physical capital. Mincer directly ties education to growth by showing that rapidly progressing industries attract more educated employees. Apparently, an educated workforce adapts well, and it may also produce economic progress by stimulating innovation. His findings extend earlier research indicating that, whereas education is of little value to farmers in a traditional agricultural system, it adds greatly to the productivity of modern farmers who must cope with new hybrids, fertilizers, and other advances. Hanushek reviews evidence on education production functions—the relation between measures of education output (such as achievement scores) and inputs of teachers, books, and so forth. Evidence indicates that variables like class size appear to have only a weak effect on output. These findings are troubling because an increase in class size reduces costs per student. If larger classes do not reduce education output per student, why not enlarge classes to reduce costs? Although human capital takes many forms, schools and education have received the most discussion. But in many countries, including Japan and the United States, on-the-job training and proprietary schools have become immensely important. Schooling should be viewed as a major part of a highly interdependent system for providing skills and knowledge to succeeding generations. The economists' approach to human capital is indispensable in analyzing this complex system.D","The authors showed that the stock of earning power implied by education levels in the United States exceeds, perhaps by several times, the total stock of physical capital, and that an educated workforce adapts well, and it may also produce economic progress by stimulating innovation."
"A Study of Human Capital Value and the Realization of Its Maximal Value","https://scispace.com/paper/a-study-of-human-capital-value-and-the-realization-of-its-h16iomzrthus","","","","胡晓玉
李大为","10.3969/j.issn.1000-7504.2003.02.009","","The theory of human capital, since it occurred in the last years of 1950s, has drawn more and more attention from theorists and enterprises, and has been a subject of much research, gaining further development. Human capital refers to the constant consumption capital embodied by individuals with the possessions of human resources; the forming of the human capital value means a process for accumulating value, in which individual receives education, thereby paying opportunity costs. To realize the maximal value of human capital, the following factors must be taken into account, including to establish the system of individual ownership at the core of human resource; to coordinate the relations of interest between human capital and other equity parties; to form an incentive mechanism with the priority of both equity incentive and opportunity incentive.","This study explores the theory of human capital, its development, and realization of maximal value, highlighting the importance of individual ownership, interest coordination, and incentive mechanisms in accumulating and maximizing human capital value."
"A Comprehensive Understanding of the Economic Value of Human Capital","https://scispace.com/paper/a-comprehensive-understanding-of-the-economic-value-of-human-6drxa5y1x7nh","","","","李湘萍","10.3969/j.issn.1006-1096.2008.04.002","","Economics of education should not be defined only as economics of school education.Under the ideology of life-long learning,the end of school education does not mean an end stop of learning and human capital investment.Apart from an outer development through theoretical foundation expansion,economics of education can also gain its inner development under the framework of humang capital theory.The approach of inner development emphasizes a comprehensive insight into the various human capital investments especially education and training which are the most important approaches of human capital investment.The integration of economics of education and economics of training will bring us a rosy future in the study of human resources development.Only under this circumstances can we carry out an overall and deep research into the economic value of human capital as well as its realization mechanism.","This study expands the economics of education beyond school education, integrating it with human capital theory to explore the economic value of human capital through lifelong learning, education, and training investments."
"Revisiting human capital theory: progress and prospects","https://scispace.com/paper/revisiting-human-capital-theory-progress-and-prospects-557utfcmbi","2019","Book Chapter","","Jonathan Winterton
Kenneth Cafferkey","10.4337/9781786439017.00023","","This chapter provides a chronology of understanding of human capital theory tracing its roots back to the pioneering work of Adam Smith. The chapter traces the theoretical underpinnings of human capital theory and its evolution in the human resources literature. The chapter then goes on to criticize the misconception in understanding and measurement of human capital as overly simplistic whereby understanding of human capital theory amounts to more than simply counting training initiatives. Generational differences in understanding human capital theory are then discussed in respect of changing attitudes to work and skills development. The chapter concludes by developing a new approach to assessing human capital within organizations based on the Ability, Motivation, Opportunity framework.","In this paper, the authors provide a chronology of understanding of human capital theory tracing its roots back to the pioneering work of Adam Smith and present a new approach to assess human capital within organizations based on the Ability, Motivation, Opportunity framework."
"Методы оценки человеческого капитала в экономике: теоретический и практический анализ","https://scispace.com/paper/metody-otsenki-chelovecheskogo-kapitala-v-ekonomike-9n87v9b4v2gn","2025","Journal Article","Экономика и предпринимательство","М.И. МАРКИН","10.34925/eip.2025.180.7.076","","В статье рассматриваются современные подходы к оценке человеческого капитала в экономике. Проведен анализ индикаторного, затратного, доходного и рыночного методов, а также их практического применения на уровне государств и компаний. Особое внимание уделено стоимостной оценке, индексу человеческого капитала и корпоративным метрикам. Обоснована необходимость комплексного подхода к измерению человеческого капитала и раскрытия его значимости для устойчивого развития экономики. Сделан вывод о необходимости стандартизации методик оценки и расширения раскрытия информации. The article explores modern approaches to human capital assessment in economics. It analyzes indicator-based, cost, income, and market methods, and their practical application at national and corporate levels. Particular attention is paid to monetary valuation, the Human Capital Index, and business metrics. The study emphasizes the importance of an integrated assessment approach and highlights the role of human capital in sustainable economic growth. The conclusion stresses the need for standardized evaluation methods and expanded information disclosure. ","This study reviews modern human capital assessment methods in economics, analyzing indicator-based, cost, income, and market approaches, and emphasizes the need for standardized evaluation methods and expanded information disclosure for sustainable economic growth."
"Different approaches to the study of the category “Human capital” and analysis of its quantitative assessment","https://scispace.com/paper/different-approaches-to-the-study-of-the-category-human-wube617r2qco","2025","Journal Article","","Mansur Madatov
Afag Hasanova
Fuad Bagirov
Pervin Shukurlu
Elshan Orujov
I. B. Sapaev","10.1201/9781003606659-27","","There is a close analogy between physical and human capital. The article aims to clarify a number of issues related to the measurement of human capital: firstly, the assessment method depends on the purpose for which the assessment will be used; secondly, caution should be exercised when valuing both human and ordinary capital; thirdly, the mutual influence of the values of ordinary and human capital should be taken into account. The article examines various approaches to the concept of human capital and discusses in detail the problems of measuring human capital. Various measurement approaches are analyzed. The differences between dimensions are analyzed. It is concluded that the economic development model should be based on human capital. ","This article explores the concept of human capital, its measurement approaches, and the interplay between human and ordinary capital, concluding that economic development models should be based on human capital assessment methods."
"Reformulating the Critique of Human Capital Theory","https://scispace.com/paper/reformulating-the-critique-of-human-capital-theory-49c47pnwx77w","2024","Journal Article","Journal of Economic Surveys","Paul Auerbach
Francis Green","10.1111/joes.12675","","ABSTRACT Despite criticism, human capital theory (HCT) has remained central for six decades to the teaching and practice of economics. This paper reformulates the critique of HCT, focusing on two aspects that are typically relegated to the margin. The first of these is the pervasive presence of the external effects of learning, which is paid lip service in formal expositions of HCT but marginalized in the bulk of empirical work and policy advice. Similarly, marginalized are the social determinants of education demand. We show that the embedding of HCT in methodological individualism makes impossible the incorporation of key, non‐peripheral factors that affect the demand for, and effects of education. The resultant tensions from the use of an individualistic methodology to explain inherently social phenomena have been accommodated within HCT by ignoring them. The outcome is problematic in important fields of socioeconomic inquiry, several examples of which are noted in this paper. We conclude by advocating a new research agenda and revised program for the training of economists concerned with learning that includes behavioral economics, applications to education of the capability approach, and an expansion of empirical research on the external effects of education in historical and contemporaneous contexts. ","This paper reformulates the critique of human capital theory, highlighting its limitations in addressing external effects of learning and social determinants of education demand, and advocates for a new research agenda incorporating behavioral economics and the capability approach."
"A Study on the Theory of Human Capital under the Vision of Sociology","https://scispace.com/paper/a-study-on-the-theory-of-human-capital-under-the-vision-of-87sqcgz84s9i","","","","季文
申屠平","10.3969/j.issn.1672-626x.2003.06.016","","Under the vision of economics, the theory of human capital distracts many social variables, thus always weakens the power of its explanation. This paper employs social variables to the theory of human capital, such as family, race, medical guarantee, social discrimination, social strata, social culture, crimes and so on. It will benefit the perfection of theoretical system in human capital, the scientific measurement of human capital and the implementation of scientific policies for human resource.","This study integrates social variables into the human capital theory, incorporating factors like family, race, and social culture to enhance its explanatory power, contributing to a more comprehensive theoretical system and informed policy-making."
"Interdisciplinary context of human capital study. Research program","https://scispace.com/paper/interdisciplinary-context-of-human-capital-study-research-1bqj2qc8mu","2019","Journal Article","","Vladimir A. Davydenko
Elena V. Andrianova
Gulnara F. Romashkina
Roman R. Khuziakhmetov","10.21684/2411-7897-2019-5-4-30-51","https://scispace.com/pdf/interdisciplinary-context-of-human-capital-study-research-1bqj2qc8mu.pdf","The contemporary academic literature starts to recognize the importance of an individual in an organization, region, and national economy performance. Scholars try to explore the essence of interconnection between various forms of capital, institutional environment, and values. Hence, this article’s relevance is determined by the need to study the mechanisms of human capital and socio-economic achievements interrelation. 
Human capital originates from knowledge, skills, abilities, and others characteristics of a person. It is not limited by a single individual, since, on the unit level, it becomes a resource through association and complementarity. The obtained combinations of human capital are complex, and almost all of them are specific to a particular organization. Therefore, the authors argue that competitive advantage is achieved mainly through a unique combination of human capital resources.
This article presents the key conceptual provisions of the polyparadigm research program of human capital phenomenon. The novelty of the article is determined, firstly, by a detailed description of human capital components, and secondly, by a proposal to implement the idea of interdisciplinary research. The authors have developed and tested a methodology that will allow for a comprehensive modular measurement of human capital, as well as for modeling and evaluating its impact on economic performance of micro-, meso-, and macro-entities in the context of economy digitalization.
The analysis base includes philosophical approaches, system analysis, social theories, sociology (including mathematical sociology), psychology, and economics. Systematization and typologization of scientific sources makes it possible to form a wide range of models of multilevel human capital and its resources. Moreover, the authors propose to initiate an interdisciplinary discussion, aimed at increasing the openness and productivity of research in this field.","In this paper, the authors have developed and tested a methodology that will allow for a comprehensive modular measurement of human capital, as well as for modeling and evaluating its impact on economic performance of micro-, meso-, and macro-entities in the context of economy digitalization."
"A human capital model of the defense-growth relationship","https://scispace.com/paper/a-human-capital-model-of-the-defense-growth-relationship-4xpg2rr5y0","2021","Journal Article","Social Science Journal","Bruce D. McDonald","10.1016/J.SOSCIJ.2019.04.005","https://scispace.com/pdf/a-human-capital-model-of-the-defense-growth-relationship-4xpg2rr5y0.pdf","This paper develops a model to illustrate how human capital investments made by the defense sector impact economic performance. Emphasizing the on-the-job accumulation of human capital during milit...","In this article, the authors develop a model to illustrate how human capital investments made by the defense sector impact economic performance, emphasizing the on-the-job accumulation of human capital during milit..."
"Achievements Against Problems: for 60th Anniversary of Human Capital Theory","https://scispace.com/paper/achievements-against-problems-for-60th-anniversary-of-human-segjfuaje5z3","","","","Elena Viktorovna Krasova","10.24143/2073-5537-2021-4-7-14","","The article considers the most important achievements of the human capital theory. Taking into account the theory’s versatility and ambiguity of approaches to its main theses, advisability of a systemic view on its evolution and role in modern science is indicated. The 60th anniversary of the official birth of the theory in 1962 was taken as a special reason for rethinking its achievements. There are given the main scientific human capital theory’s results, which expanded, deepened and supplemented the scientific knowledge over the period from the end XX century until the beginning of the XXI century. Among the results are the increasing importance of investments in human development, development of economic growth theories, classification and systematization of human productive qualities, development of interdisciplinary researches of human being and human capital, accumulation of empirical researches’ data bases, optimization of investment policies in different countries and regions, actualization of studying trends and problems in the field of science and education, development of futuristic ideas, extension of labor market researches, improvement of the personnel management theory and methodology. It has been emphasized that the existence of modern approaches to human capital development does not mean their widespread implementation in practice: an objective reality imposed by many factors does not always contribute to the effective use of individuals’ productive qualities. For Russia there are singled out the following factors: the economy’s structural problems, imbalances in supply and demand in the labor market, discrepancy between available human capital and quality of jobs, and some other factors that can neutralize positive effects of the human capital development.","This article reviews the 60th anniversary of Human Capital Theory, highlighting its key achievements, including investments in human development, economic growth theories, and interdisciplinary research, while also emphasizing the gap between theory and practice in Russia due to structural problems and labor market imbalances."
"The Formation, Development and Revelation of Human Capital Theory","https://scispace.com/paper/the-formation-development-and-revelation-of-human-capital-u4vj14sxni8m","","","","夏绍模
罗本德","10.3969/j.issn.1008-4355.2003.05.007","","本文综述了人力资本理论的起源与发展,阐述了人力资本对经济增长的作用,认为人力资本论是对马克思主义政治经济学的劳动价值论的现代诠释,同时,从人力资本理论的角度指出西部大开发必先开发人力资本,提升西部的人力资本价值.","This paper reviews the origin and development of Human Capital Theory, its role in economic growth, and its modern interpretation of Marxist labor value theory, emphasizing the need to develop human capital in Western regions for economic growth."
"60 лет теории человеческого капитала: применение классической теории для анализа современного рынка труда","https://scispace.com/paper/60-let-teorii-chelovecheskogo-kapitala-primenenie-2by95tzbgd","2020","Journal Article","","O. A. Ivanova","10.38050/2078-3809-2020-12-4-34-43","https://scispace.com/pdf/60-let-teorii-chelovecheskogo-kapitala-primenenie-2by95tzbgd.pdf","In this study, the author analyzes new trends in the development of the human capital theory and offers an interdisciplinary approach to the application of the human capital concept for the analysis of the modern labor market and labor relations. Over the 60 years of its existence, the theory of human capital has not only been tested in numerous empirical studies, but also received further theoretical development due to the inclusion of scientific insights from related fields, such as social psychology, organizational behavior, economic sociology, human resource management, strategic and general management. An integrated approach to the study of human capital allows us to expand our understanding of the role that an individual plays in the production process and its impact on the economic outcomes of organizational activities.","In this article, the authors analyze new trends in the development of the human capital theory and offer an interdisciplinary approach to the application of human capital concept for the analysis of the modern labor market and labor relations."
"Human Capital: Educational Aspects","https://scispace.com/paper/human-capital-educational-aspects-3fiivf7yp0","2001","Book Chapter","","M. Woodhall","10.1016/B0-08-043076-7/02469-4","","The economic concept ‘human capital’ refers to the fact that education and training can be regarded as a form of investment that will increase future levels of income for both individuals and society, by making people more productive, in the same way as buildings or machinery represent investment in physical capital. Economists traditionally measure the relationship between costs and benefits of investment by estimating ‘rates of return.’ This article examines the applicability of the economic concept of human capital to education, summarizes research and literature on educational aspects of human capital, discusses ways in which estimates of rates of return to education and the links between education, employment and economic growth have influenced education policy, particularly on financing of education, and examines criticisms of human capital theories, including the idea that education may represent a ‘screening device,’ rather than a genuinely productive form of investment. The article ends with a discussion of the more recently developed concept of ‘social capital,’ which challenges narrow definitions of human capital.","The authors examines the applicability of the economic concept of human capital to education, summarizes research and literature on educational aspects of human resources, discusses ways in which estimates of rates of return to education and the links between education, employment and economic growth have influenced education policy, particularly on financing of education, and examines criticisms of human resource theories, including the idea that education may represent a screening device, rather than a genuinely productive form of investment."
"Pengukuran Modal Manusia (Suatu Studi Literatur)","https://scispace.com/paper/pengukuran-modal-manusia-suatu-studi-literatur-15qu7le8e8","2019","Journal Article","","Evi Adriani","10.33087/JMAS.V4I1.86","https://scispace.com/pdf/pengukuran-modal-manusia-suatu-studi-literatur-15qu7le8e8.pdf","Human capital is an investment in the field of human resources The process of acquiring knowledge and skills through education is not merely a consumptive activity, but rather a form of investment in Human Resources (HR). This study will explain the existence of the theory of human capital in terms of investment in human capital for education. Explanation starts from the definition and concept of human capital, perspective in discussing human capital investment and methods of measuring human capital investment. This paper closes with the signaling theory which is another direction of thinking about the role of education as human capital.","In this article, the authors explain the existence of the theory of human capital in terms of investment in human capital for education, which is an investment in the field of human resources."
"Theoretical and methogical aspects of human capital measurement","https://scispace.com/paper/theoretical-and-methogical-aspects-of-human-capital-rv0z4p1pl6oh","2024","Journal Article","Actual Problems of Economics","Alina Demianenko
Антон Семенов","10.32752/1993-6788-2024-1-277-215-222","","In the conditions of martial law, new challenges and threats, it is the human capital of the country that determines the possibility of its existence on the global map as an independent and competitive state. The need for prevention and prevention of their negative impact is actualizing questions regarding the assessment of human capital. Therefore, the formation and development of theoretical aspects and practical recommendations for evaluating human capital is extremely valuable and timely. The relevance of the research determined the formation of the goal. The purpose of the article is to generalize theoretical provisions and develop practical recommendations for evaluating human capital. The article systematizes and conducts a critical analysis of foreign and Ukrainian methodological approaches to measuring human capital. It was found that some scientists define the structural levels of human capital in different ways in the process of its measurement, therefore a morphological analysis was applied in order to clearly define the signs of different classification. According to the results of the morphological analysis, the feasibility of evaluating human capital at five levels is substantiated: human capital can be measured at the personal level - at the level of an individual, at the micro level - at the level of the entire company; evaluate at the meso level – the human capital of large corporations and regions; macro level – human capital at the level of the national economy and mega level – human capital at the global level. The authors concluded that at different levels of the economy, human capital is evaluated differently, but today most approaches are aimed at calculating the cost of living, instead, the question of evaluating human capital according to a single methodology, which would be universal, remains unresolved. Therefore, the development of an effective evaluation system should provide for the definition of a list of criteria. The scientific achievement of the authors is a generalized and systematized list of criteria that influence the choice of an approach to evaluating human capital (according to five macroeconomic levels). ","This study systematizes and analyzes foreign and Ukrainian methodological approaches to measuring human capital, proposing a universal evaluation system with five levels: personal, micro, meso, macro, and mega, and a list of criteria influencing the choice of approach."
"Особливості та проблеми використання людського капіталу в умовах воєнного часу","https://scispace.com/paper/osoblivosti-ta-problemi-vikoristannia-liudskogo-kapitalu-v-687ihnarslda","2024","Journal Article","Economic synergy","Юлія Юріївна ТОЧИЛІНА","10.53920/es-2024-4-13","","У статті обґрунтовано необхідність дослідження особливостей використання людського капіталу в сучасних умовах. Акцентовано увагу на тому, що в результаті цифровізаційно-інноваційних змін людський капітал набуває нових якісних характеристик, які дозволяють визначити його як один з основних ресурсів, що здатний забезпечити ефективне функціонування національної економіки. Доцільність проведення наукового пошуку в даному напрямі збільшує свою актуальність в умовах розгортання повномасштабної війни, адже такий аналіз спроможний запропонувати шляхи збереження, адаптації та подальшого розвитку людського капіталу як цінного ресурсу вітчизняної економіки. Запропоновано під використанням людського капіталу розуміти процес, що передбачає реалізацію в різних видах діяльності вже сформованих складових людського капіталу, результатом чого на індивідуальному рівні є збільшення продуктивності праці, заробітної плати та благополуччя самої людини, а на загальнонаціональному – економічне піднесення країни та суспільного добробуту. Під час вивчення факторів, що впливають на ефективність використання людського капіталу виділено чотири групи: економічні, соціально-демографічні, техніко-інноваційні, науково-освітні. З’ясовано, що ефективне використання людського капіталу дозволить створити підґрунтя для повоєнного відновлення національної економіки та передумови для досягнення сталих темпів економічного зростання. Проте, практичне вирішення окреслених завдань зіштовхується зі значними проблемами, серед яких виокремлено економічні, соціальні, інфраструктурні, психологічні, безпекові тощо. ","This study emphasizes the importance of researching human capital utilization in modern conditions, particularly during wartime, to ensure its effective functioning and national economic growth, highlighting four influencing factors: economic, social-demographic, technical-innovative, and educational."
