"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The Effects of College in Prison and Policy Implications","https://scispace.com/paper/the-effects-of-college-in-prison-and-policy-implications-r3n8bg8ukkpa","","","","Matthew G. T. Denney
Robert Tynes","10.1080/07418825.2021.2005122","","Despite the policy relevance of college-in-prison, the existing research on these programs has important flaws, failing to address selection and self-selection bias. We address an important policy question: what are the effects of college-in-prison program? To do this, we provide the largest study published to-date of a single college-in-prison program. We analyze the effects of the Bard Prison Initiative (BPI) in New York, a liberal arts program that has offered college courses to incarcerated students since 2001. By leveraging the BPI admissions process, we employ a design-based approach to infer the causal effect of participation in BPI. We find a large and significant reduction in recidivism rates. This reduction is consistent across racial groupings. Moreover, people with higher levels of participation recidivate at even lower rates. In light of these findings, we provide policy recommendations that support college-in-prison programs.","This study examines the Bard Prison Initiative, a college-in-prison program in New York, and finds a significant reduction in recidivism rates among participants, with higher levels of participation associated with lower recidivism rates across racial groups."
"Different approaches to the study of the category “Human capital” and analysis of its quantitative assessment","https://scispace.com/paper/different-approaches-to-the-study-of-the-category-human-wube617r2qco","2025","Journal Article","","Mansur Madatov
Afag Hasanova
Fuad Bagirov
Pervin Shukurlu
Elshan Orujov
I. B. Sapaev","10.1201/9781003606659-27","","There is a close analogy between physical and human capital. The article aims to clarify a number of issues related to the measurement of human capital: firstly, the assessment method depends on the purpose for which the assessment will be used; secondly, caution should be exercised when valuing both human and ordinary capital; thirdly, the mutual influence of the values of ordinary and human capital should be taken into account. The article examines various approaches to the concept of human capital and discusses in detail the problems of measuring human capital. Various measurement approaches are analyzed. The differences between dimensions are analyzed. It is concluded that the economic development model should be based on human capital. ","This article explores the concept of human capital, its measurement approaches, and the interplay between human and ordinary capital, concluding that economic development models should be based on human capital assessment methods."
"Approaches for Human Capital Measurement with an Empirical Application for Growth Policy","https://scispace.com/paper/approaches-for-human-capital-measurement-with-an-empirical-2z6h6qgpye","2015","Journal Article","Asian Social Science","Rewat Thamma-Apiroam","10.5539/ASS.V11N26P309","https://scispace.com/pdf/approaches-for-human-capital-measurement-with-an-empirical-2z6h6qgpye.pdf","This study aims at providing a theoretical concept of human capital and its measurement that have been continually developed for decades and empirically testing the casual relationships between human capital, measured by educational spending, and economic growth of Thailand. The methodologies are through literature synthesis and qualitative analysis as well as time-series quantitative analysis; the data is annually collected during the period 1980 – 2010. The finding indicates that human capital can be defined in different frameworks because its definition changes over time. Nonetheless, owing to a key attribute, it should be defined on a broader view and its spillover effects should be taken into account as well. The other finding is that the standard approaches to human capital measurement are cost-based, income-based and output-based. The empirical results suggest bidirectional causality between human capital and economic growth of Thailand but much clearer for the causation running from human capital to growth. As such, the policy implication is that if the government aims to achieve the long-run economic growth, both increasing the educational opportunity and improving the quality of education are imperative.","In this paper, a theoretical concept of human capital and its measurement have been continually developed for decades and empirically testing the casual relationships between human capital, measured by educational spending, and economic growth of Thailand."
"Some aspects of theoretical approaches to problematization of human capital measurement: expenditures or investments","https://scispace.com/paper/some-aspects-of-theoretical-approaches-to-problematization-486xvzrf5h","2023","Journal Article","Učenye zapiski Rossijskoj Akademii predprinimatelʹstva. Rolʹ i mesto predprinimatelʹstva v èkonomike Rossii","E V Moreeva
P. I. Ananchenkova","10.24182/2073-6258-2023-22-3-131-135","","Human capital includes the characteristics of individuals who are active participants in the labor market. A different approach considers human capital at the level of companies (or other business units) as a set of professional abilities and characteristics of employees. At the individual level, any actions that increase the value of human capital are personal investments of an individual, while the costs of companies in professional development, formation and development of new skills and competencies of employees in the scientific literature are considered as costs and as investments. The difference in approaches is due to the time context: if a company plans to use human capital in the short term, then the payback period for investments in its increase is too small. However, if we are talking about the long-term use of human capital, then such a period covers the costs of its development and ensures an increase in profits from its use. Therefore, for companies striving for sustainable development and long-term competitiveness, human capital is a factor of production and an object of investment. ","Human capital measurement approaches differ between individual and company levels, with individual actions considered investments and company expenditures viewed as costs or investments, depending on time context and long-term competitiveness goals."
"Accounting for Investments in Formal Education","https://scispace.com/paper/accounting-for-investments-in-formal-education-2zv2flamyt","2010","","","Katharine G. Abraham","","","NVESTMENT in human capital may take many forms. The time that parents spend with their children during the early childhood years can be thought of as an investment in the development of the children’s cognitive, emotional, and social abilities. Formal education, from the primary grades through college and postgraduate studies, represents a further investment in the development of students’ capacities. After leaving school, individuals may engage in structured training or less formal learning on the job. More broadly, medical care, diet, and exercise may be considered forms of investment in human capital. While few would quarrel with the idea that all of these investments may have significant value, measuring that value poses significant challenges. My goal in the present paper is to describe and critique alternative approaches to the measurement of investment in formal education The first section of the paper introduces the idea of an education satellite account in which both the costs of education and the returns to education would be tallied. The second section discusses measurement of the costs of education, and the third section addresses a variety of issues that may arise in attempting to value investment in education based on the projected returns to additional years of schooling. The construction of real output measures for formal education is considered briefly in the fourth section. Concluding observations are offered in the final section. Building an Education Satellite Account Work on the measurement of investment in human capital generally and investment in formal education specifically has a long history, dating back at least to Machlup (1962) and Schultz (1961). Nonhuman investment goods typically are valued based on their selling prices, but in modern societies, the human capital embodied in human beings cannot be bought and sold. Scholars have adopted one of two competing approaches to quantify the value of investment in human capital. In one strand of the literature, perhaps best exemplified by Kendrick (1976), investment in human capital is estimated based on costs; in the second strand of the literature, developed most notably in an important series of papers by Jorgenson and Fraumeni (1989, 1992a, 1992b), the same investment is measured using information on the future stream of earnings that the investment can be expected to provide. These competing approaches parallel the two approaches to the measurement of output that are embedded in the double-entry bookkeeping of the national income and product accounts, in the sense that the former is based on the costs of producing formal education (corresponding to the income side of the national accounts) and the latter on the value of the resulting output (corresponding to the production side of the national accounts). In the national accounts, the compensation paid to the factors of production responsible for national output should equal the dollar value of sales for final demand, meaning that the two estimates provide a check on each other. A similar double-entry bookkeeping structure can be applied to the development of satellite accounts designed to track activities, such as investment in human capital, that have a nonmarket dimension. In the case of formal education, this implies a need for measures of both the cost of formal education (inputs) and the present value of the return to that education (output). Inputs to formal education include market inputs such as teacher time, books and supplies, and fixed educational capital. In addition, the resources invested in I","In this paper, the authors introduce the idea of an education satellite account in which both the costs of education and the returns to education would be tallied, and discuss a variety of issues that may arise in attempting to value investment in education based on the projected returns to additional years of schooling."
"Toward a Human Capital Measurement Methodology","https://scispace.com/paper/toward-a-human-capital-measurement-methodology-48d3nn9t6z","2008","Journal Article","Advances in Developing Human Resources","Laurie Bassi
Daniel P. McMurrer","10.1177/1523422308325611","","The problem and the solution. Measuring the impact of human capital and investments made in it has been an ongoing challenge for the field of human resource development (HRD).This study reports on an intensively researched, rigorous measurement methodologies designed to address this challenge.This article presents the process by which the methodology was developed, from foundational economic logic to analysis and validation.The resulting Human Capital Capability Scorecard approach allows organizations to comprehensively measure 69 different human capital items and link them to organizational performance.The implications for HRD theory building and related public policy issues are also discussed.","The Human Capital Capability Scorecard approach as mentioned in this paper allows organizations to comprehensively measure 69 different human capital items and link them to organizational performance, and the implications for HRD theory building and related public policy issues are discussed."
"Human Capital Measures in Economic Growth Studies: An Overview","https://scispace.com/paper/human-capital-measures-in-economic-growth-studies-an-nuv6el8i","2022","Journal Article","Higher School of Economics Economic Journal","Daria A. Avdeeva","10.17323/1813-8691-2022-26-2-240-269","","Quantity and quality of human capital are important components of economic growth. However, assessing the relationship between human capital and growth is complicated both by the multidimensional nature of human capital itself, and by the fact that many of its characteri­stics are difficult to observe and to measure. Economic growth studies use various measures for different aspects of human capital - such as education, experience and health of workers. Choice of a particular measure depends largely on the objectives of the research, available data and established approaches; its motives and implications are often less visible, though.In this paper, I discuss human capital measures that are used in macroeconomic studies. The main ones include quantitative and qualitative characteristics of education, returns to education, cognitive skills test results, work experience and health of workers. Choice of a measure is reflected in differences in estimates of human capital impact on economic growth, ranging from the complete absence of any influence to the fairly high role of human capital as a factor of economic growth. This paper discusses the strengths and weaknes­ses and the peculiarities of the respective measures. Specific research results obtained using various approaches to human capital measurement are presented for illustrative purposes. ","In this paper , the authors discuss human capital measures that are used in macroeconomic studies, including quantitative and qualitative characteristics of education, returns to education, cognitive skills test results, work experience and health of workers."
"An Exploratory Study On Human Capital Investments","https://scispace.com/paper/an-exploratory-study-on-human-capital-investments-124vka5dlb","2020","Journal Article","International journal of scientific and research publications","Dumani Markjackson
Alhassan Odiniya Innocent","10.29322/IJSRP.10.06.2020.P10277","","Human capital is a valuable resource; it pulls the other factors of production and gives strategic foresight to every corporation and nation. It plays an integral part in the value creation process of modern corporations and economies. Thus, several studies have been carried out to ascertain the link between investments on human resource on the performance of the micro and macro economy. This paper sets to explore available literature and synthesize the ideas and positions there-in to take an informed position on the categorization of human capital investments. To achieve this, the study adopted a desk research approach and reviewed several related conceptual postulations, theories and empirical studies on the subject to lay credence to take an informed position. The findings revealed that there is a huge link between economic theory and empirical findings on the vital role human capital investments play in enhancing corporate growth and employee earnings. The major area of deviation is on the valuation of the returns on investment on resource; which is still evolving. Specifically, the study found a proportionate link between investments on training, education, staffing, health, etc. on the performance of corporations and the benefits it tilt to the economy. On this premise, the study concludes that human capital is an investment and therefore should be categorized as a type of investment that is an invaluable component in the production process of a corporation and nation.","In this article, the authors explored available literature and synthesized the ideas and positions there-in to take an informed position on the categorization of human capital investments and concluded that human capital is an investment and therefore should be categorized as a type of investment that is an invaluable component in the production process of a corporation and nation."
"Pengukuran Modal Manusia (Suatu Studi Literatur)","https://scispace.com/paper/pengukuran-modal-manusia-suatu-studi-literatur-15qu7le8e8","2019","Journal Article","","Evi Adriani","10.33087/JMAS.V4I1.86","https://scispace.com/pdf/pengukuran-modal-manusia-suatu-studi-literatur-15qu7le8e8.pdf","Human capital is an investment in the field of human resources The process of acquiring knowledge and skills through education is not merely a consumptive activity, but rather a form of investment in Human Resources (HR). This study will explain the existence of the theory of human capital in terms of investment in human capital for education. Explanation starts from the definition and concept of human capital, perspective in discussing human capital investment and methods of measuring human capital investment. This paper closes with the signaling theory which is another direction of thinking about the role of education as human capital.","In this article, the authors explain the existence of the theory of human capital in terms of investment in human capital for education, which is an investment in the field of human resources."
"Approaches to Measuring the Stock of Human Capital","https://scispace.com/paper/approaches-to-measuring-the-stock-of-human-capital-556izwy58s","2012","Report Series","Research Papers in Economics","Romina Boarini
Marco Mira d'Ercole
Gang Liu","10.1787/5K8ZLM5BC3NS-EN","https://scispace.com/pdf/approaches-to-measuring-the-stock-of-human-capital-556izwy58s.pdf","The paper reviews some national initiatives related to measuring the stock of human capital, indentifies some challenges to be addressed to improve the quality of existing monetary measures of human capital, and suggests developing experimental satellite accounts for education to better understand how human capital is produced and the linkages between education and its non-monetary outcomes.","The authors reviewed some national initiatives related to measuring the stock of human capital, indentified some challenges to be addressed to improve the quality of existing monetary measures, and suggested developing experimental satellite accounts for education to better understand how human capital is produced and the linkages between education and its non-monetary outcomes."
"Returns to education","https://scispace.com/paper/returns-to-education-1l9l5l8bwv","2023","Book Chapter","","Franz Buscha
Matt Dickson","10.4337/9781800377547.ch45","","Human capital theory treats education like any other investment and hence there is a return to it for the investor. The basic theory and predictions are described. Empirical evidence, of which there is a lot, also cross-country comparisons, is discussed and the main methodological weaknesses and other limitations of existing empirical studies are spelled out. ","Human capital theory predicts a positive return to education. Empirical evidence supports this. However, existing empirical studies have methodological weaknesses and limitations."
"Componentes del capital humano: indicadores y perspectivas de medición","https://scispace.com/paper/componentes-del-capital-humano-indicadores-y-perspectivas-de-12u2ozoeth","2019","Journal Article","RNA","Mahali Adlai Zazueta Trejo
Carlos Armando Jacobo Hernández
Sergio Ochoa Jiménez","10.22458/RNA.V10I2.2743","","This research was carried out to describe the components and indicators of human capital with the aim of having a clearer vision of the way to identify the said variable for its development and measurement. To this effect, the method of literature review was used and measuring components such as education, health, experience, training, skills, abilities, knowledge, attitudes and general know-how of individuals were obtained as main indicators that have been studied at the business and organizational level. As for indicators at country or regional level, among the most representative components are the demographic data, education and health investment, educational and health institutions, gross domestic product, wage rate and labor opportunities. CAPITAL HUMANO, INDICADORES, VENTAJA COMPETITIVA, COMPETENCIAS. HUMAN CAPITAL, INDICATORS, COMPETITIVE EDGE, COMPETENCIES PALABRAS CLAVES","The method of literature review was used and measuring components such as education, health, experience, training, skills, abilities, knowledge, attitudes and general know-how of individuals were obtained as main indicators that have been studied at the business and organizational level."
"Human capital measurement: a survey","https://scispace.com/paper/human-capital-measurement-a-survey-2fwfa6v6fk","2010","Journal Article","Journal of Economic Surveys","Giuseppe Folloni
Giorgio Vittadini","10.1111/J.1467-6419.2009.00614.X","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1467-6419.2009.00614.x","After a short history of the concept of human capital (henceforth HC) in economic thought (Section 1), this study presents the two main methods for estimating the value of the stock of HC – the retrospective and prospective one – with a review of the models proposed (Section 2). These methods are linked both to the theory of HC investment as a rational choice (Section 3), the literature analysing the contribution of HC investment to economic growth and the HC estimating method through educational attainment (Section 4). The more recent literature on HC as a latent variable is also assessed (Section 5) and a new method of estimation where HC is seen both as an unknown function of formative indicators and as a ‘latent effect’ underlying earned income is proposed (Section 6). Section 7 concludes.","In this article, two main methods for estimating the value of the stock of human capital (henceforth human capital) are presented, the retrospective and prospective one, with a review of the models proposed."
"Evaluation of Human Capital: Approaches and Solutions","https://scispace.com/paper/evaluation-of-human-capital-approaches-and-solutions-530z55m9zv","2012","Posted Content","","Lalko Dulevski","","","The present study is dedicated to some basic approaches and solutions for the evaluation of human capital. The study presents the characteristic features of human capital and the main investors in this capital i?½ individuals, business and state. The main methodological approaches for evaluating human capital are summarized and special attention is given to their advantages and disadvantages. Using the approach of Mulligan and Sala-I-Martin and the rich primary database for Bulgaria were carried out specific evaluations of the human capital on basic territorial units and economic activities.Major role in the study is given to the approaches to evaluate the return on investment in human capital. On this basis, a number of evaluations for return on investments in education are presented as well as to the profitability of an education year and a year of potential professional experience in Bulgaria. The research tools and information base in Bulgaria create the opportunity to be carried out further researches on human capital and return on investment.","In this paper, the authors present the characteristic features of human capital and the main investors in this capital i?½ individuals, business and state, and summarize the main methodological approaches for evaluating human capital."
"An empirical study of provincial human capital investment in China","https://scispace.com/paper/an-empirical-study-of-provincial-human-capital-investment-in-4m9fo1hycz","2009","Proceedings Article","IEEE International Conference on Grey systems and Intelligent Services","Xiangqian Li
Dong Li","10.1109/GSIS.2009.5408208","","This paper proposes human capital investment measurement system, base on the cross-section data in the year 2008 of China's 29 provinces and cities, and applies factor analysis in an empirical study to calculate the provincial human capital investment index and sorting. The findings indicates the basic factor is the leading position, which reflects the direct impact on human capital and protection factor also play an important role in human capital investment.","Wang et al. as discussed by the authors proposed human capital investment measurement system, based on the cross-section data in the year 2008 of China's 29 provinces and cities, and applies factor analysis in an empirical study to calculate the provincial Human Capital investment index and sorting."
"Human Capital Concepts","https://scispace.com/paper/human-capital-concepts-1jk8ngb4sv","1987","Book Chapter","","M. Woodhall","10.1016/B978-0-08-033379-3.50011-5","","Publisher Summary The concept of human capital refers to the fact that human beings invest in themselves, by the means of education, training, or other activities, which raises their future income by increasing their lifetime earnings. The term investment refers to expenditure on assets that will produce income in the future and contrast investment expenditure with consumption, which produces immediate satisfaction or benefits but does not create future income. It is possible to measure the profitability of investment in human capital using the same techniques of cost benefit analysis and investment appraisal that have been traditionally applied to physical capital. The profitability, or rate of return on investment, is a measure of the expected yield of the investment, in terms of the future benefits or income stream generated by the capital compared with the cost of acquiring the capital asset. Explanations of the concept of human capital suggest that education or training raised the productivity of workers. Migration, as well as health care, can all increase earning capacity, and can therefore be regarded as investment in human capital.","The concept of human capital refers to the fact that human beings invest in themselves, by the means of education, training, or other activities, which raises their future income by increasing their lifetime earnings."
"Human Capital in Higher Education (A Theoretical and Empirical Review","https://scispace.com/paper/human-capital-in-higher-education-a-theoretical-and-2fuixb4k","2023","Journal Article","Edutec","Susy Alestriani Sibagariang
Sri Milfayetti
Zainuddin Zainuddin
Zuraida Lubis","10.29062/edu.v6i4.624","","
 
 
The article discusses a systematic review related to Human Capital and the field of Education. The structure of this systematic review involves formulating research questions, conducting a systematic literature search, screening and selecting relevant articles, performing analysis and synthesis of findings, applying quality control measures, and drawing final conclusions. The changes brought about by globalization, advancements in information, technological developments, and intense competition have led companies and educational institutions to modify their strategies. There has been a paradigm shift regarding the fundamental assets of an organization in recent decades. Human Capital plays a central role in the success of both profit and non-profit organizations. By utilizing existing literature reviews, it becomes possible to address two main issues: analyzing the relationship between human capital and the field of education, particularly in higher education, and exploring human capital management. 
 
 
","A systematic review related to human capital and the field of education is presented in this article , where the structure of this systematic review involves formulating research questions, conducting a systematic literature search, screening and selecting relevant articles, performing analysis and synthesis of findings, applying quality control measures, and drawing final conclusions."
"Challenges and New Approaches to Measuring Human Capital","https://scispace.com/paper/challenges-and-new-approaches-to-measuring-human-capital-3aay7boj19","2023","Proceedings Article","","Gocha Tutberidze
Gocha Ugulava","10.52244/c.2023.11.1","","Human capital development is a product of complex and long-term integration of economic and social processes. Despite the variety of approaches in the economic literature regarding the processes of formation and use of human capital, the theoretical-methodological approaches used in the analysis of its impact on economic growth are imperfect, have many shortcomings, the obtained theoretical conclusions are not unequivocally supported by empirical data. In this regard, one of the most important problems of economic science is the development of theoretical and methodological approaches to analyze the mechanisms of influence of human capital. There is a need to develop and justify approaches to measuring and quantifying human capital. The work broadly reviews the evolution of the concept of human capital in the history of economic thought, analyzes in detail the difficulties associated with the measurement and accounting of human capital, shows in modern conditions, in practice, what methods are implemented to calculate it. As a result of research, a theoretical model has been developed, its assumptions have been determined. Instead of traditional methodological methods, the research methodology assumes the use of inductive, data-driven approach. Issues of variable specification are justified. Accents are concentrated on the qualitative indicators of the development of education and science. Dimensionality reduction machine learning algorithms and techniques, strengths and weaknesses of each approach are discussed to calculate their aggregated single rate. As a result of the analysis, specific methods are selected and the conditions and limits of their use are given. One of the obstacles to the practical implementation of the existing approach is the availability of the necessary data, depending on the countries and periods under study. Overcoming the mentioned problem consists in obtaining and replacing data with similar content, transforming and modifying similar data, or using them in a synthetic-analytical way or using other statistical methods. The presented methodology is general and thus allows for this. At the next stage of the research, the practical approbation of the presented approach is provided - the calculation of human capital indicators, the analysis of their relative and dynamic changes over time, the establishment of interrelationships with the indicators of institutional development and economic growth. Article in Georgian.","The existing theoretical and methodological approaches to measuring human capital are imperfect and have many shortcomings. There is a need to develop and justify approaches to measuring and quantifying human capital. The presented research develops a theoretical model and methodological approach to analyze the mechanisms of influence of human capital on economic growth."
"Научно-методические аспекты оценки стоимости человеческого капитала","https://scispace.com/paper/nauchno-metodicheskie-aspekty-otsenki-stoimosti-pxtromonx1","2012","Posted Content","","Чуб Юлия Валерьевна","","","The paper discusses approaches to estimation of the human capital cost. The basic components of this estimate are the educational level of the individual, an investment in health, investments into information support of the worker, expenses for improvement of professional skill or training for a new profession, provided there is a change of technics and work content in a workplace, and expenses for mobility at structural changes of employment.","In this paper, the authors discuss approaches to estimation of the human capital cost, including the educational level of the individual, an investment in health, investments into information support of the worker, expenses for improvement of professional skill or training for a new profession, provided there is a change of technics and work content in a workplace, and expenses for mobility at structural changes of employment."
"The Human Capital Stock: A Generalized Approach: Reply","https://scispace.com/paper/the-human-capital-stock-a-generalized-approach-reply-4nyuigs1yx","2019","Journal Article","The American Economic Review","Benjamin F. Jones","10.1257/AER.20181678","","Human capital differences across countries can appear large or small depending on measurement methods. This Reply clarifies key assumptions and conceptual distinctions across accounting approaches. Accounting-based arguments for small human capital differences are difficult to sustain. By contrast, large human capital differences are theoretically and empirically coherent. Non-accounting arguments against large human capital variation are examined and their weaknesses pinpointed. This Reply also suggests a fruitful way forward for this literature, providing a natural conception of human capital that integrates literatures on ideas and institutions with the accounting of Jones (2014).","In this article, the authors clarify key assumptions and conceptual distinctions across accounting approaches and provide a fruitful way forward for this literature, providing a natural conception of human capital that integrates literatures on ideas and institutions with the accounting of Jones."
"On Measuring Human Capital: A Case Study of Viet Nam","https://scispace.com/paper/on-measuring-human-capital-a-case-study-of-viet-nam-2uiqmcinmx","2012","Posted Content","Research Papers in Economics","Hyun H. Son","","","Human capital refers to the ability and efficiency of people to transform raw materials and capital into goods and services, the consensus being that these skills can be learned through the educational system. The concept of human capital, necessarily, is related to the productivity of workers. Thus, this paper develops a productivity-based single measure of human capital, taking account of different levels of education and productivity differentials across workers. Using this new measure, the paper presents empirical estimates of human capital in Viet Nam and compares the stock of human capital contributed by vocational education and general education. The paper extends its analysis by investigating the extent to which human capital is utilized at different levels of education in the labor market. It also deals with equity in human capital, particularly as contributed by vocational education, and measures this equity across income quintiles and various socioeconomic and demographic groups in Viet Nam.","In this article, a productivity-based single measure of human capital, taking account of different levels of education and productivity differentials across workers, is developed, and the stock of human resources contributed by vocational education and general education is compared."
"On Measuring Human Capital: A Case Study of Viet Nam","https://scispace.com/paper/on-measuring-human-capital-a-case-study-of-viet-nam-12zgtl62vs","2012","Journal Article","Social Science Research Network","Hyun H. Son","10.2139/SSRN.2151102","https://scispace.com/pdf/on-measuring-human-capital-a-case-study-of-viet-nam-12zgtl62vs.pdf","Human capital refers to the ability and efficiency of people to transform raw materials and capital into goods and services, the consensus being that these skills can be learned through the educational system. The concept of human capital, necessarily, is related to the productivity of workers. Thus, this paper develops a productivity-based single measure of human capital, taking account of different levels of education and productivity differentials across workers. Using this new measure, the paper presents empirical estimates of human capital in Viet Nam and compares the stock of human capital contributed by vocational education and general education. The paper extends its analysis by investigating the extent to which human capital is utilized at different levels of education in the labor market. It also deals with equity in human capital, particularly as contributed by vocational education, and measures this equity across income quintiles and various socioeconomic and demographic groups in Viet Nam.","In this paper, a productivity-based single measure of human capital, taking account of different levels of education and productivity differentials across workers, is developed, and the stock of human resources contributed by vocational education and general education is compared."
"A future study on higher education approaches in training human capital: A plausible scenario for 2030","https://scispace.com/paper/a-future-study-on-higher-education-approaches-in-training-4mslp3fjtz","2015","Journal Article","Quarterly Journal of Research and Planning in Higher Education","Aliakbar Aminbeidokhti
Abbasali Rastgar
Ahmad Nameni","","","هدیکچ شهوژپ نیا زا فده يدیلک ياهیگتسیاش ییاسانش زاین دروم هعسوت يارب هیامرس قفا رد روشک یناسنا 1410 نآ هب ییوگخساپ يارب یشزومآ ياهدرکیور رد يرورض تلاوحت و .دوب شور عون زا شهوژپ تاعلاطم هزوح رد یفیک یهوژپ هدنیآ ب ا هرهب زا يریگ ياهشور پویرانس دنور لیلحت و اوتحم لیلحت ،يزادر اب درکیور » نمکیر « .دوب هعلاطم نیا رد ياضعا تئیه تیریدم ياههورگ یملع (اهشیارگ هیلک) رد اههاگشناد هب اهناتسا زکارم و نارهت یتلود ي نبحاص ناونع باختنا رظ دندش . شهوژپ رازبا همانشسرپ دوب . ریز اهویرانس لمتحم ي ساسا رب تکراشم زا یتفایرد ياهخساپ لیلحت و ناگدننک ویرانس ي اهن یی اب هب دانتسا ناگربخ رظن ) قیرط زا هبحاصم یجنسرابتعا ( نیودت و دندش . ویرانس کی قبط ي بلاغ هیامرس یناسنا قفا رد روشک 1410 دیاب ت دروم ياهیگتسیاش رب هولاع أ دیک زورما زا ، يدیلک ياهیدنمناوت وخرب رگید ر د را مهم .دنشاب نیدب دراوم نیا نیرت اسانش حرش ی :دندش ی رترب رکفت هب بلاغ رکفت) رکفت ياج بولغم ای یثنخ ،( لااب ناوت صیخشت رد حیحص لئاسم ) هوق ینیب هلئسم ( و لااب ناوت رد ارقرب ر ي تاطابترا ِراک و یهورگ ینامزاسارف داعبا رد . نینچمه صخشم دش هک نیا هعسوت اهیدنمناوت مومع رد لیصحت ناگدرک رد رانک اهنآ هعسوت ناگبخن رد تیمها هژیو .دراد يا فرص زا رظن ترورض و تاحلاصا اوتحم و يراتخاس تلاوحت ی اههاگشناد رد ی ، یم یشزومآ ياهدرکیور زا یخرب ذاختا اب ناوت رد صوصخ نیمأت یتآ ياهلسن زاین دروم ياهیگتسیاش رتشیب هچ ره اهماگ ی .تشادرب ی هویش نداد قوس ياه شزومآ یهاگشناد يروحم هلئسم تمس هب و قوس فیلاکت نداد ، هژورپ اه و تاناحتما سورد زا یخرب تلاح زا نا یهورگ هب يدارف هیصوت زا هب شهوژپ نیا صخشم ياه یم رامش .دور","In this paper, the authors proposed a method to improve the quality of the information provided by the Internet for the purpose of improving the health of the users of the Internet. But they did not specify how to improve it."
"Людський капітал україни: інвестиційний вимір та стратегічні пріоритети в умовах повоєнного відновлення","https://scispace.com/paper/liudskii-kapital-ukraini-investitsiinii-vimir-ta-v6aiz7du7dy4","2025","Journal Article","Vìsnik Nacìonalʹnoï akademìï pedagogìčnih nauk Ukraïni","Yurii Skyba
Volodymyr Kovtunets
Lesya Chervona
Юрій Миколайович Вітренко
Вікторія Ворона","10.37472/v.naes.2025.7134","","У статті представлено аналітичний огляд ключових дискусій та висновків науково-практичного круглого столу «Формування та вимірювання людського капіталу». У рамках заходу було презентовано аналіз концептуальних положень міжнародних інституцій щодо сутності людського капіталу як інвестованого трудового потенціалу та його ролі в контексті економічного зростання та освітніх викликів в умовах трансформаційних змін. Розглянуто методологічні підходи до вимірювання людського капіталу з урахуванням рекомендацій ООН та запропоновано їх адаптацію до специфіки українського контексту. Особливу увагу приділено ролі вищої освіти у процесі формування людського капіталу та необхідності її модернізації. Наголошено на важливості Національної системи кваліфікацій як інструменту вимірювання людського капіталу. Окрім того, представлено досвід Національного університету «Одеська морська академія» у підготовці фахівців регульованих професій. ","This study presents an analytical review of the human capital concept, its measurement, and strategic priorities in Ukraine's post-war recovery, focusing on higher education's role, National Qualifications Framework, and methodological approaches to human capital assessment."
"Heterogenous human capital: life cycle investment in health and education","https://scispace.com/paper/heterogenous-human-capital-life-cycle-investment-in-health-2667tkbj59","2002","Posted Content","Research Papers in Economics","Suren Basov","","https://fbe.unimelb.edu.au/__data/assets/pdf_file/0005/805865/838.pdf","During the last forty years, economists have devoted a great deal of e ﬀortto developing the concept of human capital and applying it to explain invest-ment in education, income inequality, and life-time earning pro ﬁles. Earlycontributions to the human capital theory (Schultz 1961, Mushkin 1962,Becker 1964, Fuchs 1966) suggested that there might exist several forms ofhuman capital. However, theoretical models of human capital (Becker 1964,Ben-Porath 1967) modelled it as a one-dimensional stock variable, which wastypically interpreted as education. Even though in the empirical work botheducation and experience were usually included in the earning equation (Min-cer 1997), experience was usually interpreted as a continuation of educationat the job place in the spirit of Ben-Porath’s model.The concept of health capital was developed by Grossman (1972). Stockof health in his model determines the total amount of time an individual canspend producing money earnings and commodities.","The concept of health capital was developed by Grossman (1972) as mentioned in this paper, who modelled it as a one-dimensional stock variable, which wastypically interpreted as education, even though in the empirical work botheducation and experience were usually included in the earning equation."
"Measuring the Economic Output of the Education Sector in the National Accounts","https://scispace.com/paper/measuring-the-economic-output-of-the-education-sector-in-the-15yjlr6a2j","2012","Posted Content","Research Papers in Economics","Wulong Gu
Ambrose Wong","","","This research paper constructs two experimental measures of the economic output of the education sector for Canada: an income-based measure and a cost-based measure. The measures differ from the existing measure currently used in the National Accounts, which is based on the volume of total input, and can be used to examine the productivity performance of the education sector. Both approaches are predicated on the notion that the output of the education sector represents investment in human capital. The income-based approach measures investment in education as increments in the future stream of earnings arising from education. The cost-based approach measures investment as total expenditures related to education.","In this paper, the authors construct two experimental measures of the economic output of the education sector for Canada: an income-based measure and a cost-based one, which can be used to examine the productivity performance of education sector."
